# Saved on 2025-07-25T14:10:05.901060
# Name: Shreenidhi
# Sample_ID: GWC331_WGFMU_noise
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# wgfmu_readout:
#   num_read: 10
#   v_rd: 0.1
#   read_waveform: ReRAM_RTN_Evan
Time (s),Noise Readout 1uA,Noise Readout 10uA,Noise Readout 100uA,Noise Readout 1mA
2.6814400000e-01,3.9356737034e-06,1.3514936654e-05,4.5638635129e-06,-6.3135653363e-06
2.6914400000e-01,-5.4020638345e-06,8.5441615738e-06,-8.2211163317e-06,9.5702971521e-06
2.7014400000e-01,-3.7938427795e-06,2.1422882128e-05,5.2452610362e-06,2.0580049750e-05
2.7114400000e-01,1.1241476386e-05,1.3612717339e-05,1.6576490452e-05,1.2014943422e-05
2.7214400000e-01,2.0073737687e-05,1.4982198081e-05,1.8888533305e-05,1.4614477550e-05
2.7314400000e-01,8.3901086327e-06,1.4089870319e-06,5.2681043599e-06,1.4118751096e-05
2.7414400000e-01,1.4621442460e-05,-5.5712989706e-06,1.5324429114e-05,3.1379477150e-05
2.7514400000e-01,1.2783395505e-05,-5.5999921642e-06,1.4026124518e-05,2.8055643270e-05
2.7614400000e-01,3.3364613046e-05,1.0696441677e-05,3.1544532249e-05,3.8946862333e-05
2.7714400000e-01,2.9176635508e-05,2.0756806407e-05,3.3600288589e-05,8.4381626948e-06
2.7814400000e-01,4.0517195885e-05,1.0692262549e-05,3.8518690417e-05,1.2423474800e-05
2.7914400000e-01,1.1701545191e-05,1.4152597942e-05,2.1532223400e-05,1.0755638868e-05
2.8014400000e-01,1.5100454220e-05,1.3110444343e-05,1.0288327758e-05,1.5116472241e-05
2.8114400000e-01,1.1002179235e-05,3.1835228583e-05,1.5558991436e-05,1.7169022613e-05
2.8214400000e-01,1.5149901628e-05,2.8791642762e-05,1.7408458007e-05,9.3385215223e-06
2.8314400000e-01,1.6061960196e-05,4.0707323933e-05,1.6853813577e-05,2.3216030058e-06
2.8414400000e-01,6.9236830313e-06,9.5315745057e-06,3.9705869881e-07,-8.5959409262e-06
2.8514400000e-01,2.6774841899e-06,1.2933130165e-05,2.1932704897e-07,1.1732187886e-05
2.8614400000e-01,-7.9781975728e-06,1.0952731827e-05,-1.0724403182e-05,1.6521611542e-05
2.8714400000e-01,1.6141912056e-05,1.4612249288e-05,2.2475622245e-05,1.9035203877e-05
2.8814400000e-01,1.6281617718e-05,1.6189966118e-05,1.3133983884e-05,7.9067785919e-06
2.8914400000e-01,2.0892055545e-05,8.4132307165e-06,1.9283694201e-05,1.6015019355e-05
2.9014400000e-01,9.2557847893e-06,2.4334513000e-06,1.3737240806e-05,1.4872439351e-05
2.9114400000e-01,1.6489157133e-05,-9.2122909336e-06,1.3736962501e-05,2.8905997169e-05
2.9214400000e-01,1.4872578504e-05,1.3134541405e-05,1.9081726350e-05,3.6121400626e-05
2.9314400000e-01,2.6350060580e-05,1.4894864762e-05,2.5392037060e-05,3.5375793232e-05
2.9414400000e-01,3.5441677028e-05,1.9338853235e-05,3.6744437239e-05,1.9800314476e-05
2.9514400000e-01,3.4417767893e-05,8.3015211203e-06,2.5046601877e-05,1.0780710909e-05
2.9614400000e-01,1.8633498257e-05,1.6572033928e-05,1.3912186660e-05,1.8533766706e-05
2.9714400000e-01,1.2237665032e-05,1.4757944882e-05,1.0435833246e-05,1.6244148355e-05
2.9814400000e-01,2.1295572878e-05,2.7779575248e-05,2.4243048756e-05,1.7212340026e-05
2.9914400000e-01,1.4961583474e-05,3.5623863369e-05,1.4534665752e-05,-2.9599248137e-06
3.0014400000e-01,1.6809241060e-05,3.5754936107e-05,1.6092324586e-05,9.2189640100e-07
3.0114400000e-01,-3.8483044591e-06,1.9928458642e-05,-2.2069330043e-06,-9.6258372650e-06
3.0214400000e-01,1.6673665186e-06,1.0190825378e-05,-3.8225362005e-06,2.0972423954e-05
3.0314400000e-01,-1.1321809325e-05,1.8691162040e-05,-1.0620215107e-05,1.6533867893e-05
3.0414400000e-01,1.7912960175e-05,1.5405077647e-05,8.3970726337e-06,1.9423818230e-05
3.0514400000e-01,1.6533449525e-05,1.5898156562e-05,1.7948757886e-05,1.5473327949e-05
3.0614400000e-01,2.0128338292e-05,-3.2729051327e-06,1.4440506675e-05,1.3470504200e-05
3.0714400000e-01,1.5351311959e-05,2.1528768457e-07,1.2179581972e-05,2.0974930521e-05
3.0814400000e-01,1.3722755284e-05,-1.1911834008e-05,1.2946223251e-05,2.7144142223e-05
3.0914400000e-01,2.3747183150e-05,2.0188788767e-05,2.9817359973e-05,3.8233847590e-05
3.1014400000e-01,2.6986746889e-05,1.7350932467e-05,3.0373677873e-05,1.7925913198e-05
3.1114400000e-01,3.8325913920e-05,1.9043143766e-05,4.0314949729e-05,1.4205249499e-05
3.1214400000e-01,1.2854154193e-05,1.4911718608e-05,7.2124275903e-06,9.7608435681e-06
3.1314400000e-01,1.3905361811e-05,1.2553709894e-05,1.6415195205e-05,2.2769101633e-05
3.1414400000e-01,7.5705370364e-06,2.2303043806e-05,9.9990256786e-06,1.4601106159e-05
3.1514400000e-01,2.1261446818e-05,2.7187043088e-05,1.5228041775e-05,1.5352008631e-05
3.1614400000e-01,1.4181709048e-05,3.8109181332e-05,1.6155701815e-05,7.9709423062e-07
3.1714400000e-01,1.5792855265e-05,1.6514090021e-05,1.1890140740e-05,-6.3022830545e-06
3.1814400000e-01,3.8163038880e-06,1.4404013200e-05,3.1502281672e-06,-6.9810339483e-06
3.1914400000e-01,-5.6189351199e-06,8.0995532699e-06,-8.5318679339e-06,9.7994261523e-06
3.2014400000e-01,-4.1122557377e-06,2.1929750801e-05,4.0756585804e-06,1.9574807084e-05
3.2114400000e-01,1.2016196706e-05,1.3202513401e-05,1.6524118109e-05,1.1461133909e-05
3.2214400000e-01,1.9095934476e-05,1.5252835510e-05,1.9304448870e-05,1.4367241420e-05
3.2314400000e-01,7.8102521002e-06,1.0824956007e-06,5.0464968808e-06,1.4643171198e-05
3.2414400000e-01,1.5122740479e-05,-6.2416925175e-06,1.4852381355e-05,3.2584459404e-05
3.2514400000e-01,1.2741887986e-05,-5.7000011111e-06,1.4441900021e-05,3.0324787076e-05
3.2614400000e-01,3.3574240661e-05,9.4638808150e-06,3.2344327337e-05,4.0084287320e-05
3.2714400000e-01,2.8397038477e-05,2.0782295906e-05,3.4770029743e-05,9.6849307738e-06
3.2814400000e-01,4.1128252633e-05,1.1002040083e-05,3.9775764890e-05,1.4093958271e-05
3.2914400000e-01,1.2173592040e-05,1.4527144231e-05,2.1759402443e-05,1.1485369214e-05
3.3014400000e-01,1.3774012587e-05,1.3078686607e-05,1.0808429579e-05,1.4626456505e-05
3.3114400000e-01,1.1177264241e-05,3.2017833291e-05,1.5299636289e-05,1.7306359950e-05
3.3214400000e-01,1.5145444195e-05,2.7996307836e-05,1.7510974430e-05,1.0027997632e-05
3.3314400000e-01,1.4653895960e-05,4.0709135646e-05,1.6525928004e-05,1.4371232737e-06
3.3414400000e-01,7.4237273111e-06,8.8698170657e-06,1.7280480336e-07,-9.0592129709e-06
3.3514400000e-01,2.4537873742e-06,1.4432149328e-05,-7.9585305457e-08,1.1193839782e-05
3.3614400000e-01,-8.3034356066e-06,1.1575767530e-05,-1.0738749552e-05,1.4568512597e-05
3.3714400000e-01,1.6889052858e-05,1.4878846741e-05,2.2097732653e-05,1.9606146452e-05
3.3814400000e-01,1.4940272195e-05,1.6891559426e-05,1.3683754332e-05,7.7959057307e-06
3.3914400000e-01,2.0883697289e-05,8.4767461885e-06,1.8781560357e-05,1.6951733414e-05
3.4014400000e-01,1.0030505109e-05,3.0588550999e-06,1.3612299881e-05,1.5736442947e-05
3.4114400000e-01,1.6123385649e-05,-8.7405214799e-06,1.4139365703e-05,3.0438028261e-05
3.4214400000e-01,1.4456943063e-05,1.2362188500e-05,1.7513342755e-05,3.6025990994e-05
3.4314400000e-01,2.6642426747e-05,1.4596787878e-05,2.4676792236e-05,3.7096000597e-05
3.4414400000e-01,3.5751731048e-05,1.9645425709e-05,3.7261892430e-05,2.1526373530e-05
3.4514400000e-01,3.4207027056e-05,8.2072228906e-06,2.5900995752e-05,1.1520191947e-05
3.4614400000e-01,1.8479027858e-05,1.6667307136e-05,1.2688679817e-05,1.8506605556e-05
3.4714400000e-01,1.3008485439e-05,1.4997381186e-05,1.1036304386e-05,1.6945325115e-05
3.4814400000e-01,2.0993735234e-05,2.8093809306e-05,2.4176748411e-05,1.6817040887e-05
3.4914400000e-01,1.5604955479e-05,3.5466189729e-05,1.4855724658e-05,-1.9867184164e-06
3.5014400000e-01,1.6651427359e-05,3.5937959183e-05,1.5617770259e-05,3.9496939053e-07
3.5114400000e-01,-4.0101572267e-06,1.9870236429e-05,-2.8111649044e-06,-9.8314267234e-06
3.5214400000e-01,1.2915671732e-06,1.0797425603e-05,-3.7540064568e-06,2.0425439288e-05
3.5314400000e-01,-1.1129034647e-05,1.8744511181e-05,-9.4578554126e-06,1.7356782337e-05
3.5414400000e-01,1.8005586753e-05,1.5169819562e-05,7.8358807514e-06,1.8946477212e-05
3.5514400000e-01,1.6088564735e-05,1.6109457647e-05,1.9562132366e-05,1.5802466805e-05
3.5614400000e-01,1.9659912141e-05,-3.4326687910e-06,1.4534108232e-05,1.3810366909e-05
3.5714400000e-01,1.4946401279e-05,7.5683999512e-07,1.2908337339e-05,2.1583620764e-05
3.5814400000e-01,1.3952720110e-05,-1.1862665815e-05,1.3421753465e-05,2.7708816560e-05
3.5914400000e-01,2.3368877009e-05,1.9690973204e-05,2.9682250897e-05,3.8597667299e-05
3.6014400000e-01,2.8823817047e-05,1.7436594135e-05,3.0507253541e-05,2.0022896933e-05
3.6114400000e-01,3.8468268031e-05,1.9320885258e-05,4.0711365727e-05,1.3227585441e-05
3.6214400000e-01,1.3651160771e-05,1.5062149942e-05,7.1087970355e-06,1.1182974959e-05
3.6314400000e-01,1.3796578060e-05,1.2734227312e-05,1.6939615307e-05,2.2727315809e-05
3.6414400000e-01,8.3940085460e-06,2.1895904865e-05,9.2198479251e-06,1.4448028196e-05
3.6514400000e-01,2.1511052182e-05,2.7069205316e-05,1.5445470126e-05,1.5059364159e-05
3.6614400000e-01,1.4547201317e-05,3.8000816858e-05,1.4103290596e-05,1.2149586155e-06
3.6714400000e-01,1.6446812879e-05,1.7370572095e-05,1.2915998013e-05,-6.1884843490e-06
3.6814400000e-01,3.5754746932e-06,1.4746940906e-05,5.0015069064e-06,-6.4003415901e-06
3.6914400000e-01,-5.9285730458e-06,8.7432035798e-06,-8.7591861302e-06,9.1692863862e-06
3.7014400000e-01,-3.8444045458e-06,2.1689200366e-05,4.5680421863e-06,2.1108786314e-05
3.7114400000e-01,1.2143366803e-05,1.2726009118e-05,1.5815976440e-05,1.2321795111e-05
3.7214400000e-01,2.0231967937e-05,1.4617541638e-05,1.8647704565e-05,1.3734733329e-05
3.7314400000e-01,9.3383823696e-06,5.2868597322e-07,5.4628289945e-06,1.4581744836e-05
3.7414400000e-01,1.5131654436e-05,-6.5400477069e-06,1.5200044800e-05,3.3119602449e-05
3.7514400000e-01,1.2745787899e-05,-5.2737791520e-06,1.3597395991e-05,3.0851853808e-05
3.7614400000e-01,3.3276024624e-05,1.0118256796e-05,3.2306161302e-05,3.9854185161e-05
3.7714400000e-01,2.9257282222e-05,2.0480318199e-05,3.3350403100e-05,8.3960976553e-06
3.7814400000e-01,4.1435243475e-05,1.0826954167e-05,3.9165406633e-05,1.6227713786e-05
3.7914400000e-01,1.2132920347e-05,1.4530486624e-05,2.1235957320e-05,1.0705634850e-05
3.8014400000e-01,1.4897232177e-05,1.3801313798e-05,1.0275652130e-05,1.4715322322e-05
3.8114400000e-01,1.1589138921e-05,3.2068812288e-05,1.4591773834e-05,1.6668976969e-05
3.8214400000e-01,1.5130679458e-05,2.8065114748e-05,1.7296750229e-05,1.0938385458e-05
3.8314400000e-01,1.4614338397e-05,4.0963197534e-05,1.6025884179e-05,2.9087025268e-06
3.8414400000e-01,6.9519587669e-06,8.2934429884e-06,1.4717578267e-07,-8.4630601123e-06
3.8514400000e-01,2.1402497623e-06,1.4091729099e-05,-5.1054280448e-07,1.0778342585e-05
3.8614400000e-01,-8.3134646047e-06,1.0718867088e-05,-1.0481623576e-05,1.6448484530e-05
3.8714400000e-01,1.6619391317e-05,1.4135326637e-05,2.2410016754e-05,1.9989607608e-05
3.8814400000e-01,1.5410509150e-05,1.6228130335e-05,1.3728883459e-05,6.7407977440e-06
3.8914400000e-01,2.0178202249e-05,8.2456672317e-06,2.0288240194e-05,1.5895509932e-05
3.9014400000e-01,9.3790540632e-06,2.4856842629e-06,1.3446825506e-05,1.5099618395e-05
3.9114400000e-01,1.6488320398e-05,-9.4240085673e-06,1.3904804291e-05,2.9930601158e-05
3.9214400000e-01,1.4984844711e-05,1.3252518329e-05,1.8406875824e-05,3.6527704651e-05
3.9314400000e-01,2.6914038244e-05,1.5803163478e-05,2.5502353310e-05,3.6233530409e-05
3.9414400000e-01,3.5686403862e-05,1.8812483177e-05,3.7428620999e-05,2.1600195396e-05
3.9514400000e-01,3.4700522519e-05,7.7073182183e-06,2.5648605515e-05,1.0515924259e-05
3.9614400000e-01,1.9140366931e-05,1.6589305233e-05,1.3651439076e-05,1.7681881218e-05
3.9714400000e-01,1.0199321878e-05,1.4994177036e-05,1.0164082596e-05,1.6852141925e-05
3.9814400000e-01,2.1410485715e-05,2.8160946385e-05,2.4492373996e-05,1.6754222088e-05
3.9914400000e-01,1.5569994503e-05,3.6055102100e-05,1.4040470887e-05,-1.3712042346e-06
4.0014400000e-01,1.7532425773e-05,3.6071258364e-05,1.5554254787e-05,2.2127707666e-07
4.0114400000e-01,-4.0353684199e-06,1.9642500774e-05,-2.7599069199e-06,-9.8077471193e-06
4.0214400000e-01,5.1489649877e-07,1.0207400919e-05,-4.1518133003e-06,2.2288279069e-05
4.0314400000e-01,-1.1649415683e-05,1.8809139874e-05,-9.8851915027e-06,1.5442685253e-05
4.0414400000e-01,1.6597245121e-05,1.5764859199e-05,7.8882530943e-06,2.0165109163e-05
4.0514400000e-01,1.5643956431e-05,1.6740294086e-05,1.8575135982e-05,1.5778230591e-05
4.0614400000e-01,2.0029025109e-05,-2.9628497487e-06,1.5426805476e-05,1.4174327589e-05
4.0714400000e-01,1.5084853658e-05,1.3015958302e-06,1.2874351341e-05,2.0919773306e-05
4.0814400000e-01,1.4147862203e-05,-1.1785360584e-05,1.2745648746e-05,2.6851497751e-05
4.0914400000e-01,2.4185661459e-05,2.0065936042e-05,2.8355949325e-05,3.8196238165e-05
4.1014400000e-01,2.8435064451e-05,1.6689871700e-05,2.9190703572e-05,2.0670029699e-05
4.1114400000e-01,3.8846017560e-05,1.8974196792e-05,3.9016365918e-05,1.2893711755e-05
4.1214400000e-01,1.3779305846e-05,1.4569070117e-05,6.2637359406e-06,1.1186179108e-05
4.1314400000e-01,1.5292811440e-05,1.2507048268e-05,1.6096502804e-05,2.4228702387e-05
4.1414400000e-01,9.0117518994e-06,2.1770962121e-05,9.7016454674e-06,1.4761705643e-05
4.1514400000e-01,2.0582834622e-05,2.7275213142e-05,1.5653567971e-05,1.5735189663e-05
4.1614400000e-01,1.4496500626e-05,3.8652127841e-05,1.5625988453e-05,-5.5037924085e-07
4.1714400000e-01,1.6348336430e-05,1.7500249669e-05,1.2970459466e-05,-5.7490306062e-06
4.1814400000e-01,3.2077541618e-06,1.3870121620e-05,4.3642635319e-06,-7.6157703006e-06
4.1914400000e-01,-5.3775488595e-06,9.4314264061e-06,-7.9316760093e-06,9.6283802122e-06
4.2014400000e-01,-4.5093661356e-06,2.1730429580e-05,4.4369717216e-06,1.9862714908e-05
4.2114400000e-01,1.2915858861e-05,1.3706458049e-05,1.5807758246e-05,1.2640486602e-05
4.2214400000e-01,2.0895677153e-05,1.4486610780e-05,1.9072254872e-05,1.4516001102e-05
4.2314400000e-01,8.2109836512e-06,1.1560397297e-06,5.3289732023e-06,1.4098553947e-05
4.2414400000e-01,1.5589355826e-05,-6.0944648794e-06,1.4683564586e-05,3.1683124689e-05
4.2514400000e-01,1.2565548786e-05,-6.6130346568e-06,1.4355819985e-05,3.0593193515e-05
4.2614400000e-01,3.3455566154e-05,9.7604252005e-06,3.1603452953e-05,4.0751758206e-05
4.2714400000e-01,3.1769064663e-05,2.0975210646e-05,3.2914849726e-05,7.8775283328e-06
4.2814400000e-01,4.1354040150e-05,1.0994378499e-05,3.9091024519e-05,1.5681007426e-05
4.2914400000e-01,1.1024325431e-05,1.4444545741e-05,2.1950645532e-05,1.0639611901e-05
4.3014400000e-01,1.3656174815e-05,1.3069493434e-05,9.9292428786e-06,1.5289746443e-05
4.3114400000e-01,1.1287719644e-05,3.2176067180e-05,1.4691225260e-05,1.7190193830e-05
4.3214400000e-01,1.5079142941e-05,2.8537302569e-05,1.7430465959e-05,1.1716030713e-05
4.3314400000e-01,1.6155980120e-05,4.0989940317e-05,1.6612008039e-05,3.1095560189e-06
4.3414400000e-01,6.7658697844e-06,9.7616784842e-06,8.4138787315e-07,-8.8792530732e-06
4.3514400000e-01,1.6215407186e-06,1.3208084965e-05,-8.7352771061e-07,9.3387998277e-06
4.3614400000e-01,-8.0596810221e-06,1.1531613382e-05,-1.0847115846e-05,1.6683045033e-05
4.3714400000e-01,1.6568690626e-05,1.4956986888e-05,2.2244959837e-05,1.8553964765e-05
4.3814400000e-01,1.4872996871e-05,1.4765605556e-05,1.2557748960e-05,6.8103026933e-06
4.3914400000e-01,2.0517369194e-05,8.8634096755e-06,1.9316985345e-05,1.6175061319e-05
4.4014400000e-01,9.9604430943e-06,2.9070308756e-06,1.4001470845e-05,1.5314401026e-05
4.4114400000e-01,1.6515343304e-05,-9.0196554083e-06,1.4332001228e-05,3.2088315493e-05
4.4214400000e-01,1.4810456378e-05,1.2653579688e-05,1.8160753825e-05,3.6216952140e-05
4.4314400000e-01,2.6171075660e-05,1.5477089619e-05,2.5994597308e-05,3.8058620703e-05
4.4414400000e-01,3.5822209611e-05,1.9409611923e-05,3.7411347876e-05,2.2720072593e-05
4.4514400000e-01,3.5227589251e-05,8.7603366410e-06,2.5778283089e-05,8.8781744125e-06
4.4614400000e-01,1.7980235498e-05,1.6916632376e-05,1.4678132175e-05,1.7302460037e-05
4.4714400000e-01,1.3184824638e-05,1.5185559278e-05,1.1167374396e-05,1.7366810425e-05
4.4814400000e-01,2.1983656552e-05,2.7774978662e-05,2.4138582376e-05,1.7173060769e-05
4.4914400000e-01,1.6008751118e-05,3.6128225474e-05,1.4168198504e-05,-1.1842795402e-06
4.5014400000e-01,1.7535070583e-05,3.6617268051e-05,1.6387059077e-05,-7.1390348921e-07
4.5114400000e-01,-3.7540064568e-06,1.9837782020e-05,-2.6423476811e-06,-1.0773432223e-05
4.5214400000e-01,4.3661654558e-07,1.0925988136e-05,-3.5634602682e-06,2.1528045181e-05
4.5314400000e-01,-1.1210100638e-05,1.8294331312e-05,-9.2595091701e-06,1.5037913727e-05
4.5414400000e-01,1.7568918338e-05,1.5902614905e-05,8.7014177552e-06,1.9235780201e-05
4.5514400000e-01,1.6431213226e-05,1.6455727746e-05,1.8837694370e-05,1.5246706425e-05
4.5614400000e-01,1.9246783268e-05,-2.9441850984e-06,1.5185976736e-05,1.3679436051e-05
4.5714400000e-01,1.4897372239e-05,1.0797099321e-06,1.2807214262e-05,2.0122904971e-05
4.5814400000e-01,1.3735151697e-05,-1.0865362128e-05,1.3608678273e-05,2.7037725886e-05
4.5914400000e-01,2.4091224986e-05,2.0362202122e-05,2.9215634640e-05,3.8582486013e-05
4.6014400000e-01,2.8128491977e-05,1.5654402887e-05,2.8791224395e-05,2.1872503567e-05
4.6114400000e-01,3.8321875763e-05,1.9209175662e-05,3.9694004954e-05,1.4945704606e-05
4.6214400000e-01,1.4040610949e-05,1.4964369257e-05,6.7350870268e-06,1.0806200407e-05
4.6314400000e-01,1.3209478311e-05,1.2504679944e-05,1.7614325770e-05,2.4051108994e-05
4.6414400000e-01,8.6165910034e-06,2.1468289560e-05,1.0134553122e-05,1.4400949112e-05
4.6514400000e-01,2.0681172828e-05,2.7289001082e-05,1.5923367755e-05,1.5369279936e-05
4.6614400000e-01,1.4550265405e-05,3.8677339035e-05,1.4889571503e-05,3.7783695461e-07
4.6714400000e-01,1.6199159290e-05,1.7205655240e-05,1.3116712580e-05,-5.2874297580e-06
4.6814400000e-01,3.9948713493e-06,1.3477189896e-05,5.0584753808e-06,-7.5727298281e-06
4.6914400000e-01,-5.2482896535e-06,8.3430295490e-06,-7.3663049989e-06,7.6570349847e-06
4.7014400000e-01,-4.1161556510e-06,2.2003434424e-05,4.0068503040e-06,2.1219102564e-05
4.7114400000e-01,1.2093083569e-05,1.3466465134e-05,1.6157093341e-05,1.2966837858e-05
4.7214400000e-01,2.1074940378e-05,1.5287656424e-05,1.8938955691e-05,1.3211845726e-05
4.7314400000e-01,8.3591867224e-06,1.4765417973e-06,4.9328377827e-06,1.3781535017e-05
4.7414400000e-01,1.5376663214e-05,-5.8376176639e-06,1.5156308109e-05,3.0360166420e-05
4.7514400000e-01,1.2672522644e-05,-6.0147922341e-06,1.4518229364e-05,2.9697572245e-05
4.7614400000e-01,3.2728759834e-05,1.0115471014e-05,3.2081490644e-05,4.0729748434e-05
4.7714400000e-01,2.8824375477e-05,2.1593370548e-05,3.3598895243e-05,7.1370723163e-06
4.7814400000e-01,4.1681785660e-05,1.1192725651e-05,3.8849779230e-05,1.6754082026e-05
4.7914400000e-01,1.1712130799e-05,1.4918265151e-05,2.1127450964e-05,1.0294177628e-05
4.8014400000e-01,1.3204464267e-05,1.3470921658e-05,1.0827929145e-05,1.4344119336e-05
4.8114400000e-01,1.1472972801e-05,3.2639058190e-05,1.4988605471e-05,1.6461159248e-05
4.8214400000e-01,1.5789373720e-05,2.8098544135e-05,1.7508467863e-05,1.1110823834e-05
4.8314400000e-01,1.4929686586e-05,4.1051785956e-05,1.6277299437e-05,3.4418974337e-06
4.8414400000e-01,6.9189472924e-06,9.0545127023e-06,4.1279827201e-07,-8.6761710918e-06
4.8514400000e-01,2.1598893909e-06,1.3405177924e-05,1.0661989336e-06,8.0116624304e-06
4.8614400000e-01,-7.8511666288e-06,1.1399289178e-05,-9.8810132840e-06,1.7114978618e-05
4.8714400000e-01,1.7346195818e-05,1.4226699932e-05,2.2363494281e-05,1.8336673747e-05
4.8814400000e-01,1.6169211449e-05,1.4785801795e-05,1.4084625946e-05,6.2635963332e-06
4.8914400000e-01,2.0355655579e-05,8.8652204795e-06,2.0074712666e-05,1.6076863176e-05
4.9014400000e-01,9.9126673376e-06,3.1050988127e-06,1.3595305973e-05,1.5833944417e-05
4.9114400000e-01,1.6383715774e-05,-8.6019299488e-06,1.4474911040e-05,3.1409144867e-05
4.9214400000e-01,1.4240488781e-05,1.3008207134e-05,1.8370103135e-05,3.5882385419e-05
4.9314400000e-01,2.6278188670e-05,1.7422109522e-05,2.6339195756e-05,3.8345835492e-05
4.9414400000e-01,3.5250850488e-05,1.9635675926e-05,3.8178688555e-05,2.1384577849e-05
4.9514400000e-01,3.5106550058e-05,8.5362216851e-06,2.6187371986e-05,1.0487509826e-05
4.9614400000e-01,1.8293774701e-05,1.6368532670e-05,1.3788499018e-05,1.6757006961e-05
4.9714400000e-01,1.0883923096e-05,1.4824106074e-05,1.0670952179e-05,1.7051601390e-05
4.9814400000e-01,2.1776533686e-05,2.8596778066e-05,2.4602830308e-05,1.6517711629e-05
4.9914400000e-01,1.5051703485e-05,3.5562996345e-05,1.4431452655e-05,-6.8771731776e-07
5.0014400000e-01,1.7334496079e-05,3.5601718992e-05,1.5636434910e-05,-1.0732668443e-06
5.0114400000e-01,-3.2768052733e-06,1.9884444555e-05,-2.8111649044e-06,-1.0741813639e-05
5.0214400000e-01,1.0819385352e-06,1.0435415788e-05,-3.5135951748e-06,2.2301093850e-05
5.0314400000e-01,-1.2124805835e-05,1.8535438358e-05,-9.4024189821e-06,1.4099250620e-05
5.0414400000e-01,1.8919177819e-05,1.5556064682e-05,9.1968659035e-06,1.9720224373e-05
5.0514400000e-01,1.6414916900e-05,1.6861056793e-05,2.0172630684e-05,1.5596458979e-05
5.0614400000e-01,1.9570907170e-05,-2.7299599878e-06,1.5541580069e-05,1.5943844119e-05
5.0714400000e-01,1.5064378204e-05,1.0124336995e-06,1.2531841094e-05,1.9790842998e-05
5.0814400000e-01,1.3971523913e-05,-1.1301333871e-05,1.3465350094e-05,2.7088844945e-05
5.0914400000e-01,2.3954860808e-05,2.0270133973e-05,2.8920483601e-05,3.7867379433e-05
5.1014400000e-01,2.8496489904e-05,1.7163867597e-05,2.9766937587e-05,2.2633714252e-05
5.1114400000e-01,3.8877773477e-05,1.9220318791e-05,3.9448579628e-05,1.3697961549e-05
5.1214400000e-01,1.3524826500e-05,1.4923000890e-05,6.9618481575e-06,1.0335267689e-05
5.1314400000e-01,1.3687375940e-05,1.2877693734e-05,1.6244288418e-05,2.3940376195e-05
5.1414400000e-01,9.1790361694e-06,2.1672763978e-05,9.6300518635e-06,1.5008105947e-05
5.1514400000e-01,2.0696772481e-05,2.6757061278e-05,1.5849267584e-05,1.5669305867e-05
5.1614400000e-01,1.4591216313e-05,3.8114198105e-05,1.6090374629e-05,-2.7417084425e-07
5.1714400000e-01,1.6436784790e-05,1.6847405277e-05,1.3429135834e-05,-4.2490364649e-06
5.1814400000e-01,4.0943232307e-06,1.4229345652e-05,4.6105251386e-06,-7.6150736277e-06
5.1914400000e-01,-6.5803019424e-06,8.8856959337e-06,-8.4221092038e-06,8.0761528807e-06
5.2014400000e-01,-5.2934187806e-06,2.1752159228e-05,3.4846589188e-06,2.0551216949e-05
5.2114400000e-01,1.2054779290e-05,1.3519951608e-05,1.6560610675e-05,1.4159005332e-05
5.2214400000e-01,2.0024568585e-05,1.4298154383e-05,1.8647982870e-05,1.3154181033e-05
5.2314400000e-01,9.1177498689e-06,8.2035535343e-07,5.2303571465e-06,1.4334787011e-05
5.2414400000e-01,1.5591305782e-05,-6.0211996242e-06,1.5386829546e-05,3.0228260584e-05
5.2514400000e-01,1.3208225027e-05,-5.8479249674e-06,1.4838870811e-05,3.1066774682e-05
