# Saved on 2025-06-25T13:30:54.389824
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -5
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S),Conductance_Target_8 (S),Conductance_Target_9 (S),Conductance_Target_10 (S),Conductance_Target_11 (S)
9.2144000000e-02,4.0171398723e-04,4.9481925089e-04,5.8029236243e-04,6.4831852796e-04,7.5341275078e-04,8.4251070803e-04,9.3876828032e-04,1.0345933697e-03,1.1070670735e-03,1.2074557162e-03,1.2647185940e-03
9.3144000000e-02,3.9983980969e-04,4.9748494348e-04,5.8358600654e-04,6.5349595388e-04,7.4963107181e-04,8.3295955847e-04,9.4712340797e-04,1.0344860493e-03,1.0999921506e-03,1.2109853560e-03,1.2793367205e-03
9.4144000000e-02,3.9605209167e-04,5.0129739975e-04,5.7458451920e-04,6.5479383920e-04,7.6247866673e-04,8.2717429905e-04,9.4589449873e-04,1.0432131239e-03,1.1031331087e-03,1.2143558706e-03,1.2737784709e-03
9.5144000000e-02,3.9574235416e-04,4.9341360864e-04,5.7827826822e-04,6.7077140557e-04,7.5403870142e-04,8.2383921836e-04,9.4539005659e-04,1.0369679512e-03,1.0861084593e-03,1.2160390179e-03,1.2809026521e-03
9.6144000000e-02,4.0394435928e-04,4.9505761126e-04,5.8007055486e-04,6.5727603214e-04,7.5627234764e-04,8.3214858023e-04,9.5003437309e-04,1.0373222176e-03,1.0992239550e-03,1.2103542394e-03,1.2737305951e-03
9.7144000000e-02,4.0164923121e-04,4.9642509111e-04,5.8992012782e-04,6.6514963692e-04,7.5699012086e-04,8.3047474618e-04,9.4384711701e-04,1.0162436229e-03,1.0952931189e-03,1.2102315668e-03,1.2765833526e-03
9.8144000000e-02,3.9794445911e-04,5.0350998208e-04,5.8469733631e-04,6.5420252213e-04,7.5843643572e-04,8.3431914391e-04,9.5121962659e-04,1.0336073319e-03,1.0925852257e-03,1.1972196808e-03,1.2840837007e-03
9.9144000000e-02,3.8866379327e-04,4.9575399316e-04,5.8970465034e-04,6.5433683631e-04,7.5614159869e-04,8.3708437160e-04,9.4830837043e-04,1.0261572606e-03,1.0956624465e-03,1.2089163647e-03,1.2741102546e-03
1.0014400000e-01,3.9050104533e-04,4.9713518820e-04,5.8442150475e-04,6.5238324169e-04,7.5717602158e-04,8.3595594333e-04,9.4910952612e-04,1.0272879445e-03,1.0817456496e-03,1.2051856174e-03,1.2743976549e-03
1.0114400000e-01,3.8543461415e-04,4.9114165449e-04,5.8223733504e-04,6.4413878135e-04,7.6015778177e-04,8.3858030848e-04,9.3061964435e-04,1.0253168875e-03,1.0926721734e-03,1.2044359028e-03,1.2727694411e-03
1.0214400000e-01,3.8892361772e-04,4.8981488362e-04,5.8468984207e-04,6.4722262323e-04,7.5167969044e-04,8.2986458438e-04,9.4470160548e-04,1.0265872697e-03,1.0836373258e-03,1.2050409714e-03,1.2968224473e-03
1.0314400000e-01,3.9169786760e-04,4.8661935580e-04,5.8451805671e-04,6.4146181103e-04,7.5505333371e-04,8.3970422565e-04,9.4572184025e-04,1.0315390682e-03,1.1007086141e-03,1.2106278155e-03,1.2846932805e-03
1.0414400000e-01,3.8967558794e-04,4.8950387281e-04,5.8614183217e-04,6.5615371568e-04,7.5708252552e-04,8.3748869656e-04,9.5198156487e-04,1.0201599798e-03,1.0925406968e-03,1.2164349027e-03,1.2708199210e-03
1.0514400000e-01,3.8808022509e-04,4.9648260756e-04,5.7975204982e-04,6.4766849391e-04,7.6605501818e-04,8.3426624769e-04,9.4434406492e-04,1.0281788127e-03,1.0881774506e-03,1.2068277283e-03,1.2726092245e-03
1.0614400000e-01,3.9156951971e-04,4.8686870286e-04,5.7867338910e-04,6.5133695898e-04,7.5701565947e-04,8.2156497228e-04,9.4624927442e-04,1.0263120203e-03,1.0796143033e-03,1.2179001351e-03,1.2918539869e-03
1.0714400000e-01,3.9823822590e-04,4.8767538829e-04,5.7496297813e-04,6.5012129198e-04,7.6039061241e-04,8.2983431639e-04,9.4785653346e-04,1.0284840391e-03,1.0930907592e-03,1.2135182624e-03,1.2736879580e-03
1.0814400000e-01,3.9960967115e-04,4.8950569180e-04,5.8896457631e-04,6.4926884079e-04,7.5367017416e-04,8.2662336354e-04,9.4103030278e-04,1.0177967488e-03,1.0883055074e-03,1.2060938752e-03,1.2736338249e-03
1.0914400000e-01,4.0237191570e-04,4.9969894462e-04,5.8067136706e-04,6.5073203587e-04,7.5408635894e-04,8.4019397036e-04,9.4126531621e-04,1.0132874013e-03,1.0942467634e-03,1.2090746895e-03,1.2780906400e-03
1.1014400000e-01,3.8979786041e-04,4.9575242883e-04,5.8116758737e-04,6.5074913437e-04,7.5183532317e-04,8.3395454567e-04,9.4193623227e-04,1.0237078823e-03,1.0934759484e-03,1.2201701611e-03,1.2750986207e-03
1.1114400000e-01,3.9644128265e-04,5.0065176765e-04,5.7455723436e-04,6.5737796831e-04,7.5207877671e-04,8.3569946582e-04,9.4809096481e-04,1.0333724640e-03,1.0929123528e-03,1.2083793263e-03,1.2793026690e-03
1.1214400000e-01,3.9563987229e-04,4.8951176723e-04,5.8012086811e-04,6.4875719545e-04,7.5755429862e-04,8.3424536570e-04,9.3876922620e-04,1.0268491314e-03,1.0985125846e-03,1.2200733181e-03,1.2714222248e-03
1.1314400000e-01,3.9848677261e-04,4.9606740504e-04,5.8051984524e-04,6.5073269070e-04,7.5114417996e-04,8.3178194473e-04,9.4488044851e-04,1.0313934763e-03,1.0871033010e-03,1.2166610395e-03,1.2787092419e-03
1.1414400000e-01,3.9548944187e-04,4.9502847105e-04,5.8104629716e-04,6.5070584242e-04,7.5224670582e-04,8.3384809841e-04,9.3497415946e-04,1.0315710097e-03,1.0934390593e-03,1.2146023073e-03,1.2700683146e-03
1.1514400000e-01,3.9577626012e-04,4.9869748182e-04,5.8787249145e-04,6.6087290179e-04,7.5509829912e-04,8.3438753791e-04,9.5134164440e-04,1.0253519577e-03,1.0921291687e-03,1.2234837050e-03,1.2685716501e-03
1.1614400000e-01,3.9751725126e-04,4.9389793276e-04,5.8591325796e-04,6.5078529587e-04,7.6371907198e-04,8.3853468823e-04,9.4712195278e-04,1.0302050941e-03,1.0887338431e-03,1.2135962606e-03,1.2685230467e-03
1.1714400000e-01,3.8803384086e-04,4.9373353249e-04,5.8320176322e-04,6.5349282522e-04,7.6081079897e-04,8.2319696958e-04,9.5236311608e-04,1.0247477621e-03,1.0767778440e-03,1.2193730799e-03,1.2946756033e-03
1.1814400000e-01,3.8833666622e-04,4.9278365623e-04,5.8243116655e-04,6.4730644226e-04,7.6445176092e-04,8.3160710346e-04,9.4299000921e-04,1.0251580534e-03,1.0834625573e-03,1.1973157962e-03,1.2687618437e-03
1.1914400000e-01,3.9191600081e-04,4.8864065320e-04,5.8996691223e-04,6.4759966335e-04,7.4987859989e-04,8.3699800598e-04,9.4368850114e-04,1.0178276716e-03,1.0828678205e-03,1.1968328909e-03,1.2704671826e-03
1.2014400000e-01,3.9209033275e-04,4.9643313105e-04,5.8525318309e-04,6.4376625232e-04,7.5877069321e-04,8.3969505795e-04,9.4370763691e-04,1.0226392624e-03,1.0995864432e-03,1.1833496683e-03,1.2623192742e-03
1.2114400000e-01,3.8402387872e-04,4.9421687436e-04,5.8511253883e-04,6.4481610025e-04,7.5677351560e-04,8.3251441538e-04,9.4216258731e-04,1.0282474977e-03,1.0863400530e-03,1.1877964425e-03,1.2691710435e-03
1.2214400000e-01,3.9107642806e-04,4.9435540859e-04,5.7457265939e-04,6.5051157435e-04,7.5483279943e-04,8.3372768131e-04,9.4531897048e-04,1.0448920511e-03,1.0901054338e-03,1.1970235937e-03,1.2801213597e-03
1.2314400000e-01,3.8924212276e-04,4.8931909987e-04,5.7923956774e-04,6.4527863287e-04,7.5920623203e-04,8.3536418970e-04,9.4308867119e-04,1.0329567158e-03,1.0917163308e-03,1.2102418259e-03,1.2604016229e-03
1.2414400000e-01,3.9837199438e-04,4.9270787713e-04,5.7445064158e-04,6.4847205067e-04,7.5565047155e-04,8.2740116341e-04,9.4376795460e-04,1.0338876746e-03,1.0985523113e-03,1.1987779726e-03,1.2742717809e-03
1.2514400000e-01,3.9744318201e-04,4.9251913879e-04,5.7821434893e-04,6.4708816353e-04,7.5760508480e-04,8.3033373812e-04,9.4101706054e-04,1.0295400716e-03,1.0901184578e-03,1.2009193597e-03,1.2666096154e-03
1.2614400000e-01,4.0403258026e-04,4.9981867051e-04,5.8329831518e-04,6.5690604970e-04,7.4918119935e-04,8.2754610048e-04,9.5630595752e-04,1.0320928413e-03,1.0846915393e-03,1.1957731476e-03,1.2752537441e-03
1.2714400000e-01,3.9887072489e-04,5.0010748964e-04,5.7896391809e-04,6.5429012466e-04,7.6088414062e-04,8.3245191490e-04,9.4516515674e-04,1.0279690468e-03,1.0919028136e-03,1.2087273353e-03,1.2818480900e-03
1.2814400000e-01,3.9500071580e-04,5.0265698519e-04,5.8042271121e-04,6.5875166911e-04,7.5898467912e-04,8.2717953774e-04,9.4320545031e-04,1.0298916459e-03,1.0855693836e-03,1.2122394401e-03,1.2815193622e-03
1.2914400000e-01,3.9961872972e-04,4.9997954193e-04,5.7850516896e-04,6.4498446591e-04,7.5515454228e-04,8.2665814261e-04,9.3820715847e-04,1.0387427028e-03,1.0830404062e-03,1.2122486078e-03,1.2753675401e-03
1.3014400000e-01,3.9871465560e-04,4.9543083151e-04,5.8480505686e-04,6.5246844315e-04,7.4531053542e-04,8.3014841948e-04,9.4851733593e-04,1.0316100088e-03,1.0906048556e-03,1.2219721975e-03,1.2760223763e-03
1.3114400000e-01,3.9671951527e-04,5.0285078032e-04,5.8691428421e-04,6.5165419073e-04,7.5414885941e-04,8.4071245510e-04,9.4486822491e-04,1.0305986507e-03,1.0974890756e-03,1.2074661936e-03,1.2530646927e-03
1.3214400000e-01,3.8937658246e-04,4.9958245654e-04,5.8921807067e-04,6.5053834987e-04,7.5424031820e-04,8.3966522652e-04,9.4379836810e-04,1.0295294487e-03,1.0851895786e-03,1.2152994896e-03,1.2739236990e-03
1.3314400000e-01,3.8841793867e-04,4.9841244618e-04,5.7743978687e-04,6.5267588070e-04,7.6104428445e-04,8.3945262304e-04,9.4884970167e-04,1.0396979633e-03,1.0885362281e-03,1.2174822768e-03,1.2731371680e-03
1.3414400000e-01,3.8460406358e-04,4.8881498515e-04,5.8481113228e-04,6.4873995143e-04,7.5951938925e-04,8.2829821622e-04,9.4814844488e-04,1.0283069423e-03,1.0822137119e-03,1.2248638086e-03,1.2824780424e-03
1.3514400000e-01,3.9953756641e-04,4.9550206313e-04,5.8162804635e-04,6.4946136263e-04,7.6557960710e-04,8.3525585069e-04,9.4940922281e-04,1.0250392370e-03,1.0848293459e-03,1.2129724200e-03,1.2715961202e-03
1.3614400000e-01,3.9012444176e-04,4.8565150792e-04,5.8665220422e-04,6.4218460466e-04,7.6642885688e-04,8.3301230916e-04,9.4304545200e-04,1.0275836394e-03,1.0831242980e-03,1.2130449613e-03,1.2692520977e-03
1.3714400000e-01,3.9177521103e-04,4.9830247008e-04,5.8370842453e-04,6.5369473305e-04,7.5631607615e-04,8.3064820501e-04,9.5060859167e-04,1.0348512296e-03,1.0790523811e-03,1.2124606292e-03,1.3006258814e-03
1.3814400000e-01,3.8725374907e-04,4.9230638979e-04,5.8326553699e-04,6.4984742494e-04,7.6335032645e-04,8.3441897004e-04,9.4564704341e-04,1.0302392911e-03,1.0900642519e-03,1.2036459520e-03,1.2866106408e-03
1.3914400000e-01,3.9118542190e-04,4.9483183830e-04,5.8258778154e-04,6.4819709223e-04,7.6148891822e-04,8.2890284830e-04,9.4889997854e-04,1.0256138194e-03,1.0965618276e-03,1.2188808614e-03,1.2984614295e-03
1.4014400000e-01,3.9121325244e-04,4.9401598517e-04,5.7514451328e-04,6.3959523686e-04,7.5756310252e-04,8.3009203081e-04,9.3558810477e-04,1.0336611740e-03,1.0871138511e-03,1.2046192569e-03,1.2950359087e-03
1.4114400000e-01,3.9396560169e-04,4.9336835218e-04,5.7807708799e-04,6.4870771894e-04,7.4825620686e-04,8.2997001300e-04,9.4423310657e-04,1.0312251106e-03,1.0872204439e-03,1.2147470261e-03,1.2920332665e-03
1.4214400000e-01,4.0043811168e-04,4.9669197324e-04,5.8033885580e-04,6.4688305429e-04,7.5336138252e-04,8.4393286670e-04,9.3982249382e-04,1.0353590187e-03,1.0968264542e-03,1.2078285363e-03,1.2823751604e-03
1.4314400000e-01,3.9907543396e-04,4.9727190344e-04,5.8270583395e-04,6.5221684054e-04,7.4986855907e-04,8.3353537775e-04,9.4749251730e-04,1.0315274994e-03,1.0913190636e-03,1.2094082194e-03,1.2932861864e-03
1.4414400000e-01,3.9515820390e-04,5.0751768867e-04,5.7381970691e-04,6.5332998929e-04,7.6238960901e-04,8.2917213149e-04,9.4493610959e-04,1.0405574722e-03,1.0942751396e-03,1.2120063184e-03,1.2936108396e-03
1.4514400000e-01,3.9457590901e-04,5.0284172175e-04,5.7867280702e-04,6.5793443355e-04,7.5375937740e-04,8.2787322754e-04,9.4656148576e-04,1.0376451246e-03,1.0748054774e-03,1.2159153266e-03,1.3133200991e-03
1.4614400000e-01,4.0220664232e-04,5.0616705266e-04,5.7769837440e-04,6.5496336902e-04,7.5666648627e-04,8.3309008915e-04,9.4945477031e-04,1.0361419118e-03,1.0896472668e-03,1.2115168647e-03,1.2962115579e-03
1.4714400000e-01,3.9681592170e-04,5.0503665989e-04,5.8938334405e-04,6.5124630055e-04,7.5644908065e-04,8.3211860328e-04,9.4251430710e-04,1.0060131899e-03,1.0850131366e-03,1.2156239973e-03,1.2950631208e-03
1.4814400000e-01,3.9779319195e-04,5.1168684877e-04,5.8495657868e-04,6.5540865762e-04,7.5507596193e-04,8.3565581008e-04,9.4703631476e-04,1.0345657938e-03,1.0850401304e-03,1.1999375420e-03,1.3023764768e-03
1.4914400000e-01,3.8665377360e-04,5.0538470532e-04,5.8958052250e-04,6.5474378061e-04,7.5871677836e-04,8.3794315287e-04,9.4507733593e-04,1.0308327910e-03,1.0882585775e-03,1.2083529873e-03,1.2910288933e-03
1.5014400000e-01,3.8773385313e-04,5.0616366934e-04,5.8531255490e-04,6.5331558289e-04,7.5511947216e-04,8.3820290456e-04,9.5016453997e-04,1.0358859436e-03,1.0860568727e-03,1.2118319864e-03,1.2939382577e-03
1.5114400000e-01,3.8361289626e-04,5.0172096962e-04,5.8298814110e-04,6.4184605435e-04,7.6126416388e-04,8.4041632363e-04,9.3467133411e-04,1.0338560969e-03,1.0914023733e-03,1.2088679796e-03,1.2894980318e-03
1.5214400000e-01,3.8842008507e-04,4.9842321459e-04,5.8322606492e-04,6.4581035986e-04,7.5503383414e-04,8.3149650891e-04,9.4637231086e-04,1.0325555195e-03,1.0806060163e-03,1.2050562509e-03,1.2905194308e-03
1.5314400000e-01,3.9547176129e-04,4.9643342209e-04,5.8469024225e-04,6.4053070673e-04,7.5477611972e-04,8.3827188064e-04,9.4787930720e-04,1.0388883675e-03,1.0952677258e-03,1.2121668988e-03,1.2821913697e-03
1.5414400000e-01,3.9005317376e-04,4.9985908845e-04,5.8458252170e-04,6.5488020482e-04,7.5678879512e-04,8.3789484052e-04,9.4831913884e-04,1.0304469470e-03,1.0895693413e-03,1.2203692313e-03,1.2906501070e-03
1.5514400000e-01,3.8893325836e-04,5.0643142458e-04,5.7903827837e-04,6.4755484345e-04,7.6301286754e-04,8.3929626271e-04,9.4266426458e-04,1.0263924923e-03,1.0868121899e-03,1.2051346857e-03,1.2896134285e-03
1.5614400000e-01,3.9162096073e-04,5.0097492931e-04,5.7781879150e-04,6.5035834268e-04,7.5675263361e-04,8.2133781689e-04,9.4546921900e-04,1.0255295638e-03,1.0820927127e-03,1.2281672389e-03,1.3126857812e-03
1.5714400000e-01,3.9644255594e-04,5.0365986681e-04,5.7659635786e-04,6.4929598011e-04,7.5725714851e-04,8.3271683252e-04,9.4627095677e-04,1.0278529953e-03,1.0935076716e-03,1.2223010708e-03,1.2929642980e-03
1.5814400000e-01,3.9780974475e-04,5.0153066695e-04,5.8832261857e-04,6.4747495344e-04,7.5195588579e-04,8.2488266344e-04,9.3982431281e-04,1.0155868222e-03,1.0896489403e-03,1.2173611321e-03,1.2971977412e-03
1.5914400000e-01,4.0204929974e-04,5.1043658459e-04,5.7919391111e-04,6.4994375862e-04,7.5296935393e-04,8.3746788732e-04,9.4343529781e-04,1.0153316543e-03,1.0918353655e-03,1.2094106205e-03,1.2973045523e-03
1.6014400000e-01,3.8799891627e-04,5.0760620070e-04,5.8186200476e-04,6.5102489316e-04,7.4772964581e-04,8.3420505689e-04,9.3913076853e-04,1.0229809413e-03,1.0900570487e-03,1.2218076154e-03,1.2958608568e-03
1.6114400000e-01,3.9566912164e-04,5.1288894610e-04,5.7602239394e-04,6.5501270001e-04,7.5022806413e-04,8.3361119323e-04,9.5945171779e-04,1.0377329454e-03,1.0918074986e-03,1.2192685244e-03,1.2978783343e-03
1.6214400000e-01,3.9506576286e-04,5.0160560932e-04,5.8116616856e-04,6.4547559305e-04,7.5779207691e-04,8.3578685008e-04,9.4025308499e-04,1.0161211685e-03,1.0976451449e-03,1.2181990314e-03,1.2854688975e-03
1.6314400000e-01,4.0032515244e-04,5.0723636377e-04,5.8080484450e-04,6.5069863922e-04,7.5354939327e-04,8.3660197561e-04,9.4276903837e-04,1.0352663958e-03,1.0884583025e-03,1.2213338050e-03,1.2979937310e-03
1.6414400000e-01,3.9733688027e-04,5.0637896493e-04,5.8203419030e-04,6.5056403400e-04,7.5151139754e-04,8.3765873569e-04,9.4344861282e-04,1.0235441732e-03,1.0957325139e-03,1.2081661407e-03,1.2874726963e-03
1.6514400000e-01,3.9456332161e-04,5.0760565500e-04,5.8841946156e-04,6.5897205786e-04,7.5321237091e-04,8.3353908849e-04,9.4985582109e-04,1.0280834249e-03,1.0907222168e-03,1.2157280435e-03,1.2902633171e-03
1.6614400000e-01,3.9210841351e-04,5.0635677326e-04,5.8721539972e-04,6.5012281993e-04,7.6284653915e-04,8.3746956079e-04,9.4727751275e-04,1.0300160648e-03,1.0880859190e-03,1.2143771892e-03,1.2938241707e-03
1.6714400000e-01,3.8547022996e-04,5.0476464821e-04,5.8469562646e-04,6.5331580117e-04,7.6062489825e-04,8.2392274635e-04,9.5179428172e-04,1.0267119796e-03,1.0778773139e-03,1.2248157873e-03,1.3049549307e-03
1.6814400000e-01,3.9112350350e-04,5.0162227126e-04,5.8338060626e-04,6.4756161009e-04,7.6218588219e-04,8.3232669567e-04,9.4064314908e-04,1.0252360516e-03,1.0838727030e-03,1.2194532610e-03,1.2930974481e-03
1.6914400000e-01,3.9232982090e-04,4.9582693464e-04,5.9087520640e-04,6.4590843976e-04,7.4862196925e-04,8.3343278675e-04,9.4788054412e-04,1.0134662443e-03,1.0826276412e-03,1.2219294149e-03,1.2930505909e-03
1.7014400000e-01,3.9136113628e-04,5.0441944040e-04,5.8666068071e-04,6.4208834374e-04,7.5899952208e-04,8.4681370936e-04,9.4557850389e-04,1.0272740474e-03,1.0998393554e-03,1.1986662867e-03,1.2685199908e-03
1.7114400000e-01,3.8444359234e-04,5.0217844546e-04,5.8634344896e-04,6.4447704062e-04,7.5487238064e-04,8.3263003035e-04,9.4304596132e-04,1.0212570487e-03,1.0861621558e-03,1.2136880105e-03,1.2743535626e-03
1.7214400000e-01,3.8926205889e-04,5.0094680773e-04,5.7622175518e-04,6.5041196649e-04,7.5588061009e-04,8.3271443145e-04,9.4871851616e-04,1.0419882892e-03,1.0886019300e-03,1.2054455874e-03,1.2717473146e-03
1.7314400000e-01,3.8906458940e-04,4.9341317208e-04,5.8045861806e-04,6.4485284383e-04,7.5939002272e-04,8.2918682892e-04,9.4292343420e-04,1.0256276437e-03,1.0909827688e-03,1.2134006101e-03,1.2668120326e-03
1.7414400000e-01,3.9913651563e-04,5.0025199016e-04,5.7356948673e-04,6.4658459451e-04,7.5726420619e-04,8.2737838966e-04,9.4415561762e-04,1.0261196439e-03,1.0873496649e-03,1.2173668074e-03,1.2784218416e-03
1.7514400000e-01,3.9949587517e-04,4.9985501391e-04,5.7824163378e-04,6.4911939262e-04,7.5640171417e-04,8.2822407421e-04,9.4124327006e-04,1.0265628225e-03,1.0889894475e-03,1.2195835006e-03,1.2741677347e-03
1.7614400000e-01,4.0403429011e-04,5.0457365433e-04,5.8251229348e-04,6.5895124862e-04,7.4803683674e-04,8.2694867160e-04,9.5584044175e-04,1.0260468116e-03,1.0840860341e-03,1.2230602442e-03,1.2767831504e-03
1.7714400000e-01,3.9844861021e-04,5.0754937547e-04,5.8002489823e-04,6.5332103986e-04,7.5837917393e-04,8.3532046119e-04,9.4776194601e-04,1.0252729408e-03,1.0988955182e-03,1.2179506302e-03,1.2766680447e-03
1.7814400000e-01,3.9524442400e-04,5.1173126849e-04,5.8102337789e-04,6.5798049036e-04,7.5828516856e-04,8.2785438281e-04,9.4173279649e-04,1.0212234338e-03,1.0815822316e-03,1.2131808035e-03,1.2872176012e-03
1.7914400000e-01,3.9392405597e-04,5.0758753787e-04,5.7996523537e-04,6.4416955865e-04,7.5590607594e-04,8.3152328443e-04,9.3719223514e-04,1.0337596905e-03,1.0854810535e-03,1.2106243958e-03,1.2805487495e-03
1.8014400000e-01,3.9874703361e-04,5.0616901717e-04,5.8726163843e-04,6.5177846409e-04,7.4898554885e-04,8.2999926235e-04,9.4818140496e-04,1.0284027667e-03,1.0907042451e-03,1.1986750906e-03,1.3026347733e-03
1.8114400000e-01,3.9825139538e-04,5.0784965424e-04,5.8715249907e-04,6.4832122007e-04,7.5385636592e-04,8.4085346316e-04,9.4598777650e-04,1.0185535939e-03,1.0948737327e-03,1.1856927449e-03,1.2777646771e-03
1.8214400000e-01,3.9085716708e-04,5.0681042921e-04,5.8959849412e-04,6.4979343733e-04,7.5669318903e-04,8.3795661340e-04,9.4519440609e-04,1.0264707817e-03,1.0964624380e-03,1.1916826043e-03,1.2958077423e-03
1.8314400000e-01,3.8957281504e-04,5.1038583479e-04,5.7536672102e-04,6.4982188633e-04,7.5906245911e-04,8.4153245552e-04,9.4996539701e-04,1.0329691577e-03,1.0869331891e-03,1.1964305304e-03,1.2965207861e-03
1.8414400000e-01,3.8589801989e-04,4.9636004405e-04,5.8474652178e-04,6.4733401814e-04,7.6147363870e-04,8.2554368419e-04,9.4875977084e-04,1.0302719602e-03,1.0795895651e-03,1.2019226415e-03,1.2941058958e-03
1.8514400000e-01,4.0231650928e-04,4.9994378060e-04,5.8159326727e-04,6.4859479608e-04,7.6220698247e-04,8.3418002760e-04,9.5101699117e-04,1.0267637117e-03,1.0840694449e-03,1.1900570098e-03,1.2921015150e-03
1.8614400000e-01,3.9276976167e-04,4.9372800277e-04,5.8766228904e-04,6.4241547079e-04,7.6259020716e-04,8.3335471572e-04,9.4206487120e-04,1.0058670159e-03,1.0806070350e-03,1.1909574096e-03,1.2967096700e-03
1.8714400000e-01,3.9332746383e-04,5.0875285524e-04,5.8462792367e-04,6.5226442530e-04,7.5832969742e-04,8.3321800048e-04,9.5050017990e-04,1.0232470959e-03,1.0969979485e-03,1.1846998677e-03,1.3022639905e-03
1.8814400000e-01,3.8811132981e-04,5.0052214647e-04,5.8439916756e-04,6.4823114371e-04,7.6423690189e-04,8.3108134277e-04,9.4752562291e-04,1.0099390784e-03,1.0899538756e-03,1.1787096446e-03,1.2899943977e-03
1.8914400000e-01,3.9550031943e-04,5.0167414884e-04,5.8510460804e-04,6.4711501182e-04,7.6023556176e-04,8.3347986219e-04,9.4507646281e-04,1.0244407167e-03,1.0842764459e-03,1.1911259207e-03,1.3021490304e-03
1.9014400000e-01,3.9478909457e-04,5.0119590014e-04,5.7705750805e-04,6.3935876824e-04,7.6141514000e-04,8.3444821939e-04,9.3527341960e-04,1.0271917563e-03,1.0995573393e-03,1.1707791418e-03,1.2979439634e-03
1.9114400000e-01,3.9718899643e-04,5.0117243518e-04,5.7939425460e-04,6.4957246650e-04,7.4900846812e-04,8.2753154857e-04,9.4196890132e-04,1.0267944162e-03,1.0862082854e-03,1.1921078112e-03,1.2959289597e-03
1.9214400000e-01,4.0412647650e-04,5.0336861023e-04,5.8197496401e-04,6.4585190557e-04,7.5528914749e-04,8.4007006080e-04,9.3776594440e-04,1.0285991448e-03,1.1003670807e-03,1.2101122411e-03,1.2848712504e-03
1.9314400000e-01,4.0159622586e-04,5.0430138799e-04,5.8350429754e-04,6.5220185206e-04,7.4979347119e-04,8.3472230472e-04,9.4832663308e-04,1.0255973757e-03,1.0917167674e-03,1.2181630882e-03,1.3014201249e-03
1.9414400000e-01,3.9579055738e-04,5.0958158681e-04,5.7425837440e-04,6.5356958658e-04,7.6144722698e-04,8.3102619101e-04,9.4613278634e-04,1.0337908316e-03,1.0908948025e-03,1.2114011042e-03,1.3006865629e-03
1.9514400000e-01,3.9973860112e-04,5.0063888921e-04,5.7958015532e-04,6.5464089857e-04,7.5404241215e-04,8.2124475739e-04,9.4663766504e-04,1.0284940799e-03,1.0738122364e-03,1.2214179151e-03,1.3035751181e-03
