# Saved on 2025-07-09T13:58:03.021910
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.00075
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_450.00 uS,Conductance_Target_500.00 uS,Conductance_Target_550.00 uS,Conductance_Target_600.00 uS,Conductance_Target_650.00 uS,Conductance_Target_700.00 uS,Conductance_Target_750.00 uS
1.2014400000e-01,3.8582806155e-04,4.4716023694e-04,4.9159589253e-04,5.6880286138e-04,6.0310605477e-04,6.4187683165e-04,6.9689078373e-04,7.5772266428e-04
1.2114400000e-01,3.8630991185e-04,4.4746720960e-04,4.9208570999e-04,5.6136621424e-04,6.0721613409e-04,6.4268395363e-04,6.9657369750e-04,7.5194329838e-04
1.2214400000e-01,3.8623271394e-04,4.4775795686e-04,4.8927966418e-04,5.6142955145e-04,6.0499118263e-04,6.4141444454e-04,6.9675785198e-04,7.5702664617e-04
1.2314400000e-01,3.8616446545e-04,4.4759890443e-04,4.9266298447e-04,5.5875520047e-04,6.0496739025e-04,6.4201893110e-04,6.9718429586e-04,7.5878007920e-04
1.2414400000e-01,3.8630012568e-04,4.4680909923e-04,4.9122128985e-04,5.6135580962e-04,6.0106383899e-04,6.4263520471e-04,6.9783636718e-04,7.5550022302e-04
1.2514400000e-01,3.8652084186e-04,4.4705549954e-04,4.9278165534e-04,5.5902226450e-04,6.0660040617e-04,6.4228166593e-04,6.9739209721e-04,7.5720847235e-04
1.2614400000e-01,3.8627582398e-04,4.4698157581e-04,4.9056885473e-04,5.6780561863e-04,6.0724363721e-04,6.4294159529e-04,6.9900139351e-04,7.5688447396e-04
1.2714400000e-01,3.8670903450e-04,4.4741827878e-04,4.9095673603e-04,5.6945893448e-04,6.0462989495e-04,6.4224579546e-04,6.9670895755e-04,7.5300282333e-04
1.2814400000e-01,3.8588157622e-04,4.4769236411e-04,4.9093363486e-04,5.5804306612e-04,6.0604459577e-04,6.4223400841e-04,6.9933375926e-04,7.5685369666e-04
1.2914400000e-01,3.8688776840e-04,4.4750198867e-04,4.9182672228e-04,5.5848900956e-04,6.0674105043e-04,6.4216721512e-04,6.9994595833e-04,7.5524141721e-04
1.3014400000e-01,3.8450980355e-04,4.4758773583e-04,4.9184844102e-04,5.6722208683e-04,6.0719248722e-04,6.4133440901e-04,6.9662382884e-04,7.5515090430e-04
1.3114400000e-01,3.8636542740e-04,4.4720036385e-04,4.9041449529e-04,5.5909185903e-04,6.0607097112e-04,6.4165338699e-04,6.9675756095e-04,7.5358861068e-04
1.3214400000e-01,3.8619811676e-04,4.4761352910e-04,4.9056878197e-04,5.7303579524e-04,6.0106183810e-04,6.4136518631e-04,6.9672772952e-04,7.5726398791e-04
1.3314400000e-01,3.8654507080e-04,4.4768843509e-04,4.9054247938e-04,5.6974244217e-04,6.0666978243e-04,6.4148305682e-04,6.9682704634e-04,7.5459320215e-04
1.3414400000e-01,3.8656715333e-04,4.4416003220e-04,4.9128328101e-04,5.5865515606e-04,6.0712995037e-04,6.4158928581e-04,6.9657799031e-04,7.5484109402e-04
1.3514400000e-01,3.8594094804e-04,4.4408861868e-04,4.9169408157e-04,5.5850116041e-04,6.0831534938e-04,6.4158673922e-04,6.9932633778e-04,7.5696654676e-04
1.3614400000e-01,3.8674887037e-04,4.4685461035e-04,4.9233687605e-04,5.7232777181e-04,6.0170048528e-04,6.4181280322e-04,6.9519803219e-04,7.5550626207e-04
1.3714400000e-01,3.8595386286e-04,4.4376971346e-04,4.9132697313e-04,5.6975539337e-04,6.0651425883e-04,6.4166575612e-04,6.9605717727e-04,7.5698881119e-04
1.3814400000e-01,3.8640235289e-04,4.4679836719e-04,4.9102782214e-04,5.5891479860e-04,6.0751583078e-04,6.4216706960e-04,6.9607092883e-04,7.5722346082e-04
1.3914400000e-01,3.8627971662e-04,4.4672760851e-04,4.9268914154e-04,5.7204131735e-04,6.0677448346e-04,6.4233958255e-04,6.9508103479e-04,7.5744348578e-04
1.4014400000e-01,3.8661342842e-04,4.3631360313e-04,4.9224043323e-04,5.6973149185e-04,6.0652593675e-04,6.4256048063e-04,6.9912348408e-04,7.5769450632e-04
1.4114400000e-01,3.8642028812e-04,4.3945714424e-04,4.9108166422e-04,5.6942757510e-04,6.0726928496e-04,6.4231324359e-04,6.9414178142e-04,7.5005438703e-04
1.4214400000e-01,3.8674064854e-04,4.3723892304e-04,4.9300895625e-04,5.5903179600e-04,6.0807109548e-04,6.4140411268e-04,6.9716872531e-04,7.5463591202e-04
1.4314400000e-01,3.8594807847e-04,4.4679873099e-04,4.9101498007e-04,5.5916614656e-04,6.0720238253e-04,6.4155312430e-04,6.9421883381e-04,7.5678239227e-04
1.4414400000e-01,3.8595797378e-04,4.3611194997e-04,4.9044974730e-04,5.7692795963e-04,6.0774887970e-04,6.4138272137e-04,6.9280838943e-04,7.5675765402e-04
1.4514400000e-01,3.8615318772e-04,4.4696185796e-04,4.9100959586e-04,5.6175365899e-04,6.0520796978e-04,6.4128726081e-04,6.9588881161e-04,7.5271826063e-04
1.4614400000e-01,3.8339494495e-04,4.4641139539e-04,4.9239282816e-04,5.5880442233e-04,6.0488051531e-04,6.4122730691e-04,6.9919617090e-04,7.5699870649e-04
1.4714400000e-01,3.8400416088e-04,4.5170567319e-04,4.8966780014e-04,5.5878452258e-04,6.0689515522e-04,6.4170977566e-04,6.9942398113e-04,7.5722688052e-04
1.4814400000e-01,3.8643473090e-04,4.5113782107e-04,4.9215512263e-04,5.5735203205e-04,6.0520884290e-04,6.4165891672e-04,6.9781235652e-04,7.5671872764e-04
1.4914400000e-01,3.8648937334e-04,4.5163375034e-04,4.9179554480e-04,5.6120625231e-04,6.0711037804e-04,6.4186722739e-04,6.9911111495e-04,7.5556708907e-04
1.5014400000e-01,3.8645706809e-04,4.5151256927e-04,4.9104655773e-04,5.5783097196e-04,6.0812966694e-04,6.4138577727e-04,6.9843954407e-04,7.4775663961e-04
1.5114400000e-01,3.8647445763e-04,4.5146145567e-04,4.9245936680e-04,5.6070242863e-04,6.0818820202e-04,6.4159532485e-04,6.9877205533e-04,7.5732205005e-04
1.5214400000e-01,3.8662397856e-04,4.5111020881e-04,4.9103837227e-04,5.6889213738e-04,6.0330607084e-04,6.4136103902e-04,6.9879759394e-04,7.5689007645e-04
1.5314400000e-01,3.8608228351e-04,4.4706106564e-04,4.9142432545e-04,5.5906697526e-04,6.0780301283e-04,6.4187814132e-04,6.9676068961e-04,7.4831958045e-04
1.5414400000e-01,3.8624191802e-04,4.5118198614e-04,4.9059799494e-04,5.5872224038e-04,6.0019570810e-04,6.4126383222e-04,6.9592548243e-04,7.5458185165e-04
1.5514400000e-01,3.8622009015e-04,4.4569660531e-04,4.9240286899e-04,5.6503482483e-04,6.0640140873e-04,6.4214145823e-04,6.9904635893e-04,7.4681825936e-04
1.5614400000e-01,3.8612641220e-04,4.5103508455e-04,4.9101618060e-04,5.6960892834e-04,6.0681119066e-04,6.4265601395e-04,6.9612222433e-04,7.4680043326e-04
1.5714400000e-01,3.8487676647e-04,4.4992699259e-04,4.9128448154e-04,5.5850505305e-04,6.0737977037e-04,6.4246378315e-04,6.9673216785e-04,7.4388677604e-04
1.5814400000e-01,3.8621499698e-04,4.4996391807e-04,4.9172922445e-04,5.7283567003e-04,6.0387945268e-04,6.4125313656e-04,6.9614114182e-04,7.4177733040e-04
1.5914400000e-01,3.8664988097e-04,4.4973847253e-04,4.9124570069e-04,5.6926273828e-04,6.0120448325e-04,6.4215564635e-04,6.9858098868e-04,7.4490177212e-04
1.6014400000e-01,3.8595277147e-04,4.4982629333e-04,4.9304875574e-04,5.6926448451e-04,6.0664853663e-04,6.4197098254e-04,6.9980284024e-04,7.4507683166e-04
1.6114400000e-01,3.8645048335e-04,4.4998716476e-04,4.9080605095e-04,5.6280412537e-04,6.0594702518e-04,6.4159321482e-04,6.9939211244e-04,7.5510732131e-04
1.6214400000e-01,3.8659887650e-04,4.5009190217e-04,4.9260583182e-04,5.5880082073e-04,6.0179525462e-04,6.4122847107e-04,6.9962028647e-04,7.5732452387e-04
1.6314400000e-01,3.8638259866e-04,4.5698794565e-04,4.9067151849e-04,5.7351608120e-04,6.0680449678e-04,6.4182917413e-04,6.9673071266e-04,7.5594034570e-04
1.6414400000e-01,3.8614194636e-04,4.4960397645e-04,4.9051410315e-04,5.5897926359e-04,6.0713864514e-04,6.4140796894e-04,6.9549940235e-04,7.5767435192e-04
1.6514400000e-01,3.8648173359e-04,4.4966673158e-04,4.9118352763e-04,5.5881035223e-04,6.0176214902e-04,6.4176689193e-04,6.9841044024e-04,7.5701689639e-04
1.6614400000e-01,3.8667531044e-04,4.4989850721e-04,4.9063797633e-04,5.5886215705e-04,6.0404669057e-04,6.4165149524e-04,6.9884154072e-04,7.5398122135e-04
1.6714400000e-01,3.8678674173e-04,4.5009084715e-04,4.9220980145e-04,5.6322591263e-04,6.0114020016e-04,6.4230909629e-04,6.9712354161e-04,7.5882293459e-04
1.6814400000e-01,3.8652888179e-04,4.5003616833e-04,4.9013116950e-04,5.7130648202e-04,6.0330639826e-04,6.4213163569e-04,6.9566194725e-04,7.5282507169e-04
1.6914400000e-01,3.8623387809e-04,4.5007021981e-04,4.9113346904e-04,5.5915144912e-04,6.0641199525e-04,6.4237450715e-04,6.9762056228e-04,7.5661562732e-04
1.7014400000e-01,3.8571943151e-04,4.3892363465e-04,4.9151538406e-04,5.6501223298e-04,6.0702386691e-04,6.4196014137e-04,6.9613517553e-04,7.5601332355e-04
1.7114400000e-01,3.8571368350e-04,4.4855656597e-04,4.9178906920e-04,5.6964097894e-04,6.0532307543e-04,6.4202962676e-04,6.9846959377e-04,7.5558360550e-04
1.7214400000e-01,3.8632522774e-04,4.5004286221e-04,4.9173646403e-04,5.6941349612e-04,6.0130321799e-04,6.4156149165e-04,6.9903253461e-04,7.5714771810e-04
1.7314400000e-01,3.8587975723e-04,4.4982582040e-04,4.9045531341e-04,5.5891501688e-04,6.0310954723e-04,6.4147054218e-04,6.9937268563e-04,7.5591880886e-04
1.7414400000e-01,3.8650450733e-04,4.4990320021e-04,4.9048583605e-04,5.8294604969e-04,6.0663380282e-04,6.4299725636e-04,6.9847817940e-04,7.5407340773e-04
1.7514400000e-01,3.8393092836e-04,4.5004675485e-04,4.9232327001e-04,5.6152435718e-04,6.0489895986e-04,6.4281070081e-04,6.9674730184e-04,7.4620489613e-04
1.7614400000e-01,3.8442332880e-04,4.5016964577e-04,4.9105117796e-04,5.6983612012e-04,6.0310427216e-04,6.4249587012e-04,6.9888847065e-04,7.5621675933e-04
1.7714400000e-01,3.8224497985e-04,4.5011398470e-04,4.9298272643e-04,5.6148172007e-04,6.0685248172e-04,6.4328349254e-04,6.9626818004e-04,7.5661460869e-04
1.7814400000e-01,3.8389873225e-04,4.4996613724e-04,4.9206064432e-04,5.6964476244e-04,6.0499576648e-04,6.4217179897e-04,6.9609566708e-04,7.5640789873e-04
1.7914400000e-01,3.8380199840e-04,4.5131509978e-04,4.9139034672e-04,5.5816224631e-04,6.0709528043e-04,6.4146806835e-04,6.9756351877e-04,7.5651216321e-04
1.8014400000e-01,3.8406378735e-04,4.5182481699e-04,4.9021811719e-04,5.5860422435e-04,6.0291462432e-04,6.4210704295e-04,6.9927242293e-04,7.5476091297e-04
1.8114400000e-01,3.8586611481e-04,4.5139993745e-04,4.9049755035e-04,5.6930733990e-04,6.0117217799e-04,6.4229039708e-04,6.9974506914e-04,7.5558404205e-04
1.8214400000e-01,3.8697577111e-04,4.5149681682e-04,4.9111651606e-04,5.6163375120e-04,6.0631064116e-04,6.4174004365e-04,6.9930611062e-04,7.5606447353e-04
1.8314400000e-01,3.8679594581e-04,4.5148859499e-04,4.9156500609e-04,5.5841839639e-04,6.0092566855e-04,6.4296691562e-04,6.9637266279e-04,7.5611125794e-04
1.8414400000e-01,3.8661506551e-04,4.4785549107e-04,4.9200036301e-04,5.6677083194e-04,6.0720554757e-04,6.4231797296e-04,6.9907327997e-04,7.5549178291e-04
1.8514400000e-01,3.8696238335e-04,4.4815242290e-04,4.9007270718e-04,5.6949906138e-04,6.0549660702e-04,6.4258085331e-04,6.9708570663e-04,7.5573676440e-04
1.8614400000e-01,3.8665784814e-04,4.4819043978e-04,4.9044774642e-04,5.9492693254e-04,6.0764286900e-04,6.4195854065e-04,6.9665285992e-04,7.5493459008e-04
1.8714400000e-01,3.8680107536e-04,4.4807449740e-04,4.9109552492e-04,5.7001267123e-04,6.0548718466e-04,6.4290754381e-04,6.9659363362e-04,7.5477430073e-04
1.8814400000e-01,3.8671463699e-04,4.4810967665e-04,4.9215454055e-04,5.7032950281e-04,6.0052017943e-04,6.4221327193e-04,6.9957037340e-04,7.5594354712e-04
1.8914400000e-01,3.8654463424e-04,4.5192864491e-04,4.9063983170e-04,5.6933571614e-04,6.0297170421e-04,6.4189334807e-04,6.9666835770e-04,7.5607291365e-04
1.9014400000e-01,3.8622009015e-04,4.5105327445e-04,4.9126079830e-04,5.6975684856e-04,6.0112553911e-04,6.4217376348e-04,6.9899208029e-04,7.5617084804e-04
1.9114400000e-01,3.8635065721e-04,4.4054682803e-04,4.9249876611e-04,5.6833821873e-04,6.0641785240e-04,6.4197985921e-04,6.9935827923e-04,7.5586009189e-04
1.9214400000e-01,3.8660291466e-04,4.5076008973e-04,4.9082176702e-04,5.5966047512e-04,6.0718171881e-04,6.4208230469e-04,7.0026297180e-04,7.5668591307e-04
1.9314400000e-01,3.8682930608e-04,4.4952979806e-04,4.9198431952e-04,5.6075321481e-04,6.0225615016e-04,6.4183601353e-04,6.9629866630e-04,7.5691379607e-04
1.9414400000e-01,3.8603957364e-04,4.4860949856e-04,4.9177644541e-04,5.7259785535e-04,6.0609785578e-04,6.4202155045e-04,6.9941306720e-04,7.5530864706e-04
1.9514400000e-01,3.8611055061e-04,4.4999364036e-04,4.9163154472e-04,5.5831027566e-04,6.0692775151e-04,6.4220541390e-04,6.9585024903e-04,7.5657182606e-04
1.9614400000e-01,3.8630860217e-04,4.4987900765e-04,4.9073583796e-04,5.5836502725e-04,6.0486625443e-04,6.4204105001e-04,6.9917019573e-04,7.5319803727e-04
1.9714400000e-01,3.8609599869e-04,4.4981530664e-04,4.9104324717e-04,5.7236818975e-04,6.0194790422e-04,6.4187857788e-04,6.9942907430e-04,7.5750220276e-04
1.9814400000e-01,3.8635262172e-04,4.4946871640e-04,4.9023343308e-04,5.5852498917e-04,6.0371941800e-04,6.4186635427e-04,6.9870162406e-04,7.5423820817e-04
1.9914400000e-01,3.8588044845e-04,4.4986180001e-04,4.9189053243e-04,5.6098979258e-04,6.0677717556e-04,6.4119951276e-04,6.9964298746e-04,7.5796851888e-04
2.0014400000e-01,3.8640635466e-04,4.5012504415e-04,4.9160913477e-04,5.6902736105e-04,6.0649555962e-04,6.4243744418e-04,6.9861816883e-04,7.5494957855e-04
2.0114400000e-01,3.8613681681e-04,4.4969194278e-04,4.9063139159e-04,5.5879459978e-04,6.0682988988e-04,6.4235973696e-04,6.9679357694e-04,7.5512485637e-04
2.0214400000e-01,3.8658574340e-04,4.4993976189e-04,4.9218346248e-04,5.8046320191e-04,6.0298141761e-04,6.4151900006e-04,6.9671979873e-04,7.5600924902e-04
2.0314400000e-01,3.8603935536e-04,4.4974796765e-04,4.8914422223e-04,5.5842749134e-04,6.0699112510e-04,6.4262480009e-04,7.0006972237e-04,7.5719362940e-04
2.0414400000e-01,3.8552316255e-04,4.4984419219e-04,4.9045258493e-04,5.6947763369e-04,6.0483882407e-04,6.4262290834e-04,6.9654030085e-04,7.5563024438e-04
2.0514400000e-01,3.8632715587e-04,4.3928012019e-04,4.9182541261e-04,5.5923315813e-04,6.0633759858e-04,6.4264444518e-04,6.9907626312e-04,7.5653166277e-04
2.0614400000e-01,3.8641690480e-04,4.4963584514e-04,4.9184331147e-04,5.6608671002e-04,6.0617359850e-04,6.4303319959e-04,6.9967740274e-04,7.5781310443e-04
2.0714400000e-01,3.8645695895e-04,4.4953270844e-04,4.9044927437e-04,5.7007055148e-04,6.0725058574e-04,6.4315179770e-04,6.9932721090e-04,7.5728632510e-04
2.0814400000e-01,3.8657977711e-04,4.3576517783e-04,4.8906982556e-04,5.9217320086e-04,6.0384169046e-04,6.4311047026e-04,6.9768888352e-04,7.5628064224e-04
2.0914400000e-01,3.8623402361e-04,4.3714324420e-04,4.9141050113e-04,5.5908545619e-04,6.0701029724e-04,6.4261665102e-04,6.9669593358e-04,7.5672505773e-04
2.1014400000e-01,3.8637030229e-04,4.3610441935e-04,4.9119094911e-04,5.7212419051e-04,6.0860926169e-04,6.4237327024e-04,6.9961024565e-04,7.5523195846e-04
2.1114400000e-01,3.8657250116e-04,4.4524826080e-04,4.9074609706e-04,5.6100408983e-04,6.0338199546e-04,6.4309948357e-04,6.9892368629e-04,7.5632437074e-04
2.1214400000e-01,3.8641515857e-04,4.3597156036e-04,4.9023921747e-04,5.5537548178e-04,6.0686685174e-04,6.4258587372e-04,7.0079251600e-04,7.5416297477e-04
2.1314400000e-01,3.8618614781e-04,4.4695294491e-04,4.9198184570e-04,5.6950426369e-04,6.0255460994e-04,6.4237618062e-04,6.9762274507e-04,7.5595649832e-04
2.1414400000e-01,3.8675334508e-04,4.4958007493e-04,4.9072448746e-04,5.5875982071e-04,6.0678594309e-04,6.4242391090e-04,6.9663066824e-04,7.5694413681e-04
2.1514400000e-01,3.8540849346e-04,4.4934946345e-04,4.9172525905e-04,5.5901589803e-04,6.0089136241e-04,6.4209518314e-04,7.0029964263e-04,7.5627052865e-04
2.1614400000e-01,3.8616282836e-04,4.4977310608e-04,4.9270634918e-04,5.7753961300e-04,6.0726131778e-04,6.4208325057e-04,6.9972680649e-04,7.5620038842e-04
2.1714400000e-01,3.8645081077e-04,4.4390348194e-04,4.9074464187e-04,5.6061158830e-04,6.0283804487e-04,6.4161009504e-04,6.9937595981e-04,7.4797120760e-04
2.1814400000e-01,3.8483594835e-04,4.4994310883e-04,4.9080226745e-04,5.5927062931e-04,6.0335201852e-04,6.4183142968e-04,6.9984220318e-04,7.5276337157e-04
2.1914400000e-01,3.8613095967e-04,4.4655720558e-04,4.9287038564e-04,5.5935455748e-04,6.0693080741e-04,6.4197876782e-04,7.0048976340e-04,7.5577023381e-04
2.2014400000e-01,3.8581882109e-04,4.4960423111e-04,4.9097867304e-04,5.5893797253e-04,6.0517904785e-04,6.4173771534e-04,6.9932029874e-04,7.5644784374e-04
2.2114400000e-01,3.8637885154e-04,4.4937329221e-04,4.9095309805e-04,5.8608547988e-04,6.0666112404e-04,6.4413448854e-04,7.0034395321e-04,7.5548603490e-04
2.2214400000e-01,3.8713962567e-04,4.4952543249e-04,4.9104353820e-04,5.7005443523e-04,6.0652721004e-04,6.4159714384e-04,7.0007408794e-04,7.5012154412e-04
2.2314400000e-01,3.8619898987e-04,4.4009204430e-04,4.9064205086e-04,5.6985489209e-04,6.0450893216e-04,6.4165244112e-04,6.9957714004e-04,7.5597294199e-04
2.2414400000e-01,3.8618662074e-04,4.4891898142e-04,4.9120262702e-04,5.5874977988e-04,6.0680671595e-04,6.4181702328e-04,6.9765294029e-04,7.5651318184e-04
2.2514400000e-01,3.8630656491e-04,4.4937081839e-04,4.8934969527e-04,5.6990906160e-04,6.0589842178e-04,6.4217827457e-04,7.0038280683e-04,7.5702286267e-04
2.2614400000e-01,3.8508784201e-04,4.4953685574e-04,4.9109181418e-04,5.7119701523e-04,6.0378533817e-04,6.4165375079e-04,6.9931098551e-04,7.5582669524e-04
2.2714400000e-01,3.8606805902e-04,4.3923810154e-04,4.9278271035e-04,5.7298351749e-04,6.0645594203e-04,6.4191088313e-04,6.9926056312e-04,7.4565177783e-04
2.2814400000e-01,3.8605274312e-04,4.4658387196e-04,4.8969010095e-04,5.6924494857e-04,6.0618302086e-04,6.4164727519e-04,6.9988251198e-04,7.5633222878e-04
2.2914400000e-01,3.8644338929e-04,4.3573814764e-04,4.9101807235e-04,5.6941116782e-04,6.0023263359e-04,6.4274361648e-04,7.0000860433e-04,7.5309770182e-04
2.3014400000e-01,3.8665781176e-04,4.4625059672e-04,4.9011814554e-04,5.7012963225e-04,6.0015219788e-04,6.4187290263e-04,6.9964342401e-04,7.5536547229e-04
2.3114400000e-01,3.8612230128e-04,4.4637898100e-04,4.9018632126e-04,5.6165674323e-04,6.0828446294e-04,6.4229592681e-04,6.9990433985e-04,7.5189840572e-04
2.3214400000e-01,3.8383459469e-04,4.4435404561e-04,4.8683839850e-04,5.6106968259e-04,6.0331160057e-04,6.4158542955e-04,6.9880705269e-04,7.5502226537e-04
2.3314400000e-01,3.8573998609e-04,4.4623538997e-04,4.8711579439e-04,5.6186825532e-04,6.0694044805e-04,6.4191903220e-04,6.9926980359e-04,7.5508156442e-04
2.3414400000e-01,3.8658487028e-04,4.4609329052e-04,4.8829606385e-04,5.5920121667e-04,6.0412025050e-04,6.4172527345e-04,6.9895497290e-04,7.5612755609e-04
2.3514400000e-01,3.8731683162e-04,4.4656819227e-04,4.8561087169e-04,5.6186701840e-04,6.0842696257e-04,6.4167456003e-04,6.9848254498e-04,7.5398158515e-04
2.3614400000e-01,3.8545564166e-04,4.4613170758e-04,4.8942845751e-04,5.5924869230e-04,6.0686521465e-04,6.4207422838e-04,6.9922083640e-04,7.5226889749e-04
2.3714400000e-01,3.8553545892e-04,4.4605625590e-04,4.8791029258e-04,5.5907978094e-04,6.0632261011e-04,6.4143860072e-04,6.9823057856e-04,7.5652111263e-04
2.3814400000e-01,3.8646336179e-04,4.4617976528e-04,4.8763944505e-04,5.6052314903e-04,6.0668367951e-04,6.4206236857e-04,6.9863825047e-04,7.5122785347e-04
2.3914400000e-01,3.8544869312e-04,4.3538690079e-04,4.8763009545e-04,5.6937700720e-04,6.0647176724e-04,6.4527332142e-04,6.9878828072e-04,7.5551281043e-04
2.4014400000e-01,3.8656493416e-04,4.4652315410e-04,4.8712990974e-04,5.8006051404e-04,6.0285423388e-04,6.4195723098e-04,6.9835899922e-04,7.5372183346e-04
2.4114400000e-01,3.8638849219e-04,4.4989654270e-04,4.8845337005e-04,5.6152839534e-04,6.0315298470e-04,6.4184700022e-04,7.0000394771e-04,7.5580945122e-04
2.4214400000e-01,3.8638467231e-04,4.4953914767e-04,4.8798738135e-04,5.5842403526e-04,6.0439640947e-04,6.4237145125e-04,6.9997913670e-04,7.5373784057e-04
2.4314400000e-01,3.8396115997e-04,4.4933924073e-04,4.8721591156e-04,5.5923574109e-04,5.9837351728e-04,6.4154548454e-04,7.0051741204e-04,7.5326606748e-04
2.4414400000e-01,3.8592766941e-04,4.4956734200e-04,4.8597768910e-04,5.6198397942e-04,6.0472910263e-04,6.4173422288e-04,6.9934889325e-04,7.5458126958e-04
2.4514400000e-01,3.8654321543e-04,4.4974258344e-04,4.8712019634e-04,5.5880886066e-04,5.9829137172e-04,6.4148909587e-04,7.0000096457e-04,7.5537231169e-04
2.4614400000e-01,3.8602800487e-04,4.4969834562e-04,4.8758156481e-04,5.5779964896e-04,6.0310580011e-04,6.4250831201e-04,7.0044276072e-04,7.5815609307e-04
2.4714400000e-01,3.8671001676e-04,4.3890700908e-04,4.8717702157e-04,5.5688684370e-04,6.0446738644e-04,6.4229097916e-04,6.9996167440e-04,7.5727075455e-04
2.4814400000e-01,3.8706522901e-04,4.4913886086e-04,4.8934140068e-04,5.6745266193e-04,6.0553778894e-04,6.4244944951e-04,6.9653564424e-04,7.5889518484e-04
2.4914400000e-01,3.8626778405e-04,4.5018612582e-04,4.8782014346e-04,5.6532098824e-04,6.0490758187e-04,6.4175415901e-04,6.9514884672e-04,7.5850664871e-04
2.5014400000e-01,3.8626531023e-04,4.3916756113e-04,4.8792477173e-04,5.6752993260e-04,6.0286467487e-04,6.4195570303e-04,6.9729103416e-04,7.5765630754e-04
2.5114400000e-01,3.8659003621e-04,4.4989006710e-04,4.8776502808e-04,5.5810829508e-04,6.0685331846e-04,6.4165047661e-04,6.9905625423e-04,7.5977186498e-04
2.5214400000e-01,3.8624864828e-04,4.4968142902e-04,4.8658450396e-04,5.7044475398e-04,6.0692964325e-04,6.4218060288e-04,6.9906571298e-04,7.5748132076e-04
2.5314400000e-01,3.8628269976e-04,4.4985536078e-04,4.8848585720e-04,5.6048989791e-04,6.0656948335e-04,6.4202875365e-04,7.0028654591e-04,7.5914889749e-04
2.5414400000e-01,3.8642465370e-04,4.4947093556e-04,4.8731930292e-04,5.6100416259e-04,6.0001075326e-04,6.3913437771e-04,6.9954105129e-04,7.5658761489e-04
2.5514400000e-01,3.8646110625e-04,4.5002176194e-04,4.8830155720e-04,5.5952132243e-04,6.0682094045e-04,6.3929277530e-04,6.9853507739e-04,7.5928117440e-04
2.5614400000e-01,3.8664577005e-04,4.4956159400e-04,4.8763457016e-04,5.5887860071e-04,6.0591850342e-04,6.4012689108e-04,6.9963251008e-04,7.5957599620e-04
2.5714400000e-01,3.8633097574e-04,4.4984415581e-04,4.8707646783e-04,5.6168744777e-04,6.0171998484e-04,6.4020699938e-04,6.9946894655e-04,7.6033269579e-04
