# Saved on 2025-06-24T12:51:19.021874
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
1.3914400000e-01,2.0842868253e-04,3.1812520319e-04,4.1047765990e-04,5.1765437092e-04,6.0377795307e-04,6.8992514571e-04,8.0039520981e-04
1.4014400000e-01,2.0289346139e-04,3.1224786653e-04,4.1619568947e-04,5.0310794904e-04,5.9700741986e-04,7.0099638833e-04,7.9253812146e-04
1.4114400000e-01,2.1033054509e-04,3.0767536373e-04,4.0911330871e-04,5.0838756579e-04,6.0257942096e-04,6.9623063609e-04,7.9386401922e-04
1.4214400000e-01,2.0947185476e-04,3.0369636079e-04,4.0991330025e-04,5.0577884394e-04,5.9703670559e-04,7.0240414061e-04,7.8258890426e-04
1.4314400000e-01,2.0995563318e-04,3.1021761970e-04,4.1043709643e-04,5.1391725719e-04,5.9533289459e-04,6.9822934165e-04,7.8845550888e-04
1.4414400000e-01,2.0055787900e-04,3.1476200093e-04,4.1812607378e-04,5.1197512221e-04,5.8655154135e-04,6.9482783147e-04,7.8311531979e-04
1.4514400000e-01,2.0691828468e-04,3.0712544685e-04,4.1103168769e-04,5.1085800806e-04,5.9524936660e-04,6.9705325586e-04,7.8519718954e-04
1.4614400000e-01,2.0693736587e-04,3.0850860639e-04,4.1123345000e-04,5.0858292525e-04,5.9487527324e-04,6.9493020419e-04,7.9157893197e-04
1.4714400000e-01,2.1571690013e-04,3.0982617318e-04,4.0521925257e-04,5.0241662393e-04,6.0309244873e-04,6.9599445851e-04,7.8916767961e-04
1.4814400000e-01,2.2124149837e-04,3.2028816349e-04,4.0202343371e-04,5.0685579481e-04,6.0630805820e-04,6.9019370130e-04,7.8943900007e-04
1.4914400000e-01,2.2383650503e-04,3.1922121707e-04,3.9876653318e-04,5.0896942412e-04,6.1279373767e-04,6.8874396675e-04,7.8686352936e-04
1.5014400000e-01,2.1685535103e-04,3.2530908356e-04,4.0230490413e-04,5.0721377193e-04,6.0419712099e-04,6.8622386607e-04,7.9478675616e-04
1.5114400000e-01,2.1262894734e-04,3.1238909287e-04,4.0826933400e-04,4.9929036322e-04,5.9661117120e-04,7.0132227847e-04,7.9444900621e-04
1.5214400000e-01,2.1839332476e-04,3.1606527045e-04,4.0126185922e-04,5.0711296353e-04,6.0190930526e-04,6.9111090852e-04,7.9687692050e-04
1.5314400000e-01,2.1822084818e-04,3.1604278774e-04,4.0188773710e-04,5.0754257245e-04,6.0168338678e-04,6.9318353781e-04,7.8052602476e-04
1.5414400000e-01,2.1911797376e-04,3.1875868444e-04,4.0338651161e-04,5.1161248848e-04,6.0151673097e-04,6.8846347858e-04,7.9046418250e-04
1.5514400000e-01,2.0590550776e-04,3.1973977457e-04,4.1414212319e-04,5.1130333304e-04,5.9084326494e-04,6.9163368607e-04,7.8961398685e-04
1.5614400000e-01,2.0721347028e-04,3.1557825423e-04,4.1144619900e-04,5.1941529819e-04,5.9214315115e-04,6.9238936703e-04,7.9479774286e-04
1.5714400000e-01,2.0030383894e-04,3.1055042200e-04,4.1712970415e-04,5.1571281801e-04,5.9028145188e-04,6.9289431849e-04,7.9069264757e-04
1.5814400000e-01,2.1617817765e-04,3.0534105463e-04,4.0622904635e-04,5.0932259910e-04,6.0347596445e-04,7.0031092037e-04,7.9099816503e-04
1.5914400000e-01,2.1128209482e-04,3.1415522244e-04,4.1063092795e-04,5.1324943342e-04,5.9423571656e-04,6.9850306318e-04,7.9249432019e-04
1.6014400000e-01,2.1301049856e-04,3.1162315281e-04,4.0906961658e-04,5.1440922107e-04,5.9966150729e-04,6.9518864620e-04,7.8477125498e-04
1.6114400000e-01,2.0683784896e-04,3.1106683309e-04,4.1082515963e-04,5.1405539125e-04,5.9850695834e-04,6.9641093432e-04,7.8752273112e-04
1.6214400000e-01,2.0780438717e-04,3.0445948141e-04,4.1204304580e-04,5.0468832342e-04,5.9585810959e-04,7.0403744758e-04,7.8932614997e-04
1.6314400000e-01,2.1040716092e-04,3.1159346690e-04,4.0828799683e-04,5.0521437515e-04,6.0269008827e-04,6.9751979026e-04,7.9003330029e-04
1.6414400000e-01,2.1513615138e-04,3.1052637496e-04,4.0595976316e-04,5.0097183703e-04,6.0374626628e-04,6.9735397119e-04,7.8053293691e-04
1.6514400000e-01,2.2086023819e-04,3.1789899367e-04,3.9630343963e-04,5.1453800552e-04,6.1002989241e-04,6.8606597779e-04,7.8739845776e-04
1.6614400000e-01,2.1627247406e-04,3.2131902117e-04,4.0399285353e-04,5.0688860938e-04,5.9912657889e-04,6.9057969085e-04,7.8684599430e-04
1.6714400000e-01,2.1729247237e-04,3.2420608477e-04,4.0262213588e-04,5.0897921028e-04,5.9765519836e-04,6.8590554292e-04,7.9907971667e-04
1.6814400000e-01,2.1722362362e-04,3.1882398616e-04,4.0633112803e-04,5.0547096180e-04,6.0072987253e-04,6.9029971201e-04,7.9373552580e-04
1.6914400000e-01,2.2290783818e-04,3.1381550798e-04,3.9823444240e-04,5.0631675549e-04,6.1490689404e-04,6.9519708632e-04,7.9795892816e-04
1.7014400000e-01,2.1672783987e-04,3.2201245631e-04,4.0565071686e-04,5.0788908993e-04,5.9963676904e-04,6.9241446909e-04,7.9522767919e-04
1.7114400000e-01,2.1702528102e-04,3.2059593650e-04,4.0466566134e-04,5.0972550525e-04,6.0121306888e-04,6.9203211751e-04,7.9083103628e-04
1.7214400000e-01,2.0797955585e-04,3.1898358429e-04,4.1118422814e-04,5.1557497500e-04,5.9202269767e-04,6.9188135967e-04,7.9308141721e-04
1.7314400000e-01,2.0541028789e-04,3.0833572964e-04,4.1380579205e-04,5.1345694374e-04,5.9297624830e-04,6.9704976340e-04,7.9175872088e-04
1.7414400000e-01,2.0103558199e-04,3.0956845876e-04,4.1707586206e-04,5.0995280617e-04,5.8835456002e-04,6.9806010288e-04,7.9253768490e-04
1.7514400000e-01,2.0723622583e-04,3.0423978387e-04,4.1274837713e-04,5.0980466767e-04,5.9683341533e-04,7.0132664405e-04,7.8481207311e-04
1.7614400000e-01,2.1081288651e-04,3.1531362765e-04,4.0922357584e-04,5.1890168834e-04,5.9842550399e-04,6.8512643338e-04,7.8487981227e-04
1.7714400000e-01,2.0549468900e-04,3.1174145988e-04,4.1370276449e-04,5.1115021051e-04,6.0014288465e-04,6.9666719355e-04,7.8404867963e-04
1.7814400000e-01,2.0514988137e-04,3.1239433156e-04,4.1376100853e-04,5.1379865909e-04,5.9275953390e-04,6.9308953243e-04,7.9938654380e-04
1.7914400000e-01,2.0653969841e-04,3.1093990401e-04,4.1227081965e-04,5.0366634241e-04,5.9389825765e-04,6.9977540988e-04,7.8956480138e-04
1.8014400000e-01,2.1742591343e-04,3.0981358577e-04,4.0216451453e-04,5.0496513722e-04,6.0914364440e-04,6.9638306741e-04,7.9096469563e-04
1.8114400000e-01,2.1668245608e-04,3.1349391065e-04,4.0432354581e-04,5.0017846661e-04,6.0116584791e-04,6.9508809247e-04,7.8732817201e-04
1.8214400000e-01,2.2417805667e-04,3.1799387216e-04,3.9835980715e-04,5.0443355576e-04,6.0494156060e-04,6.9532477937e-04,7.9069264757e-04
1.8314400000e-01,2.1127701984e-04,3.2299751183e-04,4.1040006181e-04,5.1068102039e-04,5.9643261920e-04,6.8784764153e-04,7.8999219113e-04
1.8414400000e-01,2.1565454517e-04,3.1489740650e-04,4.0524271753e-04,5.0625541917e-04,5.9905800299e-04,6.8994530011e-04,7.8813114669e-04
1.8514400000e-01,2.1393279894e-04,3.1671701436e-04,4.0698130761e-04,5.0467009714e-04,6.0030419263e-04,6.9265777711e-04,7.9568970250e-04
1.8614400000e-01,2.1767544240e-04,3.1778206903e-04,4.0443592297e-04,5.0620848924e-04,5.9943915403e-04,6.9357956818e-04,7.9309938883e-04
1.8714400000e-01,2.1665036911e-04,3.2482912502e-04,4.0388993511e-04,5.1489128964e-04,6.0076123191e-04,6.8440996984e-04,7.9154444393e-04
1.8814400000e-01,2.1352396288e-04,3.1834006222e-04,4.0765280573e-04,5.1354320021e-04,6.0046098952e-04,6.9083143899e-04,7.9030658526e-04
1.8914400000e-01,2.0844112441e-04,3.1831110391e-04,4.0869173972e-04,5.1790742873e-04,5.9696161770e-04,6.9026595156e-04,8.0048295786e-04
1.9014400000e-01,2.0234905605e-04,3.1180989026e-04,4.1409959522e-04,5.0128823204e-04,5.9673544456e-04,7.0127520303e-04,7.9194673162e-04
1.9114400000e-01,2.1059504434e-04,3.0867922760e-04,4.0596751205e-04,5.0936272601e-04,6.0220787418e-04,6.9588160841e-04,7.9335506598e-04
1.9214400000e-01,2.0902385586e-04,3.0476370739e-04,4.0714119677e-04,5.1095539675e-04,5.9695426899e-04,7.0289228461e-04,7.8192766523e-04
1.9314400000e-01,2.0980138288e-04,3.0916569813e-04,4.0726474253e-04,5.0979859225e-04,5.9602363763e-04,6.9853063906e-04,7.8605837189e-04
1.9414400000e-01,2.0017718271e-04,3.1440642488e-04,4.1571107431e-04,5.0876529713e-04,5.8574642026e-04,6.9513444032e-04,7.8297132859e-04
1.9514400000e-01,2.0705287170e-04,3.0854662327e-04,4.0856350097e-04,5.0569840823e-04,5.9183214034e-04,6.9690555392e-04,7.8498400399e-04
1.9614400000e-01,2.0687248252e-04,3.0798244552e-04,4.0982115024e-04,5.0896222092e-04,5.9220026742e-04,6.9625486503e-04,7.9098615970e-04
1.9714400000e-01,2.1824656869e-04,3.0971619708e-04,4.0279093810e-04,4.9812817451e-04,6.0165159084e-04,6.9626119512e-04,7.8675817349e-04
1.9814400000e-01,2.2087591788e-04,3.2027117413e-04,3.9996000851e-04,5.0182428822e-04,6.0126876633e-04,6.8980378273e-04,7.8848774137e-04
1.9914400000e-01,2.2362288291e-04,3.1915082218e-04,3.9638260205e-04,5.0859169278e-04,6.0438782384e-04,6.8930523412e-04,7.8771678091e-04
2.0014400000e-01,2.1678961275e-04,3.2476647903e-04,4.0084258217e-04,5.0804996135e-04,6.0315196606e-04,6.8669520260e-04,7.9369863670e-04
2.0114400000e-01,2.1346033463e-04,3.1227613363e-04,4.0608614654e-04,4.9925176427e-04,6.0209593357e-04,7.0260844950e-04,7.9459168774e-04
2.0214400000e-01,2.1872341676e-04,3.1760551792e-04,4.0040431486e-04,5.0635026128e-04,6.0037629737e-04,6.9202105806e-04,7.9722682131e-04
2.0314400000e-01,2.1872128855e-04,3.1613752071e-04,4.0056096623e-04,5.0527218264e-04,5.9989197325e-04,6.9437373895e-04,7.8011304140e-04
2.0414400000e-01,2.1715010007e-04,3.1953197322e-04,4.0248331061e-04,5.1619415899e-04,5.9806290665e-04,6.8915236625e-04,7.9205776274e-04
2.0514400000e-01,2.0633357053e-04,3.1908835808e-04,4.1210794734e-04,5.1413808251e-04,5.9129903093e-04,6.9173023803e-04,7.9010256741e-04
2.0614400000e-01,2.0753861463e-04,3.1530937122e-04,4.1008323024e-04,5.1912054914e-04,5.9899819462e-04,6.9308895036e-04,7.9290352005e-04
2.0714400000e-01,2.0039982701e-04,3.1007075449e-04,4.1553208575e-04,5.1406259445e-04,5.9446432715e-04,6.9260589953e-04,7.9025652667e-04
2.0814400000e-01,2.1304937036e-04,3.0528466596e-04,4.0371916839e-04,5.0827769883e-04,6.0190817749e-04,6.9972069468e-04,7.9125034972e-04
2.0914400000e-01,2.0882536774e-04,3.1388761272e-04,4.0906736103e-04,5.1350543799e-04,5.9261252318e-04,6.9868721766e-04,7.9186982475e-04
2.1014400000e-01,2.1017785912e-04,3.1399082218e-04,4.0770497435e-04,5.1383358368e-04,5.9609701566e-04,6.9620647992e-04,7.8408193076e-04
2.1114400000e-01,2.0623165256e-04,3.1279367249e-04,4.0947463276e-04,5.1302424254e-04,5.9386718931e-04,6.9428169809e-04,7.8721255704e-04
2.1214400000e-01,2.0707138901e-04,3.0421377232e-04,4.1016748582e-04,5.0295639085e-04,5.9982565290e-04,7.0318921644e-04,7.8985925938e-04
2.1314400000e-01,2.1045592803e-04,3.1081450288e-04,4.0697395889e-04,5.0180973631e-04,5.9441397752e-04,6.9625864853e-04,7.8971563198e-04
2.1414400000e-01,2.1523241230e-04,3.1021394534e-04,4.0319286200e-04,4.9528945965e-04,6.0223672335e-04,6.9737237936e-04,7.8073353507e-04
2.1514400000e-01,2.2325462851e-04,3.1756622775e-04,3.9841466787e-04,5.1244827773e-04,6.0085130826e-04,6.8571782322e-04,7.8820768977e-04
2.1614400000e-01,2.1387286324e-04,3.2068866858e-04,4.0618058847e-04,5.0797883887e-04,5.9760699514e-04,6.9147201430e-04,7.8678574937e-04
2.1714400000e-01,2.1687967092e-04,3.2408424886e-04,4.0459115553e-04,5.0884078519e-04,5.9729780332e-04,6.8597575591e-04,7.9708996054e-04
2.1814400000e-01,2.1334597477e-04,3.1891133403e-04,4.0408573113e-04,5.0479888159e-04,5.9958900238e-04,6.9022789830e-04,7.9375895439e-04
2.1914400000e-01,2.2284790248e-04,3.1454259442e-04,3.9602804463e-04,5.0746639317e-04,6.0661255702e-04,6.9477428042e-04,7.9729448771e-04
2.2014400000e-01,2.1569101591e-04,3.2222593290e-04,4.0371975047e-04,5.0888236728e-04,5.9858553868e-04,6.9290392275e-04,7.9680808994e-04
2.2114400000e-01,2.1622907298e-04,3.2070351153e-04,4.0354061639e-04,5.1095568779e-04,5.9862555645e-04,6.9180801802e-04,7.9100733274e-04
2.2214400000e-01,2.0796640456e-04,3.1851948734e-04,4.0874714614e-04,5.1730210544e-04,5.9054636949e-04,6.9193483796e-04,7.9302997619e-04
2.2314400000e-01,2.0604433303e-04,3.0898729165e-04,4.1222570871e-04,5.1526920288e-04,5.9259666159e-04,6.9793532020e-04,7.9209647083e-04
2.2414400000e-01,2.0102086637e-04,3.0978913856e-04,4.1537517973e-04,5.1103048463e-04,5.8715533669e-04,6.9875932240e-04,7.9283287050e-04
2.2514400000e-01,2.0790250346e-04,3.0371063986e-04,4.1140789108e-04,5.1080231060e-04,5.8923531469e-04,7.0181267802e-04,7.8540666436e-04
2.2614400000e-01,2.1500834919e-04,3.1613948522e-04,4.0756331146e-04,5.1935945521e-04,6.0425281845e-04,6.8576511694e-04,7.8535449575e-04
2.2714400000e-01,2.0621921067e-04,3.1192834285e-04,4.1185448936e-04,5.1209386584e-04,5.9276448155e-04,6.9620240538e-04,7.8409699199e-04
2.2814400000e-01,2.0587878680e-04,3.1313495128e-04,4.1185008740e-04,5.0938986533e-04,5.9810037783e-04,6.9436217018e-04,8.0006764620e-04
2.2914400000e-01,2.0768706236e-04,3.1012983527e-04,4.0960640035e-04,4.9925190979e-04,5.9224366851e-04,6.9917456130e-04,7.8915072663e-04
2.3014400000e-01,2.1827485398e-04,3.0919454730e-04,3.9955455577e-04,5.0433332945e-04,6.0734924773e-04,6.9621994044e-04,7.8991768532e-04
2.3114400000e-01,2.1722940801e-04,3.1454397686e-04,4.0121591155e-04,5.0076898333e-04,6.0020465753e-04,6.9577108661e-04,7.8675788245e-04
2.3214400000e-01,2.2465686925e-04,3.1875075365e-04,3.9598438889e-04,5.0385577197e-04,6.0424728872e-04,6.9626883487e-04,7.8855642641e-04
2.3314400000e-01,2.1402327548e-04,3.2218635170e-04,4.0879622247e-04,5.0943002861e-04,5.8916491980e-04,6.8784851464e-04,7.8923330875e-04
2.3414400000e-01,2.1619796826e-04,3.1509462133e-04,4.0328501200e-04,5.0528702559e-04,5.9969857830e-04,6.9004272518e-04,7.8830533312e-04
2.3514400000e-01,2.1481806471e-04,3.1691110053e-04,4.0462862671e-04,5.0523103710e-04,5.9421847254e-04,6.9342131610e-04,7.9646117229e-04
2.3614400000e-01,2.1864763767e-04,3.1755986129e-04,4.0231028834e-04,5.0648712204e-04,6.0647598730e-04,6.9379500928e-04,7.9207711678e-04
2.3714400000e-01,2.1803409254e-04,3.2458523492e-04,4.0219096263e-04,5.1301078202e-04,5.9894973674e-04,6.8489091063e-04,7.8980076069e-04
2.3814400000e-01,2.1442703655e-04,3.1826246413e-04,4.0549082769e-04,5.0945152907e-04,5.9758251155e-04,6.9072033511e-04,7.9134071711e-04
2.3914400000e-01,2.1035259124e-04,3.1918065361e-04,4.0886563511e-04,5.1355236792e-04,6.0190548538e-04,6.9107023592e-04,8.0127931142e-04
2.4014400000e-01,2.0451145247e-04,3.1147723348e-04,4.1384624637e-04,4.9905174819e-04,5.9670943301e-04,7.0143461926e-04,7.9266224930e-04
2.4114400000e-01,2.1105364794e-04,3.0831775803e-04,4.0656483179e-04,5.0685608585e-04,5.9992842580e-04,6.9741661719e-04,7.9392382759e-04
2.4214400000e-01,2.1065356123e-04,3.0412104024e-04,4.0744766011e-04,5.1040406106e-04,5.9603240516e-04,7.0271504228e-04,7.8249839135e-04
2.4314400000e-01,2.1103895051e-04,3.0950894143e-04,4.0757546230e-04,5.0997092330e-04,6.0083348217e-04,6.9794165029e-04,7.8792916611e-04
2.4414400000e-01,2.0192946977e-04,3.1484185456e-04,4.1680923459e-04,5.0843631470e-04,5.8469533542e-04,6.9388966949e-04,7.8410281276e-04
2.4514400000e-01,2.0788793336e-04,3.0710394640e-04,4.1068662540e-04,5.0772410759e-04,5.9366233472e-04,6.9585672463e-04,7.8383236541e-04
2.4614400000e-01,2.0808416593e-04,3.0804603739e-04,4.1125309508e-04,5.0492933951e-04,5.9338028223e-04,6.9670437369e-04,7.9146964708e-04
2.4714400000e-01,2.1664554879e-04,3.0847681046e-04,4.0509596147e-04,4.9781079724e-04,6.0158359702e-04,6.9657093263e-04,7.8825447417e-04
2.4814400000e-01,2.1955864213e-04,3.1990392017e-04,4.0285114665e-04,5.0195620133e-04,6.0127626057e-04,6.9014589826e-04,7.8748089436e-04
2.4914400000e-01,2.2437186999e-04,3.1869432860e-04,3.9931957872e-04,5.0094455219e-04,6.0450769524e-04,6.8889887189e-04,7.8751676483e-04
2.5014400000e-01,2.1757054128e-04,3.2434676541e-04,4.0360057028e-04,5.0419195759e-04,6.0305199440e-04,6.8747911428e-04,7.9540681327e-04
2.5114400000e-01,2.1707433916e-04,3.1165945984e-04,4.0880469896e-04,4.9548907555e-04,5.9542817326e-04,7.0345115091e-04,7.9468241893e-04
2.5214400000e-01,2.2007830921e-04,3.1689200114e-04,4.0277805965e-04,5.0489798014e-04,5.9920857893e-04,6.9255489507e-04,7.9738812929e-04
2.5314400000e-01,2.1898311388e-04,3.1560597563e-04,4.0160695789e-04,5.0248931075e-04,5.9991314629e-04,6.9436995545e-04,7.8000251960e-04
2.5414400000e-01,2.1797104637e-04,3.1887175282e-04,4.0410624933e-04,5.1202503528e-04,6.0044527345e-04,6.8909059337e-04,7.9212499259e-04
2.5514400000e-01,2.0670353479e-04,3.1867086363e-04,4.1440198402e-04,5.1122868172e-04,5.9168694861e-04,6.9327135861e-04,7.8925164416e-04
2.5614400000e-01,2.1051304429e-04,3.1525905797e-04,4.1150189645e-04,5.1264039939e-04,5.9193462221e-04,6.9223620812e-04,7.9395904322e-04
2.5714400000e-01,2.0119390683e-04,3.1124865927e-04,4.1747607611e-04,5.1152852393e-04,5.9470607084e-04,6.9363748480e-04,7.9284887761e-04
2.5814400000e-01,2.1389843823e-04,3.0543633329e-04,4.0527411329e-04,5.0955597544e-04,6.0308353568e-04,7.0098591095e-04,7.9154116975e-04
2.5914400000e-01,2.0989638870e-04,3.1343297451e-04,4.1101939132e-04,5.1270119002e-04,5.9928166593e-04,6.9945584983e-04,7.9241566709e-04
2.6014400000e-01,2.1068919523e-04,3.1199255318e-04,4.0911330871e-04,5.1331684517e-04,6.0315211158e-04,6.9660418376e-04,7.8540651884e-04
2.6114400000e-01,2.0735058570e-04,3.1280542316e-04,4.1084353143e-04,5.1173788961e-04,5.9332600358e-04,6.9527879532e-04,7.8878299973e-04
2.6214400000e-01,2.0814211894e-04,3.0414210414e-04,4.1077029891e-04,5.0456674217e-04,5.8471727243e-04,7.0401802077e-04,7.9133715190e-04
2.6314400000e-01,2.1176856535e-04,3.1091996789e-04,4.0897786675e-04,5.0395701692e-04,5.8533292759e-04,6.9647168857e-04,7.8981902334e-04
2.6414400000e-01,2.1650248527e-04,3.1137558835e-04,4.0551032725e-04,4.9645870604e-04,5.8640733187e-04,6.9832094596e-04,7.8017656051e-04
2.6514400000e-01,2.2191585231e-04,3.1748888432e-04,4.0021062887e-04,5.1384431572e-04,5.9200334363e-04,6.8519118940e-04,7.8850272985e-04
2.6614400000e-01,2.1445162929e-04,3.2146479498e-04,4.0814687964e-04,5.0680831919e-04,5.8962039475e-04,6.9036890636e-04,7.8773700807e-04
2.6714400000e-01,2.1542651666e-04,3.2605181332e-04,4.0720493416e-04,5.0484566600e-04,5.9270398197e-04,6.8492045102e-04,7.9815574281e-04
2.6814400000e-01,2.1636931706e-04,3.2057796489e-04,4.0703162085e-04,5.0433092838e-04,5.9677673562e-04,6.8915775046e-04,7.9369128798e-04
2.6914400000e-01,2.2409267331e-04,3.1436826248e-04,3.9891398046e-04,5.0578506489e-04,6.0339512856e-04,6.9444460678e-04,7.9757570347e-04
2.7014400000e-01,2.1792622647e-04,3.2133699278e-04,4.0652295866e-04,5.0761213060e-04,5.9478861658e-04,6.9285189966e-04,7.9648983956e-04
2.7114400000e-01,2.1817137167e-04,3.2126190490e-04,4.0548955440e-04,5.0961152738e-04,5.8983332565e-04,6.9193345553e-04,7.9004530562e-04
2.7214400000e-01,2.0908308215e-04,3.1848780054e-04,4.1204009904e-04,5.1242226618e-04,5.8013076341e-04,6.9183442974e-04,7.9397061199e-04
2.7314400000e-01,2.0660712835e-04,3.0834136851e-04,4.1440423956e-04,5.0811173423e-04,5.8287747379e-04,6.9798792538e-04,7.9297125922e-04
2.7414400000e-01,2.0421612135e-04,3.1029667298e-04,4.1846426029e-04,5.0778391596e-04,5.7681350881e-04,6.9872854510e-04,7.9355966591e-04
2.7514400000e-01,2.0843943275e-04,3.0427061574e-04,4.1411625716e-04,5.0650323828e-04,5.8006673498e-04,7.0114707341e-04,7.8524353739e-04
2.7614400000e-01,2.1255767933e-04,3.1665691495e-04,4.0868028009e-04,5.1674382121e-04,5.8458961576e-04,6.8487184762e-04,7.8588353063e-04
2.7714400000e-01,2.0577474061e-04,3.1165171094e-04,4.1538420192e-04,5.1672785048e-04,5.8206798712e-04,6.9587156759e-04,7.8364209912e-04
2.7814400000e-01,2.0584895537e-04,3.1260638934e-04,4.1488376155e-04,5.1833099860e-04,5.8118061133e-04,6.9343688665e-04,7.9941957665e-04
2.7914400000e-01,2.0767743990e-04,3.0995397537e-04,4.1413662984e-04,5.0758797443e-04,5.8195008023e-04,6.9920468377e-04,7.8910976299e-04
2.8014400000e-01,2.1855206796e-04,3.1035760912e-04,4.0360380808e-04,5.0898695918e-04,5.9075715399e-04,6.9627662015e-04,7.9094927059e-04
2.8114400000e-01,2.1765479687e-04,3.1354109524e-04,4.0452061512e-04,5.0443879445e-04,5.9054651501e-04,6.9582238211e-04,7.8718840086e-04
2.8214400000e-01,2.2526208340e-04,3.1816223782e-04,3.9891852794e-04,5.0955386541e-04,5.9323763708e-04,6.9601941505e-04,7.8907862189e-04
2.8314400000e-01,2.1162761186e-04,3.2326923247e-04,4.1181036067e-04,5.1219267334e-04,5.7915036450e-04,6.8848115916e-04,7.8948010923e-04
2.8414400000e-01,2.1656496756e-04,3.1820760341e-04,4.0615243051e-04,5.1016442740e-04,5.9417987359e-04,6.9114728831e-04,7.9005010775e-04
2.8514400000e-01,2.1488789571e-04,3.1731698982e-04,4.0685590648e-04,5.0903516239e-04,5.9116347984e-04,6.9311681727e-04,7.9781690147e-04
2.8614400000e-01,2.1807636585e-04,3.1781091820e-04,4.0426613850e-04,5.0742764870e-04,5.9557776694e-04,6.9443471148e-04,7.9170560639e-04
2.8714400000e-01,2.1803198251e-04,3.2462299714e-04,4.0434912080e-04,5.1147580962e-04,5.8856381656e-04,6.8463108619e-04,7.9043253209e-04
2.8814400000e-01,2.1680007194e-04,3.1738058169e-04,4.0804865421e-04,5.1277500461e-04,5.8920519223e-04,6.9077912485e-04,7.9184654169e-04
2.8914400000e-01,2.0938872694e-04,3.1862888136e-04,4.1095918277e-04,5.1608276408e-04,5.9362628235e-04,6.9078407250e-04,8.0070349213e-04
2.9014400000e-01,2.0382494768e-04,3.1080347981e-04,4.1652183427e-04,5.0366012147e-04,5.7926092268e-04,7.0266811235e-04,7.9220008047e-04
2.9114400000e-01,2.1137060685e-04,3.0842293199e-04,4.0831171646e-04,5.0869093684e-04,5.8272944443e-04,6.9766218076e-04,7.9338591604e-04
2.9214400000e-01,2.0967712771e-04,3.0421264455e-04,4.0983388317e-04,5.0723865570e-04,5.9215333749e-04,7.0373251219e-04,7.8286058852e-04
2.9314400000e-01,2.1092146198e-04,3.0961891753e-04,4.1009723645e-04,5.1203336625e-04,5.8366447774e-04,6.9945956056e-04,7.8703400504e-04
2.9414400000e-01,2.0119390683e-04,3.1551211578e-04,4.1886883992e-04,5.0901340728e-04,5.7635945268e-04,6.9474583142e-04,7.8317272710e-04
2.9514400000e-01,2.0911305910e-04,3.0783172406e-04,4.1188501200e-04,5.0845286751e-04,5.8413836086e-04,6.9721827458e-04,7.8389275586e-04
