# Saved on 2025-06-24T12:58:57.515812
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
1.6014400000e-01,2.0376897737e-04,2.7524980396e-04,4.0807721234e-04,4.7861085477e-04,5.9872691054e-04,6.8292771175e-04
1.6114400000e-01,2.0902400138e-04,2.8668031518e-04,4.1109262384e-04,4.8181289458e-04,5.9979043726e-04,6.8945475505e-04
1.6214400000e-01,2.1391017071e-04,2.7975571356e-04,4.1413477447e-04,4.8509973567e-04,6.0405516706e-04,6.8824396294e-04
1.6314400000e-01,2.1003097572e-04,2.8264488719e-04,4.1338043957e-04,4.9759873946e-04,5.8922159951e-04,6.8709879997e-04
1.6414400000e-01,2.0863479222e-04,2.7429245165e-04,4.1446983232e-04,4.9324920838e-04,5.9869922552e-04,6.7653520091e-04
1.6514400000e-01,2.0842287995e-04,2.7959793442e-04,4.0529928810e-04,4.9927806685e-04,5.9830606915e-04,6.8012785050e-04
1.6614400000e-01,2.1660936909e-04,2.7936934202e-04,4.1554256313e-04,4.8966856411e-04,6.0282920458e-04,6.7527274950e-04
1.6714400000e-01,2.1130004825e-04,2.8460908652e-04,4.1104667616e-04,4.9157042668e-04,5.9876932937e-04,6.8761226430e-04
1.6814400000e-01,2.1133695554e-04,2.9029219149e-04,4.1581257392e-04,4.9299218517e-04,5.9899226471e-04,6.8337969424e-04
1.6914400000e-01,2.0158169718e-04,2.9313980122e-04,4.0619386709e-04,4.9003414460e-04,5.9732989030e-04,6.8390443630e-04
1.7014400000e-01,2.0003029931e-04,2.8700347684e-04,4.0591592551e-04,4.9304519052e-04,5.9073525335e-04,6.8176959758e-04
1.7114400000e-01,1.9407632863e-04,2.8491700505e-04,4.0045677451e-04,4.8633872211e-04,5.9199908719e-04,6.7834676884e-04
1.7214400000e-01,2.0061796022e-04,2.9342721973e-04,4.0402665036e-04,4.8562069423e-04,5.9518049966e-04,6.8377325078e-04
1.7314400000e-01,2.0460560336e-04,2.9135246223e-04,4.1224622692e-04,4.8168749345e-04,5.9714682720e-04,6.8689922045e-04
1.7414400000e-01,2.0007439161e-04,2.8814405596e-04,4.0620107029e-04,4.9493559345e-04,5.8745870774e-04,6.8910332629e-04
1.7514400000e-01,1.9866747607e-04,2.7726871849e-04,4.0635120968e-04,4.8591926316e-04,5.9254791267e-04,6.7916625994e-04
1.7614400000e-01,2.0156798200e-04,2.8055021176e-04,4.0674138290e-04,4.8920457630e-04,5.9096455516e-04,6.8458808528e-04
1.7714400000e-01,2.1118978111e-04,2.7309517463e-04,4.1811505071e-04,4.8326703109e-04,6.0250393290e-04,6.8310400820e-04
1.7814400000e-01,2.1106721761e-04,2.8137397749e-04,4.1549941670e-04,4.8275542213e-04,5.9871064877e-04,6.9131070632e-04
1.7914400000e-01,2.1769819796e-04,2.8249489333e-04,4.1871899157e-04,4.8699665058e-04,6.0393656895e-04,6.8322020525e-04
1.8014400000e-01,2.0433417376e-04,2.8084214136e-04,4.0499646275e-04,4.9012051022e-04,5.9808186052e-04,6.8458284659e-04
1.8114400000e-01,2.1018082407e-04,2.7852733183e-04,4.1209623305e-04,4.9448022764e-04,5.9578203945e-04,6.8333145464e-04
1.8214400000e-01,2.0613833840e-04,2.7929101634e-04,4.0502174670e-04,4.9378075346e-04,5.9726811742e-04,6.7658329499e-04
1.8314400000e-01,2.1192858185e-04,2.8469985409e-04,4.1292732931e-04,4.9003585445e-04,5.9707457694e-04,6.7676497565e-04
1.8414400000e-01,2.1028543415e-04,2.8919868782e-04,4.1239465645e-04,4.8470814363e-04,6.0022757680e-04,6.7629393016e-04
1.8514400000e-01,2.0804458472e-04,2.9276532587e-04,4.0728649765e-04,4.9849997595e-04,5.9463338403e-04,6.8288136390e-04
1.8614400000e-01,2.0329693143e-04,2.8086531529e-04,4.0831400838e-04,4.9195521569e-04,5.9247369791e-04,6.7755805503e-04
1.8714400000e-01,1.9765908291e-04,2.8833392207e-04,4.0335344238e-04,4.9380589189e-04,5.8871974034e-04,6.7952816607e-04
1.8814400000e-01,2.0320829208e-04,2.8444637792e-04,4.1036557377e-04,4.8296675232e-04,6.0221198510e-04,6.8133202149e-04
1.8914400000e-01,2.0347364625e-04,2.9248059946e-04,4.1327879444e-04,4.8578003771e-04,5.9440029872e-04,6.9065921707e-04
1.9014400000e-01,2.0430816221e-04,2.8835172998e-04,4.0876551793e-04,4.7821020416e-04,5.9717000113e-04,6.8715184170e-04
1.9114400000e-01,1.9451445041e-04,2.8845592169e-04,3.9865019062e-04,4.8383633839e-04,5.8941048337e-04,6.9204186730e-04
1.9214400000e-01,2.0133456928e-04,2.8330523492e-04,4.1084225813e-04,4.8944435548e-04,5.9516962210e-04,6.8006156653e-04
1.9314400000e-01,2.0167555704e-04,2.7718728234e-04,4.0762821300e-04,4.8562465963e-04,5.9469461121e-04,6.8652851041e-04
1.9414400000e-01,2.1040263164e-04,2.7506926926e-04,4.1456936742e-04,4.8458616220e-04,5.9660000261e-04,6.8379711593e-04
1.9514400000e-01,2.1287605705e-04,2.7953998142e-04,4.1275146941e-04,4.8545796744e-04,6.0485985159e-04,6.8467474193e-04
1.9614400000e-01,2.1833069695e-04,2.8188333090e-04,4.2102856241e-04,4.9235077313e-04,6.0117094108e-04,6.8700355769e-04
1.9714400000e-01,2.1549070880e-04,2.7243017030e-04,4.1702369344e-04,4.8812704335e-04,5.9825531935e-04,6.8229368480e-04
1.9814400000e-01,2.1230393031e-04,2.7902877264e-04,4.1355346184e-04,4.9185924581e-04,5.9541278461e-04,6.8038258178e-04
1.9914400000e-01,2.1742775061e-04,2.7808217055e-04,4.1807972593e-04,4.8240974138e-04,6.0404512624e-04,6.7611734266e-04
2.0014400000e-01,2.1769254090e-04,2.9096652725e-04,4.1910141590e-04,4.9388647312e-04,5.9897898609e-04,6.8872388510e-04
2.0114400000e-01,2.1548334189e-04,2.8811946322e-04,4.1714258259e-04,4.8784939281e-04,6.0029415181e-04,6.8212793849e-04
2.0214400000e-01,2.0561428755e-04,2.9555525543e-04,4.0593895392e-04,4.9309182941e-04,5.8927518694e-04,6.8101522629e-04
2.0314400000e-01,2.0529620087e-04,2.8616232157e-04,4.0951719711e-04,4.8698875617e-04,5.9276801039e-04,6.7420005507e-04
2.0414400000e-01,1.9946452085e-04,2.8563290471e-04,4.0433751565e-04,4.8645197239e-04,5.8760575484e-04,6.8148954597e-04
2.0514400000e-01,2.1189818654e-04,2.8806969567e-04,4.1147122829e-04,4.8872054322e-04,5.9190184402e-04,6.8058012403e-04
2.0614400000e-01,2.0656189008e-04,2.9027423807e-04,4.0423728933e-04,4.7844121582e-04,5.9570214944e-04,6.8481953349e-04
2.0714400000e-01,2.0828108973e-04,2.8833661418e-04,4.0437924326e-04,4.8650541430e-04,5.9369202063e-04,6.8870576797e-04
2.0814400000e-01,2.0400817448e-04,2.8314279916e-04,4.0274073399e-04,4.8475903895e-04,5.9308978962e-04,6.8862362241e-04
2.0914400000e-01,2.0514762582e-04,2.8040261896e-04,4.0739665565e-04,4.8406196584e-04,5.9306898038e-04,6.8608722358e-04
2.1014400000e-01,2.0874196707e-04,2.7546793717e-04,4.1059247451e-04,4.7434725275e-04,5.9965557739e-04,6.8214467319e-04
2.1114400000e-01,2.1380034013e-04,2.8687993108e-04,4.1542294639e-04,4.8882993724e-04,6.0093399952e-04,6.9027460995e-04
2.1214400000e-01,2.1480746000e-04,2.8093219953e-04,4.1800110921e-04,4.8574525863e-04,6.0518261307e-04,6.8606626883e-04
2.1314400000e-01,2.0882749595e-04,2.8360776923e-04,4.1152976337e-04,4.9096957810e-04,5.9001016780e-04,6.8486435339e-04
2.1414400000e-01,2.0912804757e-04,2.7512638553e-04,4.1273466195e-04,4.9397964176e-04,5.9570611484e-04,6.7282846430e-04
2.1514400000e-01,2.0896504793e-04,2.7940184737e-04,4.1302799218e-04,4.9857630074e-04,5.9566977143e-04,6.7957436841e-04
2.1614400000e-01,2.1677349650e-04,2.8027297958e-04,4.1640378186e-04,4.9154412409e-04,6.0197391576e-04,6.7372333433e-04
2.1714400000e-01,2.0993766157e-04,2.8541264328e-04,4.1061281081e-04,4.9121106713e-04,5.9698777477e-04,6.8357716373e-04
2.1814400000e-01,2.1044306777e-04,2.9117589293e-04,4.1077553760e-04,4.9376238167e-04,5.9752273955e-04,6.8090215791e-04
2.1914400000e-01,2.0195589968e-04,2.9256882044e-04,4.0587790863e-04,4.9362355639e-04,5.9667690948e-04,6.8165041739e-04
2.2014400000e-01,2.0025436243e-04,2.8736949389e-04,4.0426839405e-04,4.8976569815e-04,5.8933343098e-04,6.8163542892e-04
2.2114400000e-01,1.9405852072e-04,2.8625945561e-04,3.9780112274e-04,4.8474899813e-04,5.9217949456e-04,6.7808279709e-04
2.2214400000e-01,2.0124820367e-04,2.9344262657e-04,4.0351842472e-04,4.8516463721e-04,5.9506175603e-04,6.8452827691e-04
2.2314400000e-01,2.0415900508e-04,2.8927544918e-04,4.1018432967e-04,4.8203906772e-04,5.9296791733e-04,6.8638291850e-04
2.2414400000e-01,1.9887189410e-04,2.8971313441e-04,4.0433442337e-04,4.9656206102e-04,5.8447283664e-04,6.9106201408e-04
2.2514400000e-01,1.9924809749e-04,2.7634641810e-04,4.0543327486e-04,4.8888905440e-04,5.9029953263e-04,6.7861335992e-04
2.2614400000e-01,2.0067904188e-04,2.7870688427e-04,4.0556362364e-04,4.8804151447e-04,5.9163859987e-04,6.8430956162e-04
2.2714400000e-01,2.1131914764e-04,2.7156356737e-04,4.1802260967e-04,4.8695299483e-04,6.0178928834e-04,6.8334717071e-04
2.2814400000e-01,2.1021151042e-04,2.7863930882e-04,4.1269293433e-04,4.8723431973e-04,5.9926471295e-04,6.9064073614e-04
2.2914400000e-01,2.1777907023e-04,2.8236030630e-04,4.2100298742e-04,4.8920486734e-04,6.0233411205e-04,6.8357687269e-04
2.3014400000e-01,2.0385350581e-04,2.8111682695e-04,4.0928534872e-04,4.9090893299e-04,5.9937949118e-04,6.8575442128e-04
2.3114400000e-01,2.0970779588e-04,2.7897223845e-04,4.1400810005e-04,4.9524885981e-04,5.9653440985e-04,6.8365392508e-04
2.3214400000e-01,2.0719664462e-04,2.8041011319e-04,4.1448878619e-04,4.8755111493e-04,5.9815818531e-04,6.7854154622e-04
2.3314400000e-01,2.1196450689e-04,2.8540147468e-04,4.1129052988e-04,4.9242968089e-04,5.9817160945e-04,6.7900822614e-04
2.3414400000e-01,2.1126825231e-04,2.8823935281e-04,4.1505016270e-04,4.9142043281e-04,6.0077567468e-04,6.7993772973e-04
2.3514400000e-01,2.0853343813e-04,2.9257376809e-04,4.1185332520e-04,5.0345021009e-04,5.9388865338e-04,6.8461224146e-04
2.3614400000e-01,2.0226634661e-04,2.8216254577e-04,4.0854596591e-04,4.9451671657e-04,5.9331061493e-04,6.7536326242e-04
2.3714400000e-01,1.9653660274e-04,2.8594080504e-04,4.0647533751e-04,4.9316393415e-04,5.8882760641e-04,6.7756605858e-04
2.3814400000e-01,2.0344792574e-04,2.8497919629e-04,4.1330622480e-04,4.8585112381e-04,6.0239974118e-04,6.8034685683e-04
2.3914400000e-01,2.0310453692e-04,2.9153086871e-04,4.0963481297e-04,4.8505862651e-04,5.9319467255e-04,6.9329282269e-04
2.4014400000e-01,2.0360950657e-04,2.8721737181e-04,4.0857001295e-04,4.8179888836e-04,5.9559628426e-04,6.8584886321e-04
2.4114400000e-01,1.9376942873e-04,2.8757491236e-04,3.9616024878e-04,4.8396101192e-04,5.9180823882e-04,6.9129513577e-04
2.4214400000e-01,2.0086408767e-04,2.8133084925e-04,4.0358841943e-04,4.9122631026e-04,5.9414156567e-04,6.8191475293e-04
2.4314400000e-01,2.0106441298e-04,2.7545536796e-04,4.0492308472e-04,4.8503301514e-04,5.9589896409e-04,6.8614783231e-04
2.4414400000e-01,2.0920890165e-04,2.7755315386e-04,4.0708717279e-04,4.8569294449e-04,5.9746082115e-04,6.8434943387e-04
2.4514400000e-01,2.1247300538e-04,2.8212620236e-04,4.1246759793e-04,4.8633562983e-04,6.0282694903e-04,6.8458641181e-04
2.4614400000e-01,2.1711404770e-04,2.8073993235e-04,4.1816412704e-04,4.9493264669e-04,6.0181231675e-04,6.8654764618e-04
2.4714400000e-01,2.1068466594e-04,2.7281414077e-04,4.1624174628e-04,4.9456491979e-04,5.9846664954e-04,6.8201865361e-04
2.4814400000e-01,2.0667313947e-04,2.7815001886e-04,4.0894788981e-04,4.9978785682e-04,5.9766465711e-04,6.8157649366e-04
2.4914400000e-01,2.1334837584e-04,2.7751413654e-04,4.1786810471e-04,4.8586458433e-04,6.0685288190e-04,6.7774293711e-04
2.5014400000e-01,2.1267107513e-04,2.8884413041e-04,4.1486720875e-04,4.9501279136e-04,6.0060079704e-04,6.8963236117e-04
2.5114400000e-01,2.1068255592e-04,2.8825221307e-04,4.1135670472e-04,4.9064445193e-04,6.0047143052e-04,6.8209301389e-04
2.5214400000e-01,2.0003029931e-04,2.9374714359e-04,4.0206203266e-04,4.9249356380e-04,5.8927857026e-04,6.8157096393e-04
2.5314400000e-01,2.0076427973e-04,2.8820641091e-04,4.0480361349e-04,4.9243870308e-04,5.9161458921e-04,6.7501212470e-04
2.5414400000e-01,1.9406870706e-04,2.8406142519e-04,4.0096882003e-04,4.9312846386e-04,5.8654335589e-04,6.8405483034e-04
2.5514400000e-01,2.0659679649e-04,2.8939688491e-04,4.1114508349e-04,4.8525496823e-04,5.8991812693e-04,6.8028239184e-04
2.5614400000e-01,2.0224175387e-04,2.9101642212e-04,4.0576818719e-04,4.7882404033e-04,5.9625719587e-04,6.8416818976e-04
2.5714400000e-01,2.0329185645e-04,2.8793187084e-04,4.0694467316e-04,4.8749145208e-04,5.9176203649e-04,6.8925088271e-04
2.5814400000e-01,1.9968279958e-04,2.8310689231e-04,4.0557410102e-04,4.8939939006e-04,5.9184429119e-04,6.8937304604e-04
2.5914400000e-01,1.9926774257e-04,2.7847574529e-04,4.0552731662e-04,4.8887945013e-04,5.9297344706e-04,6.8810310040e-04
2.6014400000e-01,2.0463501642e-04,2.7447213142e-04,4.1183102439e-04,4.7916444601e-04,6.0027421569e-04,6.8205561547e-04
2.6114400000e-01,2.0936866349e-04,2.8575321267e-04,4.1191044147e-04,4.8813693866e-04,5.9898578911e-04,6.9160996645e-04
2.6214400000e-01,2.1429132175e-04,2.8046495572e-04,4.1857507313e-04,4.8606940254e-04,6.0435049818e-04,6.8811925303e-04
2.6314400000e-01,2.0757932361e-04,2.8284748623e-04,4.0831979277e-04,4.9667996791e-04,5.8950488892e-04,6.8614499469e-04
2.6414400000e-01,2.0845356630e-04,2.7632917408e-04,4.1257178964e-04,4.9440786825e-04,5.9700756537e-04,6.7416840466e-04
2.6514400000e-01,2.0785500965e-04,2.7846259400e-04,4.1336530558e-04,4.9403239245e-04,5.9694168158e-04,6.7959008447e-04
2.6614400000e-01,2.1618356186e-04,2.8028118322e-04,4.1671562940e-04,4.9100974138e-04,6.0182195739e-04,6.7518485594e-04
2.6714400000e-01,2.1103922336e-04,2.8601021768e-04,4.1390787374e-04,4.8955986131e-04,5.9907637478e-04,6.8371555244e-04
2.6814400000e-01,2.1057327103e-04,2.9160706617e-04,4.1534167394e-04,4.8791498557e-04,6.0016762291e-04,6.8315188400e-04
2.6914400000e-01,2.0264549676e-04,2.9064829505e-04,4.0777114918e-04,4.9461057642e-04,5.9809895902e-04,6.8147499405e-04
2.7014400000e-01,1.9902514396e-04,2.8583081075e-04,4.0576029278e-04,4.9635142204e-04,5.9193363995e-04,6.8334687967e-04
2.7114400000e-01,1.9497756512e-04,2.8654501875e-04,4.0267092118e-04,4.8676567530e-04,5.9308993514e-04,6.7933491664e-04
2.7214400000e-01,2.0113693608e-04,2.9654444006e-04,4.0446702769e-04,4.8579120630e-04,5.9628659073e-04,6.8474830186e-04
2.7314400000e-01,2.0428878997e-04,2.8928294341e-04,4.1183935537e-04,4.8058012908e-04,5.9541969677e-04,6.8585322879e-04
2.7414400000e-01,1.9809365767e-04,2.8992095395e-04,4.0643277316e-04,4.9461948947e-04,5.8863744925e-04,6.8796754931e-04
2.7514400000e-01,1.9809747755e-04,2.7765960112e-04,4.0512863052e-04,4.8383193644e-04,5.9540980146e-04,6.7540524469e-04
2.7614400000e-01,2.0029747247e-04,2.7916166800e-04,4.0934770368e-04,4.8630648962e-04,5.9368634538e-04,6.8303488661e-04
2.7714400000e-01,2.1130910682e-04,2.7208239771e-04,4.1317911382e-04,4.8144844186e-04,6.0340174969e-04,6.8225635914e-04
2.7814400000e-01,2.1048010240e-04,2.8042240956e-04,4.1578696255e-04,4.8190111556e-04,6.0115482484e-04,6.9069516030e-04
2.7914400000e-01,2.1769325031e-04,2.8226715585e-04,4.1915525799e-04,4.8491696361e-04,6.0490056057e-04,6.8321154686e-04
2.8014400000e-01,2.0440895241e-04,2.7957743441e-04,4.1307477659e-04,4.9177244364e-04,6.0443289840e-04,6.8473484134e-04
2.8114400000e-01,2.0952613340e-04,2.7785950806e-04,4.1547977162e-04,4.9691181630e-04,5.9734560637e-04,6.8202803959e-04
2.8214400000e-01,2.0736501028e-04,2.7936128390e-04,4.1390590923e-04,4.9140089686e-04,5.9993621107e-04,6.7580403993e-04
2.8314400000e-01,2.1170437321e-04,2.8667551305e-04,4.1706229240e-04,4.9157762987e-04,6.0031761677e-04,6.7832566856e-04
2.8414400000e-01,2.1096953787e-04,2.8973165172e-04,4.1657101974e-04,4.9052061513e-04,5.9971709561e-04,6.8110530265e-04
2.8514400000e-01,2.0715535356e-04,2.9334607461e-04,4.1243722080e-04,5.0241495046e-04,5.9120644437e-04,6.8511471909e-04
2.8614400000e-01,2.0174285964e-04,2.8115655368e-04,4.0846611228e-04,4.8833528126e-04,5.9081285144e-04,6.7446315370e-04
2.8714400000e-01,1.9712470021e-04,2.8723519790e-04,4.0279392124e-04,4.9497884902e-04,5.8906665799e-04,6.7888009653e-04
2.8814400000e-01,2.0519977625e-04,2.8379026844e-04,4.1281240556e-04,4.8566042096e-04,6.0092253989e-04,6.8017354351e-04
2.8914400000e-01,2.0332860004e-04,2.9106349757e-04,4.0948834794e-04,4.8450980103e-04,5.9193109337e-04,6.9215013355e-04
2.9014400000e-01,2.0403489543e-04,2.8754902814e-04,4.0549577534e-04,4.7998764785e-04,5.9529531427e-04,6.8813213147e-04
2.9114400000e-01,1.9468323444e-04,2.8791871955e-04,4.0102197090e-04,4.8430567404e-04,5.9113688621e-04,6.9308531238e-04
2.9214400000e-01,2.0136792955e-04,2.8314816518e-04,4.0853112296e-04,4.9128455430e-04,5.9375350247e-04,6.8466979428e-04
2.9314400000e-01,2.0082379706e-04,2.7686524845e-04,4.0827639168e-04,4.8407975555e-04,5.9637197410e-04,6.8532222940e-04
2.9414400000e-01,2.0865727492e-04,2.7797514122e-04,4.1197250539e-04,4.8365607654e-04,5.9936915932e-04,6.8533583544e-04
2.9514400000e-01,2.1323470719e-04,2.8214584745e-04,4.1689545469e-04,4.8141861043e-04,6.0380185460e-04,6.8381195888e-04
2.9614400000e-01,2.1661218852e-04,2.8118156479e-04,4.1888750275e-04,4.9721293180e-04,6.0311929701e-04,6.8618108344e-04
2.9714400000e-01,2.1034693418e-04,2.7269765269e-04,4.1689956561e-04,4.9542049965e-04,5.9904046793e-04,6.8140936492e-04
2.9814400000e-01,2.0763898647e-04,2.7965250410e-04,4.1479808715e-04,4.9792346545e-04,5.9908234107e-04,6.7953536927e-04
2.9914400000e-01,2.1457490220e-04,2.7833464628e-04,4.1885639803e-04,4.8473983043e-04,6.0684666096e-04,6.7790453613e-04
3.0014400000e-01,2.1343885237e-04,2.8845011911e-04,4.1850467824e-04,4.9312675401e-04,6.0073776694e-04,6.9022949901e-04
3.0114400000e-01,2.1122696126e-04,2.8926398954e-04,4.1336785216e-04,4.9135371228e-04,6.0082697019e-04,6.8180634116e-04
3.0214400000e-01,2.0004259568e-04,2.9511122193e-04,4.0440736484e-04,4.8779751523e-04,5.9115936892e-04,6.8274195655e-04
3.0314400000e-01,2.0149122065e-04,2.8858343285e-04,4.0872269892e-04,4.9390375352e-04,5.9375917772e-04,6.7696273618e-04
3.0414400000e-01,1.9435879949e-04,2.8474127248e-04,3.9524373278e-04,4.9096295697e-04,5.8802008425e-04,6.8265981099e-04
3.0514400000e-01,2.0626204787e-04,2.8794203899e-04,4.0995262680e-04,4.8756213801e-04,5.9011210396e-04,6.8126530095e-04
3.0614400000e-01,2.0306013539e-04,2.9083603295e-04,4.0679173253e-04,4.8341618822e-04,5.9738602431e-04,6.8360233854e-04
3.0714400000e-01,2.0414925530e-04,2.8895354262e-04,4.0996052121e-04,4.8802045058e-04,5.9286259784e-04,6.8812274549e-04
3.0814400000e-01,2.0065628632e-04,2.8212238249e-04,4.0650600567e-04,4.8957088438e-04,5.9247267927e-04,6.8976194598e-04
3.0914400000e-01,2.0116140149e-04,2.7956401027e-04,4.0473380068e-04,4.8210822570e-04,5.9327354393e-04,6.8531007855e-04
3.1014400000e-01,2.0514167772e-04,2.7522930395e-04,4.1029346903e-04,4.7538334911e-04,6.0198239225e-04,6.8254303187e-04
3.1114400000e-01,2.0985511583e-04,2.8820259104e-04,4.1258903366e-04,4.9004927860e-04,6.0042450059e-04,6.9102919952e-04
3.1214400000e-01,2.1407699023e-04,2.7950434742e-04,4.1583574784e-04,4.8635782150e-04,6.0325488448e-04,6.8641515099e-04
3.1314400000e-01,2.0654011678e-04,2.8441598261e-04,4.0665840061e-04,4.9638081691e-04,5.8990273828e-04,6.8525267125e-04
3.1414400000e-01,2.0768422473e-04,2.7736046832e-04,4.1273407987e-04,4.9330123147e-04,5.9998343204e-04,6.7375643994e-04
3.1514400000e-01,2.0829522327e-04,2.8033631679e-04,4.0953007556e-04,5.0095924962e-04,5.9823607444e-04,6.7952940299e-04
3.1614400000e-01,2.1610283511e-04,2.8218233638e-04,4.1815535951e-04,4.9634265451e-04,6.0101443523e-04,6.7382497946e-04
3.1714400000e-01,2.0984860384e-04,2.8598024073e-04,4.1421240894e-04,4.8939698900e-04,5.9966590925e-04,6.8128909334e-04
3.1814400000e-01,2.1034171368e-04,2.9265574994e-04,4.1479965148e-04,4.9962229241e-04,5.9857549786e-04,6.8194676714e-04
3.1914400000e-01,2.0355748347e-04,2.9045560950e-04,4.1119583329e-04,4.9478898291e-04,5.9861962654e-04,6.8159883085e-04
3.2014400000e-01,1.9929841073e-04,2.8669599487e-04,4.0526490920e-04,4.9389214837e-04,5.8897661802e-04,6.8218127126e-04
3.2114400000e-01,1.9441915356e-04,2.8718415706e-04,4.0364651795e-04,4.8338268243e-04,5.9397927544e-04,6.8078523327e-04
3.2214400000e-01,2.0112223865e-04,2.9572052881e-04,4.0486567741e-04,4.8438821977e-04,5.9704165324e-04,6.8582972744e-04
3.2314400000e-01,2.0443920221e-04,2.8940381526e-04,4.1089060687e-04,4.7714991524e-04,5.9420603066e-04,6.8677931267e-04
3.2414400000e-01,1.9690614863e-04,2.8988093618e-04,4.0071165131e-04,4.9498605222e-04,5.8562203776e-04,6.8936780735e-04
3.2514400000e-01,1.9880460968e-04,2.7853327992e-04,4.0082108171e-04,4.8133984819e-04,5.9510824940e-04,6.7764281994e-04
3.2614400000e-01,2.0001629309e-04,2.7845764635e-04,4.0756345697e-04,4.8771398724e-04,5.9392117691e-04,6.8503934017e-04
3.2714400000e-01,2.1209385523e-04,2.7264124583e-04,4.1562594561e-04,4.8667348892e-04,6.0243604821e-04,6.8455177825e-04
3.2814400000e-01,2.1139972887e-04,2.7772506655e-04,4.1480543587e-04,4.8753627198e-04,6.0044669226e-04,6.9030029408e-04
3.2914400000e-01,2.1830468540e-04,2.8209991797e-04,4.2178049625e-04,4.8999343562e-04,6.0511403717e-04,6.8411151005e-04
3.3014400000e-01,2.0694556952e-04,2.7851687264e-04,4.1315790440e-04,4.9050435337e-04,6.0312890128e-04,6.8643676059e-04
3.3114400000e-01,2.0938730813e-04,2.7692052754e-04,4.1539849917e-04,4.9645786930e-04,5.9692600189e-04,6.8386580097e-04
3.3214400000e-01,2.0729234166e-04,2.7920337743e-04,4.1557930672e-04,4.9120553740e-04,6.0079531977e-04,6.7715242039e-04
3.3314400000e-01,2.1196252419e-04,2.8712618587e-04,4.1570343456e-04,4.9042304454e-04,6.0074737121e-04,6.7732784373e-04
3.3414400000e-01,2.1061498046e-04,2.8876142096e-04,4.1698793211e-04,4.9222679081e-04,6.0075177316e-04,6.8029170507e-04
3.3514400000e-01,2.0653855245e-04,2.9261122108e-04,4.0642611566e-04,4.9477443099e-04,5.9333320678e-04,6.8396097049e-04
3.3614400000e-01,2.0215762561e-04,2.8074176953e-04,4.0753562644e-04,4.9446160119e-04,5.9286230680e-04,6.7490014771e-04
3.3714400000e-01,1.9638151571e-04,2.8802602174e-04,4.0074726712e-04,4.9487523938e-04,5.8914214605e-04,6.7911707447e-04
3.3814400000e-01,2.0474442863e-04,2.8316555472e-04,4.1019138735e-04,4.8666952353e-04,6.0315436713e-04,6.7989785748e-04
3.3914400000e-01,2.0260804376e-04,2.8877542718e-04,4.0799703129e-04,4.8497335229e-04,5.9564757976e-04,6.9222449383e-04
