# Saved on 2025-06-25T09:55:59.521041
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S)
2.2514400000e-01,2.0293078705e-04,3.1246258004e-04,3.9592512621e-04,4.9720925745e-04
2.2614400000e-01,2.0121115085e-04,3.1777231925e-04,4.0213286411e-04,4.9615802709e-04
2.2714400000e-01,2.0721163310e-04,3.1413812394e-04,4.0247272409e-04,4.9360034609e-04
2.2814400000e-01,2.0488791051e-04,3.2181593269e-04,4.1356110160e-04,4.9345911975e-04
2.2914400000e-01,2.0526311346e-04,3.0992781831e-04,4.0961203922e-04,4.9023306929e-04
2.3014400000e-01,1.9713361326e-04,3.1393017707e-04,4.1517017962e-04,4.8934383813e-04
2.3114400000e-01,1.9185767087e-04,3.1596802728e-04,4.1132079787e-04,4.9281490647e-04
2.3214400000e-01,1.8667658878e-04,3.1655061321e-04,4.0787137550e-04,4.9180889619e-04
2.3314400000e-01,1.9476890884e-04,3.1515344745e-04,4.0896360588e-04,4.9015121476e-04
2.3414400000e-01,2.0017576389e-04,3.1223695260e-04,4.1257208068e-04,4.8961668654e-04
2.3514400000e-01,1.8965285562e-04,3.0742627132e-04,4.1089795559e-04,5.0488793931e-04
2.3614400000e-01,1.8965427444e-04,3.0621358746e-04,4.0497623559e-04,5.0292474043e-04
2.3714400000e-01,1.9492130377e-04,3.1165876862e-04,4.0305854782e-04,5.0754428230e-04
2.3814400000e-01,2.0420849978e-04,3.0792420148e-04,3.9798462240e-04,4.9334277719e-04
2.3914400000e-01,2.0320165277e-04,3.1250485335e-04,4.1181658162e-04,4.9553909776e-04
2.4014400000e-01,2.0955978471e-04,3.0290228096e-04,4.0235991037e-04,4.9441918236e-04
2.4114400000e-01,2.0078874513e-04,3.0819235690e-04,4.0551258280e-04,4.9958613090e-04
2.4214400000e-01,2.0427551135e-04,3.0900395359e-04,4.0100938349e-04,5.0387290685e-04
2.4314400000e-01,2.0366322133e-04,3.1414972909e-04,4.0385417378e-04,5.0333088438e-04
2.4414400000e-01,2.0719267923e-04,3.1851704989e-04,4.0387156332e-04,4.9337500968e-04
2.4514400000e-01,2.0608489649e-04,3.2006973925e-04,4.0620940126e-04,4.9410675274e-04
2.4614400000e-01,2.0128269171e-04,3.1485968066e-04,4.1363065975e-04,4.9193262385e-04
2.4714400000e-01,1.9759476345e-04,3.1143525121e-04,4.1281156882e-04,4.9201531510e-04
2.4814400000e-01,1.9134900867e-04,3.2039064536e-04,4.0880680899e-04,4.9572627177e-04
2.4914400000e-01,2.0228062567e-04,3.1735246012e-04,4.0732651541e-04,4.8884183343e-04
2.5014400000e-01,1.9828112272e-04,3.1757368561e-04,4.1569550376e-04,4.9479240261e-04
2.5114400000e-01,1.9978642740e-04,3.0524210160e-04,4.0976883611e-04,4.9405414757e-04
2.5214400000e-01,1.9076529497e-04,3.0825696740e-04,4.1070808948e-04,5.0401624321e-04
2.5314400000e-01,1.9760112991e-04,3.0297382182e-04,3.9956357796e-04,4.9541089538e-04
2.5414400000e-01,1.9730538042e-04,3.1090032280e-04,4.0370814531e-04,5.0347636716e-04
2.5514400000e-01,2.0486304493e-04,3.1119958294e-04,3.9716709580e-04,5.0001799536e-04
2.5614400000e-01,2.0808005502e-04,3.0875118682e-04,4.0237602661e-04,4.9171871069e-04
2.5714400000e-01,2.1153882699e-04,3.0675208109e-04,4.0514063585e-04,5.0108392315e-04
2.5814400000e-01,2.0548790417e-04,3.0732193409e-04,4.0332248318e-04,5.0666254538e-04
2.5914400000e-01,2.0333100110e-04,3.1092702557e-04,4.0179329517e-04,5.0176477089e-04
2.6014400000e-01,2.1095200282e-04,3.1549938285e-04,4.0376031393e-04,4.8944068112e-04
2.6114400000e-01,2.0836605472e-04,3.2272637327e-04,4.0862472815e-04,4.9478290748e-04
2.6214400000e-01,2.0706869691e-04,3.1229421438e-04,4.1053095629e-04,4.9087444495e-04
2.6314400000e-01,1.9605382477e-04,3.1351664802e-04,4.1469982534e-04,5.0503975217e-04
2.6414400000e-01,1.9760380383e-04,3.1283398130e-04,4.0133749280e-04,4.9647653213e-04
2.6514400000e-01,1.9068203983e-04,3.2234565879e-04,4.0960047045e-04,4.9844624300e-04
2.6614400000e-01,2.0084331481e-04,3.1801944715e-04,4.0659917431e-04,4.9578735343e-04
2.6714400000e-01,2.0068271624e-04,3.1531122659e-04,4.1254876123e-04,4.9332695198e-04
2.6814400000e-01,1.9867808078e-04,3.0904877349e-04,4.0971990529e-04,5.0102498790e-04
2.6914400000e-01,1.9509872800e-04,3.0439134207e-04,4.0953429561e-04,5.0013179134e-04
2.7014400000e-01,1.9805760530e-04,3.0092083762e-04,4.0674593038e-04,4.9823913287e-04
2.7114400000e-01,2.0136072635e-04,3.0684466765e-04,4.0022154280e-04,4.9796984968e-04
2.7214400000e-01,2.0622555894e-04,3.1265939469e-04,4.0124632505e-04,4.9672435125e-04
2.7314400000e-01,2.1209540137e-04,3.0351766327e-04,4.0547711251e-04,4.9500176829e-04
2.7414400000e-01,2.0143283109e-04,3.0675957532e-04,4.0603990783e-04,5.0482234656e-04
2.7514400000e-01,2.0570263587e-04,3.0606461223e-04,3.9696646127e-04,4.9871105148e-04
2.7614400000e-01,2.0328436221e-04,3.1983705412e-04,4.0205948608e-04,4.9920497986e-04
2.7714400000e-01,2.1118017685e-04,3.1301817216e-04,4.0276732761e-04,4.8965950555e-04
2.7814400000e-01,2.0778021280e-04,3.2134434150e-04,4.1249008063e-04,4.9236139603e-04
2.7914400000e-01,2.0513220079e-04,3.1093804864e-04,4.0893402911e-04,4.8534446250e-04
2.8014400000e-01,1.9997034542e-04,3.1246512663e-04,4.1782397602e-04,4.9060286983e-04
2.8114400000e-01,1.9423043341e-04,3.1196312193e-04,4.1044459067e-04,4.9593494623e-04
2.8214400000e-01,1.9159006115e-04,3.1535022572e-04,4.0770864871e-04,4.8966474424e-04
2.8314400000e-01,1.9623237677e-04,3.1735427910e-04,4.0847389755e-04,4.8871839681e-04
2.8414400000e-01,2.0119108740e-04,3.1171177397e-04,4.1112754843e-04,4.8991256335e-04
2.8514400000e-01,1.9407309082e-04,3.0705348763e-04,4.0947874368e-04,4.9936614232e-04
2.8614400000e-01,1.9339437131e-04,3.0405770303e-04,4.0388655179e-04,4.9737918744e-04
2.8714400000e-01,1.9895729565e-04,3.1275183574e-04,4.0160397475e-04,5.0220642152e-04
2.8814400000e-01,2.0823881641e-04,3.0733946915e-04,3.9774444303e-04,4.8838857765e-04
2.8914400000e-01,2.0599909476e-04,3.1022624171e-04,4.1119779780e-04,4.9620255595e-04
2.9014400000e-01,2.1410554837e-04,3.0365266866e-04,4.0346414607e-04,4.9345220759e-04
2.9114400000e-01,2.0254414267e-04,3.0828890885e-04,4.0547285607e-04,4.9626392865e-04
2.9214400000e-01,2.0337016394e-04,3.0831310141e-04,3.9900362026e-04,4.9449026847e-04
2.9314400000e-01,2.0378070985e-04,3.1344596209e-04,4.0297669329e-04,4.9729267630e-04
2.9414400000e-01,2.0794095690e-04,3.1762345316e-04,4.0389448259e-04,4.9371501518e-04
2.9514400000e-01,2.0933910491e-04,3.2385210943e-04,4.0526236262e-04,4.8835834605e-04
2.9614400000e-01,2.0278206648e-04,3.1508883694e-04,4.1186409362e-04,4.9362410209e-04
2.9714400000e-01,1.9917442842e-04,3.1172745366e-04,4.1186081944e-04,4.9565926020e-04
2.9814400000e-01,1.9302411602e-04,3.1839648727e-04,4.0857863496e-04,4.9620623031e-04
2.9914400000e-01,2.0269215383e-04,3.1725136068e-04,4.0729712055e-04,4.8224097554e-04
3.0014400000e-01,1.9699902623e-04,3.1611347367e-04,4.1659801354e-04,4.9296377256e-04
3.0114400000e-01,1.9515611712e-04,3.0540100852e-04,4.1041617806e-04,4.8999245337e-04
3.0214400000e-01,1.8796150471e-04,3.0629700632e-04,4.1082374082e-04,4.9914531701e-04
3.0314400000e-01,1.9322118533e-04,3.0048217013e-04,3.9987178752e-04,5.0081489462e-04
3.0414400000e-01,1.9425899154e-04,3.1153478631e-04,4.0376697143e-04,5.0497401389e-04
3.0514400000e-01,2.0022524041e-04,3.0849801988e-04,3.9599355659e-04,4.9789916375e-04
3.0614400000e-01,2.0448316718e-04,3.0897794204e-04,4.0233982872e-04,4.9438440328e-04
3.0714400000e-01,2.0877192583e-04,3.0620736652e-04,4.0577131585e-04,4.9599842896e-04
3.0814400000e-01,2.0173267330e-04,3.0881197745e-04,4.0443268517e-04,4.9786027375e-04
3.0914400000e-01,1.9935327146e-04,3.1321866118e-04,4.0176204493e-04,4.9779962865e-04
3.1014400000e-01,2.0697299988e-04,3.1594638131e-04,4.0317729145e-04,4.8866539146e-04
3.1114400000e-01,2.0365998353e-04,3.2239968277e-04,4.0869850636e-04,4.9022881285e-04
3.1214400000e-01,2.0160770873e-04,3.1076884625e-04,4.1056024202e-04,4.8886020522e-04
3.1314400000e-01,1.9278590116e-04,3.1309860788e-04,4.1430910642e-04,4.9760412367e-04
3.1414400000e-01,1.9356401026e-04,3.1625062547e-04,4.0239538066e-04,4.9175971071e-04
3.1514400000e-01,1.8621727577e-04,3.2502208342e-04,4.0962040657e-04,4.9157210015e-04
3.1614400000e-01,1.9617356884e-04,3.1506591768e-04,4.0774059016e-04,4.9140318879e-04
3.1714400000e-01,1.9362749299e-04,3.1576033507e-04,4.1284703912e-04,4.8982052249e-04
3.1814400000e-01,1.9524970412e-04,3.0901032005e-04,4.0943265049e-04,4.9620848586e-04
3.1914400000e-01,1.9232616978e-04,3.0524039175e-04,4.0961771447e-04,4.9599289923e-04
3.2014400000e-01,1.9362507373e-04,3.0261642678e-04,4.0623413952e-04,5.0281320000e-04
3.2114400000e-01,1.9893552235e-04,3.0671180866e-04,3.9937047404e-04,4.9735641369e-04
3.2214400000e-01,2.0106059310e-04,3.1288924220e-04,4.0026759962e-04,4.9710422900e-04
3.2314400000e-01,2.0685805794e-04,3.0528608477e-04,4.0330480260e-04,4.9907845096e-04
3.2414400000e-01,1.9762190277e-04,3.0606261134e-04,4.0612092562e-04,5.0402712077e-04
3.2514400000e-01,2.0179035346e-04,3.0649818655e-04,3.9608334191e-04,5.0101607485e-04
3.2614400000e-01,1.9964816602e-04,3.1802708691e-04,4.0254086343e-04,4.9769587349e-04
3.2714400000e-01,2.0907644284e-04,3.1461862818e-04,4.0199953219e-04,4.8884918215e-04
3.2814400000e-01,2.0497725927e-04,3.2207692129e-04,4.1260456783e-04,4.9211837904e-04
3.2914400000e-01,2.0095882064e-04,3.1136656617e-04,4.0923911001e-04,4.9307036534e-04
3.3014400000e-01,1.9631917894e-04,3.1463361665e-04,4.1603962018e-04,4.8987312766e-04
3.3114400000e-01,1.9214210624e-04,3.1372375815e-04,4.1021416109e-04,4.9458500143e-04
3.3214400000e-01,1.8930975784e-04,3.1657295040e-04,4.0732695197e-04,4.9104848586e-04
3.3314400000e-01,1.9365052140e-04,3.1580049836e-04,4.0927501686e-04,4.8905189033e-04
3.3414400000e-01,1.9910346964e-04,3.1336665415e-04,4.1196290113e-04,4.9764552386e-04
3.3514400000e-01,1.9009690732e-04,3.0646635423e-04,4.1058425268e-04,5.0366055802e-04
3.3614400000e-01,1.9261089619e-04,3.0132317988e-04,4.0552135033e-04,5.0100647059e-04
3.3714400000e-01,1.9451386834e-04,3.1127819966e-04,4.0278428060e-04,5.0798862503e-04
3.3814400000e-01,2.0546598535e-04,3.1183506508e-04,3.9687191020e-04,4.9591824791e-04
3.3914400000e-01,2.0215578843e-04,3.1073333957e-04,4.1252285882e-04,4.9991482229e-04
3.4014400000e-01,2.0968504032e-04,3.0075259929e-04,4.0352493670e-04,5.0152655604e-04
3.4114400000e-01,1.9928273105e-04,3.0704515666e-04,4.0626553528e-04,5.0158127124e-04
3.4214400000e-01,2.0070265236e-04,3.0658837204e-04,3.9977890992e-04,5.0452348660e-04
3.4314400000e-01,2.0145289454e-04,3.1505802326e-04,4.0342412831e-04,4.9794256483e-04
3.4414400000e-01,2.0392406441e-04,3.1586310797e-04,4.0416733100e-04,4.9668633437e-04
3.4514400000e-01,2.0077899535e-04,3.1922900234e-04,4.0680912207e-04,4.9347057939e-04
3.4614400000e-01,1.9779876311e-04,3.1368814234e-04,4.1281691665e-04,4.9182603107e-04
3.4714400000e-01,1.9381408492e-04,3.1020590541e-04,4.1351417167e-04,4.9493050028e-04
3.4814400000e-01,1.8930422812e-04,3.2063195249e-04,4.0855262341e-04,4.9486407079e-04
3.4914400000e-01,1.9878509192e-04,3.2006846595e-04,4.0745064325e-04,4.8369918659e-04
3.5014400000e-01,1.9637926016e-04,3.1622363167e-04,4.1601273551e-04,4.9260201195e-04
3.5114400000e-01,1.9677763703e-04,3.0609542591e-04,4.1000039346e-04,4.9164351367e-04
3.5214400000e-01,1.8811686459e-04,3.0948111089e-04,4.1018854972e-04,5.0128495786e-04
3.5314400000e-01,1.9437180526e-04,3.0273646189e-04,3.9956725232e-04,4.9998776376e-04
3.5414400000e-01,1.9307331968e-04,3.1212231988e-04,4.0273876948e-04,5.0452221330e-04
3.5514400000e-01,1.9829638404e-04,3.0895182135e-04,3.9610651584e-04,5.0050828577e-04
3.5614400000e-01,2.0522635168e-04,3.0889015761e-04,4.0228795115e-04,4.9362919526e-04
3.5714400000e-01,2.0860921722e-04,3.0710041756e-04,4.0408052882e-04,5.0368373195e-04
3.5814400000e-01,2.0354560547e-04,3.0620725738e-04,4.0238082875e-04,5.0543618272e-04
3.5914400000e-01,2.0125908122e-04,3.1146522815e-04,4.0191018343e-04,5.0283637393e-04
3.6014400000e-01,2.0773384676e-04,3.1746076274e-04,4.0271344915e-04,4.9154383305e-04
3.6114400000e-01,2.0445531845e-04,3.2119223761e-04,4.0797993279e-04,4.9483311159e-04
3.6214400000e-01,2.0414685423e-04,3.1092407880e-04,4.0946448280e-04,4.9201629736e-04
3.6314400000e-01,1.9236405933e-04,3.1352752558e-04,4.1550621972e-04,5.0710576033e-04
3.6414400000e-01,1.9490136765e-04,3.1303825381e-04,4.0244063712e-04,4.9871359806e-04
3.6514400000e-01,1.8799939426e-04,3.1977018807e-04,4.0946688387e-04,4.9241127272e-04
3.6614400000e-01,1.9682684069e-04,3.1738964026e-04,4.0653074393e-04,4.9190843129e-04
3.6714400000e-01,1.9626375433e-04,3.1588460843e-04,4.1322971811e-04,4.9203001254e-04
3.6814400000e-01,1.9584585971e-04,3.0954244721e-04,4.0924165660e-04,4.9946964282e-04
3.6914400000e-01,1.9202449039e-04,3.0516504921e-04,4.0978211473e-04,4.9427781050e-04
3.7014400000e-01,1.9495848392e-04,3.0088449421e-04,4.0648621507e-04,5.0182883570e-04
3.7114400000e-01,1.9703253201e-04,3.0679915653e-04,4.0014434489e-04,4.9855014367e-04
3.7214400000e-01,2.0070703613e-04,3.1175051845e-04,3.9941980503e-04,4.9603786465e-04
3.7314400000e-01,2.0701187168e-04,3.0269984563e-04,4.0472034016e-04,4.9591966672e-04
3.7414400000e-01,1.9753666493e-04,3.0511062505e-04,4.0649993025e-04,5.0464266678e-04
3.7514400000e-01,2.0275068891e-04,3.0765699194e-04,3.9640719478e-04,4.9536196457e-04
3.7614400000e-01,2.0001374651e-04,3.1666102586e-04,4.0079110477e-04,4.9763209972e-04
3.7714400000e-01,2.0710629542e-04,3.1495666917e-04,4.0189126594e-04,4.8757996410e-04
3.7814400000e-01,2.0235258489e-04,3.2064766856e-04,4.1254748794e-04,4.9311773182e-04
3.7914400000e-01,2.0265737476e-04,3.1113329896e-04,4.0910807002e-04,4.8766363761e-04
3.8014400000e-01,1.9603417968e-04,3.1254076021e-04,4.1629959014e-04,4.8894784413e-04
3.8114400000e-01,1.9187420548e-04,3.1581181247e-04,4.0949358663e-04,4.9289563322e-04
3.8214400000e-01,1.8600338080e-04,3.1497023883e-04,4.0714756324e-04,4.9168975238e-04
3.8314400000e-01,1.9498549591e-04,3.1817282434e-04,4.0840997826e-04,4.8932815844e-04
3.8414400000e-01,1.9701301426e-04,3.1160998333e-04,4.1075629269e-04,4.9034035328e-04
3.8514400000e-01,1.9084305677e-04,3.1082028727e-04,4.0887975047e-04,5.0093167374e-04
3.8614400000e-01,1.9288048861e-04,3.0379093005e-04,4.0433045797e-04,5.0350929087e-04
3.8714400000e-01,1.9391078240e-04,3.1188934372e-04,4.0136677853e-04,5.0995633501e-04
3.8814400000e-01,2.0401495931e-04,3.0928869819e-04,3.9810904127e-04,4.9725324061e-04
3.8914400000e-01,2.0270346795e-04,3.1006693462e-04,4.1075927584e-04,5.0369406381e-04
3.9014400000e-01,2.1100559024e-04,3.0217393942e-04,4.0364197048e-04,5.0198490499e-04
3.9114400000e-01,1.9964591047e-04,3.0900693673e-04,4.0481012547e-04,5.0005604862e-04
3.9214400000e-01,2.0218916688e-04,3.0699226045e-04,3.9964375901e-04,4.9835914979e-04
3.9314400000e-01,2.0101677364e-04,3.1384293834e-04,4.0352053475e-04,4.9584828957e-04
3.9414400000e-01,2.0432413294e-04,3.2025436667e-04,4.0369613998e-04,4.9533413403e-04
3.9514400000e-01,2.0333849534e-04,3.2210969948e-04,4.0698596422e-04,4.8911380873e-04
3.9614400000e-01,1.9903871362e-04,3.1615432817e-04,4.1224720917e-04,4.9812166253e-04
3.9714400000e-01,1.9444503778e-04,3.1147810660e-04,4.1614392103e-04,5.0052596634e-04
3.9814400000e-01,1.9022922061e-04,3.1847903301e-04,4.1267427150e-04,4.9401471188e-04
3.9914400000e-01,1.9840637833e-04,3.1617073546e-04,4.0698865632e-04,4.8892663472e-04
4.0014400000e-01,1.9526258257e-04,3.1495863368e-04,4.1919458454e-04,4.9816095270e-04
4.0114400000e-01,1.9597295250e-04,3.0785009585e-04,4.1320923629e-04,4.9062746257e-04
4.0214400000e-01,1.8961780370e-04,3.1739047699e-04,4.1059047362e-04,4.9720063544e-04
4.0314400000e-01,1.9370298105e-04,3.0623719795e-04,4.0235241613e-04,4.9790651246e-04
4.0414400000e-01,1.9306384274e-04,3.1832169043e-04,4.0662078391e-04,5.0729391660e-04
4.0514400000e-01,1.9973624148e-04,3.1572162698e-04,3.9851704059e-04,5.0426166126e-04
4.0614400000e-01,2.0436640625e-04,3.1547435356e-04,4.0592156438e-04,4.9907321227e-04
4.0714400000e-01,2.0960786060e-04,3.1368868804e-04,4.0596412873e-04,4.9622856750e-04
4.0814400000e-01,2.0362265786e-04,3.0871880881e-04,4.0294744394e-04,4.9986334488e-04
4.0914400000e-01,1.9837993023e-04,3.1001392927e-04,4.0221399104e-04,4.9820097047e-04
4.1014400000e-01,2.0613933884e-04,3.1374340324e-04,4.0335839003e-04,4.9098049203e-04
4.1114400000e-01,2.0463996407e-04,3.2066858694e-04,4.0787319449e-04,4.9025242333e-04
4.1214400000e-01,2.0420240617e-04,3.0998082366e-04,4.1274255636e-04,4.8623183829e-04
4.1314400000e-01,1.9164179321e-04,3.1254698115e-04,4.1748029616e-04,5.0814171118e-04
4.1414400000e-01,1.9356839402e-04,3.1264975405e-04,4.0457391151e-04,4.9436417612e-04
4.1514400000e-01,1.8642806026e-04,3.2203915907e-04,4.1219176637e-04,4.9713999033e-04
4.1614400000e-01,1.9842318579e-04,3.1382965972e-04,4.0700335376e-04,4.9422975280e-04
4.1714400000e-01,1.9645785869e-04,3.1519812183e-04,4.1552473704e-04,4.9622689403e-04
4.1814400000e-01,1.9646309738e-04,3.0961753509e-04,4.0927687223e-04,4.9626785767e-04
4.1914400000e-01,1.9255858206e-04,3.0692808650e-04,4.1245642933e-04,4.9811827921e-04
4.2014400000e-01,1.9343155145e-04,3.0317978599e-04,4.0682309191e-04,5.0822654885e-04
4.2114400000e-01,1.9777797206e-04,3.1064868381e-04,4.0212125896e-04,4.9769332691e-04
4.2214400000e-01,2.0270699679e-04,3.1321807910e-04,4.0135448216e-04,4.9817157560e-04
4.2314400000e-01,2.0676106942e-04,3.0349659937e-04,4.0326507587e-04,4.9597041652e-04
4.2414400000e-01,2.0001501980e-04,3.0458106266e-04,4.0849648940e-04,5.0371341786e-04
4.2514400000e-01,1.9996963601e-04,3.0813822377e-04,3.9943042793e-04,4.9874088290e-04
4.2614400000e-01,1.9890470867e-04,3.1732375646e-04,4.0133763832e-04,5.0382015615e-04
4.2714400000e-01,2.0955158107e-04,3.1598214264e-04,4.0133014409e-04,4.9698333896e-04
4.2814400000e-01,2.0239287551e-04,3.2291030948e-04,4.1299124860e-04,4.9557627790e-04
4.2914400000e-01,2.0253721232e-04,3.1362043956e-04,4.0966719098e-04,4.8457288358e-04
4.3014400000e-01,1.9747163606e-04,3.1745694287e-04,4.1636008973e-04,4.8986450565e-04
4.3114400000e-01,1.9200271709e-04,3.1307445170e-04,4.0883693146e-04,4.9190064601e-04
4.3214400000e-01,1.8847411411e-04,3.1703704735e-04,4.0718357923e-04,4.8954076192e-04
4.3314400000e-01,1.9579751097e-04,3.1632822356e-04,4.0995742893e-04,4.8426991270e-04
4.3414400000e-01,1.9749566491e-04,3.1148218113e-04,4.1154798964e-04,4.9136528105e-04
4.3514400000e-01,1.9182996766e-04,3.0745752156e-04,4.1098333895e-04,5.0134702178e-04
4.3614400000e-01,1.9233733838e-04,3.0342733226e-04,4.0554255975e-04,4.9631409638e-04
4.3714400000e-01,1.9336581317e-04,3.1454019336e-04,4.0314054786e-04,5.0376969739e-04
4.3814400000e-01,2.0432597012e-04,3.0773786420e-04,3.9842838305e-04,4.8623849580e-04
4.3914400000e-01,2.0190627765e-04,3.1087318348e-04,4.1179879190e-04,5.0132199249e-04
4.4014400000e-01,2.0915729692e-04,3.0202889320e-04,4.0421695303e-04,4.9435158871e-04
4.4114400000e-01,1.9865150534e-04,3.0761471862e-04,4.0569342673e-04,4.9590158596e-04
4.4214400000e-01,2.0081602997e-04,3.0741157389e-04,3.9909988118e-04,4.9465539632e-04
4.4314400000e-01,2.0134291844e-04,3.1612522434e-04,4.0329832700e-04,4.9482703616e-04
4.4414400000e-01,2.0417923224e-04,3.1698757084e-04,4.0355011151e-04,4.9271140597e-04
4.4514400000e-01,2.0402811060e-04,3.2162777643e-04,4.0715800424e-04,4.8280122428e-04
4.4614400000e-01,2.0040337404e-04,3.1930536352e-04,4.1265109758e-04,4.9205686082e-04
4.4714400000e-01,1.9542627342e-04,3.1152670999e-04,4.1392060666e-04,4.9097863666e-04
4.4814400000e-01,1.8964097762e-04,3.1765313906e-04,4.1168143071e-04,4.9231839512e-04
4.4914400000e-01,1.9923592845e-04,3.1675204809e-04,4.0972317947e-04,4.8425928981e-04
4.5014400000e-01,1.9508444893e-04,3.1629246223e-04,4.1548442823e-04,4.9132711865e-04
4.5114400000e-01,1.9685978259e-04,3.0814302590e-04,4.1126368160e-04,4.9282607506e-04
4.5214400000e-01,1.8920951334e-04,3.1077237509e-04,4.1096667701e-04,4.9845501053e-04
4.5314400000e-01,1.9577886633e-04,3.0102530218e-04,4.0007689677e-04,4.9736194342e-04
4.5414400000e-01,1.9460025214e-04,3.1356954423e-04,4.0379083657e-04,5.0996950449e-04
4.5514400000e-01,2.0016459530e-04,3.0868162867e-04,3.9576498239e-04,5.0209022447e-04
4.5614400000e-01,2.0631350708e-04,3.1204330298e-04,4.0375678509e-04,4.9624482926e-04
4.5714400000e-01,2.1114314222e-04,3.0783201510e-04,4.0542679926e-04,5.0232065405e-04
4.5814400000e-01,2.0439327272e-04,3.0823943234e-04,4.0460374294e-04,5.0190898037e-04
4.5914400000e-01,2.0092149498e-04,3.1249554013e-04,4.0360821004e-04,5.0227907195e-04
4.6014400000e-01,2.0735780708e-04,3.1397990824e-04,4.0545688535e-04,4.9484639021e-04
4.6114400000e-01,2.0582436264e-04,3.2152202039e-04,4.1059502109e-04,4.9670583394e-04
4.6214400000e-01,2.0530962502e-04,3.1023882912e-04,4.1288662032e-04,4.9153251894e-04
4.6314400000e-01,1.9616565623e-04,3.1417192076e-04,4.1754221456e-04,5.0468406698e-04
4.6414400000e-01,1.9581830202e-04,3.1321651477e-04,4.0343798901e-04,4.9674217735e-04
4.6514400000e-01,1.8768794689e-04,3.2116309740e-04,4.0965886001e-04,4.9878821301e-04
4.6614400000e-01,1.9877901650e-04,3.1366751500e-04,4.0824572352e-04,4.9571073760e-04
4.6714400000e-01,1.9596094717e-04,3.1566461985e-04,4.1368664824e-04,4.9658523494e-04
4.6814400000e-01,1.9459883333e-04,3.0923241866e-04,4.1030914872e-04,4.9607489927e-04
4.6914400000e-01,1.9253384380e-04,3.0411820262e-04,4.1058625357e-04,5.0241749705e-04
4.7014400000e-01,1.9294169761e-04,3.0420784242e-04,4.0789709601e-04,5.0802860642e-04
4.7114400000e-01,1.9733563022e-04,3.0853560020e-04,4.0117338358e-04,5.0037455367e-04
4.7214400000e-01,2.0195788238e-04,3.0985389458e-04,4.0013714170e-04,5.0069389545e-04
4.7314400000e-01,2.0746934752e-04,3.0403945857e-04,4.0473449189e-04,5.0071976148e-04
4.7414400000e-01,1.9839435481e-04,3.0481558497e-04,4.0667848225e-04,5.0383838243e-04
4.7514400000e-01,2.0231003873e-04,3.0948111089e-04,3.9752234443e-04,4.9969385145e-04
4.7614400000e-01,1.9841132598e-04,3.1646464777e-04,4.0190723666e-04,4.9657111958e-04
