# Saved on 2025-06-25T11:40:04.665062
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0003
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
1.6014400000e-01,3.0593397241e-04,3.8918500650e-04,5.0110204029e-04,5.9314534155e-04,6.9920788519e-04,7.9267469118e-04
1.6114400000e-01,3.0960407457e-04,3.9160768210e-04,5.0007103710e-04,6.0017977376e-04,6.9597917900e-04,7.8995370131e-04
1.6214400000e-01,2.9780954719e-04,3.9497059333e-04,4.9561163905e-04,5.9977701312e-04,7.0450871135e-04,7.8911740275e-04
1.6314400000e-01,3.0318757126e-04,4.0505132347e-04,4.9387152103e-04,5.9605034039e-04,6.9874942710e-04,7.9179000750e-04
1.6414400000e-01,3.0071782021e-04,3.9898666728e-04,4.9061869504e-04,5.9630539909e-04,7.0187881647e-04,7.8878263594e-04
1.6514400000e-01,3.0700852221e-04,4.0561524656e-04,5.0137827202e-04,6.0089329054e-04,7.0081739977e-04,7.9004261352e-04
1.6614400000e-01,3.0298682759e-04,3.9582209865e-04,4.9603997468e-04,5.9782851167e-04,6.9850866566e-04,7.8399694758e-04
1.6714400000e-01,3.0289762435e-04,4.0109222027e-04,4.9625232350e-04,5.9711092035e-04,7.0280468208e-04,7.9555495176e-04
1.6814400000e-01,2.9894701584e-04,3.9726746763e-04,4.8877212976e-04,5.8634399466e-04,7.0307905844e-04,7.9030854977e-04
1.6914400000e-01,2.9289156373e-04,4.0109844122e-04,4.9559013860e-04,5.9145862906e-04,7.0774105552e-04,7.8892553574e-04
1.7014400000e-01,2.9308424928e-04,4.0862643800e-04,4.9488415243e-04,5.8304118284e-04,6.9686058850e-04,7.8197546827e-04
1.7114400000e-01,2.9769829780e-04,4.0560928028e-04,4.9791313359e-04,5.9311918449e-04,7.0047586632e-04,7.9145807831e-04
1.7214400000e-01,3.0012533898e-04,4.0328333853e-04,5.0307444326e-04,5.9524354583e-04,7.0212721766e-04,7.9019417171e-04
1.7314400000e-01,2.9122438718e-04,3.8744714402e-04,5.0341033784e-04,5.9350426454e-04,7.0897804108e-04,7.9299134086e-04
1.7414400000e-01,2.9581326089e-04,3.9771191950e-04,4.9939837481e-04,5.9306603362e-04,7.0025023888e-04,7.9505196481e-04
1.7514400000e-01,2.9588436519e-04,3.9742339141e-04,4.9594116717e-04,5.9170237364e-04,7.0306829002e-04,7.9545301560e-04
1.7614400000e-01,3.0597610021e-04,3.9510574425e-04,5.0287268095e-04,5.9714751842e-04,6.9943089329e-04,7.9582161561e-04
1.7714400000e-01,3.0439910915e-04,3.8706402847e-04,5.0198446843e-04,5.9803773183e-04,6.9667075877e-04,7.8815537563e-04
1.7814400000e-01,3.1129475246e-04,3.9390397433e-04,4.9937985750e-04,6.0086586018e-04,6.9535657531e-04,7.9623569036e-04
1.7914400000e-01,3.0361790778e-04,3.9339149225e-04,4.8973954108e-04,5.8873018133e-04,6.9551279012e-04,7.9433673818e-04
1.8014400000e-01,3.0186207368e-04,3.9836959331e-04,4.9430225772e-04,5.9504774981e-04,7.0149893872e-04,7.9381330579e-04
1.8114400000e-01,3.0335495467e-04,4.0268434532e-04,4.8758505727e-04,5.9314490500e-04,6.9637542765e-04,7.8272896644e-04
1.8214400000e-01,3.0554972909e-04,4.0515562432e-04,4.9731104809e-04,6.0308990214e-04,6.9807822001e-04,7.8804805526e-04
1.8314400000e-01,3.0413659260e-04,4.0000551962e-04,4.9475434935e-04,5.9621404944e-04,6.9865673140e-04,7.8385681263e-04
1.8414400000e-01,3.0114151741e-04,3.9665363147e-04,4.9537651648e-04,5.9754944232e-04,7.0862413850e-04,7.9455094237e-04
1.8514400000e-01,2.9854270906e-04,4.0242575778e-04,4.9501220929e-04,5.9707897890e-04,7.0244102972e-04,7.8892677266e-04
1.8614400000e-01,2.9183864172e-04,4.0071037802e-04,4.9346661399e-04,5.8827103203e-04,7.0905603934e-04,7.9048768384e-04
1.8714400000e-01,3.0465640521e-04,4.0014223487e-04,4.9906262575e-04,5.8834339143e-04,6.9672671088e-04,7.9263125372e-04
1.8814400000e-01,2.9825261663e-04,3.9943861339e-04,5.0097834901e-04,5.9273323131e-04,7.0363086706e-04,7.8913661127e-04
1.8914400000e-01,3.0118717405e-04,3.9276026655e-04,5.0338374422e-04,5.9548488935e-04,6.9976857048e-04,7.9236633610e-04
1.9014400000e-01,2.9391749194e-04,3.8673253584e-04,4.9371119530e-04,5.8871151850e-04,6.9868343417e-04,7.9124765762e-04
1.9114400000e-01,2.9881766750e-04,3.9717851905e-04,4.9774040235e-04,5.8916448324e-04,7.0307185524e-04,7.9705656390e-04
1.9214400000e-01,2.9919554436e-04,3.9698359615e-04,4.9856105761e-04,5.8952668041e-04,6.9972600613e-04,7.8531636973e-04
1.9314400000e-01,3.0356502975e-04,3.9514787204e-04,5.0459359045e-04,6.0220052546e-04,6.9940484536e-04,7.9012912465e-04
1.9414400000e-01,3.0868814065e-04,3.9270995330e-04,4.9800757552e-04,5.9595280618e-04,6.9470821472e-04,7.9271761933e-04
1.9514400000e-01,3.0832099583e-04,3.9556718548e-04,4.9889877118e-04,6.0252314142e-04,7.0508962381e-04,7.9825018474e-04
1.9614400000e-01,3.0426750527e-04,3.9964783355e-04,4.9566464440e-04,5.9512920416e-04,7.0126581704e-04,7.8964258137e-04
1.9714400000e-01,3.0169441743e-04,3.9993879909e-04,4.9100915930e-04,5.9454137954e-04,6.9980858825e-04,7.9221310443e-04
1.9814400000e-01,3.0986746424e-04,4.0368879127e-04,4.8992245866e-04,5.9470577980e-04,6.9198955316e-04,7.8788492829e-04
1.9914400000e-01,3.0520437576e-04,3.9665079385e-04,4.9357193348e-04,5.9491740103e-04,6.9973888458e-04,7.8683566244e-04
2.0014400000e-01,3.0581719329e-04,4.0084214561e-04,4.9710237363e-04,6.0024212871e-04,6.9676265412e-04,7.8567951277e-04
2.0114400000e-01,2.9445200198e-04,3.9630147512e-04,4.9034599215e-04,5.9225032601e-04,7.0308567956e-04,7.8593555372e-04
2.0214400000e-01,2.9668637580e-04,4.0477054426e-04,4.9240621593e-04,5.9063091612e-04,7.0419162512e-04,7.9166755313e-04
2.0314400000e-01,2.8798982385e-04,3.9824444684e-04,4.9407324695e-04,5.8749010350e-04,7.0753223554e-04,7.8606375610e-04
2.0414400000e-01,2.9744156564e-04,3.9915856178e-04,5.0416398153e-04,6.0081481934e-04,7.0486341428e-04,7.8707700595e-04
2.0514400000e-01,2.9935219573e-04,3.9401875256e-04,4.9931852118e-04,5.9581456298e-04,6.9718618761e-04,7.8883262177e-04
2.0614400000e-01,2.9671888115e-04,3.9015129005e-04,5.0554303016e-04,5.9300524299e-04,7.0663823863e-04,7.9886514868e-04
2.0714400000e-01,2.9570284823e-04,3.8821792259e-04,4.9547139497e-04,5.8643137891e-04,7.0469250204e-04,7.9388228187e-04
2.0814400000e-01,2.9649114367e-04,3.9134996769e-04,4.9870483053e-04,5.9653651988e-04,7.0265625254e-04,7.9707868281e-04
2.0914400000e-01,3.0379673262e-04,4.0013586840e-04,4.9722792028e-04,5.9192589106e-04,6.9310481194e-04,7.8547833255e-04
2.1014400000e-01,3.0562310712e-04,3.9167200157e-04,4.9766247685e-04,5.9288930061e-04,6.9751076808e-04,7.9140867456e-04
2.1114400000e-01,3.1007908547e-04,3.9309194108e-04,4.9962796766e-04,6.0000773374e-04,6.9391178840e-04,7.9137898865e-04
2.1214400000e-01,2.9872111554e-04,3.9276721509e-04,4.9591217248e-04,6.0183720052e-04,7.0402471465e-04,7.8891476733e-04
2.1314400000e-01,3.0578961741e-04,4.0220002120e-04,4.9327620218e-04,5.9524638345e-04,6.9837224146e-04,7.9116667621e-04
2.1414400000e-01,3.0332370443e-04,4.0028655349e-04,4.8985009926e-04,5.9333633544e-04,7.0071408118e-04,7.9043435107e-04
2.1514400000e-01,3.0866438465e-04,4.0769351472e-04,5.0006678066e-04,6.0086316807e-04,7.0192843850e-04,7.9006327724e-04
2.1614400000e-01,3.0643033824e-04,3.9786249545e-04,4.9563172070e-04,5.9752299421e-04,6.9974528742e-04,7.8532932093e-04
2.1714400000e-01,3.0663049984e-04,3.9756814658e-04,4.9597638281e-04,5.9645706642e-04,7.0295383921e-04,7.9478661064e-04
2.1814400000e-01,3.0214256185e-04,3.9728074626e-04,4.8805228289e-04,5.8666097175e-04,7.0265268732e-04,7.9064033343e-04
2.1914400000e-01,2.9587843528e-04,4.0055758291e-04,4.9557402235e-04,5.9106223489e-04,7.0779322414e-04,7.8875447798e-04
2.2014400000e-01,2.9627879485e-04,3.9827413275e-04,4.9393103836e-04,5.8482582972e-04,6.9725530921e-04,7.8101955296e-04
2.2114400000e-01,3.0043423976e-04,3.9806280256e-04,4.9817157560e-04,5.9100570070e-04,7.0231384598e-04,7.9097655544e-04
2.2214400000e-01,3.0188950404e-04,3.9265905798e-04,5.0241946155e-04,5.9214118664e-04,7.0237292675e-04,7.8978308011e-04
2.2314400000e-01,2.9352519050e-04,3.8679077988e-04,5.0324408221e-04,5.9208887251e-04,7.1170252340e-04,7.9295175965e-04
2.2414400000e-01,2.9898816138e-04,3.9701848436e-04,5.0019585615e-04,5.9245925513e-04,7.0294743637e-04,7.9475539678e-04
2.2514400000e-01,2.9748043744e-04,3.9452035708e-04,4.9705544370e-04,5.9099438658e-04,7.0242407674e-04,7.9432516941e-04
2.2614400000e-01,3.0902629078e-04,3.9673137508e-04,5.0384263886e-04,5.9629932366e-04,6.9903813710e-04,7.9537021520e-04
2.2714400000e-01,3.0828708987e-04,3.8805930672e-04,5.0198148529e-04,5.9701706050e-04,6.9828915002e-04,7.8829179984e-04
2.2814400000e-01,3.1487932574e-04,3.9327460399e-04,5.0039488997e-04,6.0143007431e-04,6.9648769568e-04,7.9489502241e-04
2.2914400000e-01,3.0641182093e-04,3.9544109313e-04,4.8991085350e-04,5.8690780861e-04,6.9479916419e-04,7.9409473983e-04
2.3014400000e-01,3.0520393921e-04,3.9977509005e-04,4.9440008297e-04,5.9431982663e-04,7.0435984526e-04,7.9193829151e-04
2.3114400000e-01,3.0593015254e-04,4.0486298531e-04,4.8867557780e-04,5.9217385569e-04,6.9724257628e-04,7.8192657384e-04
2.3214400000e-01,3.0819788662e-04,4.0598632040e-04,4.9692240282e-04,6.0031237808e-04,6.9726775109e-04,7.8680284787e-04
2.3314400000e-01,3.0568713555e-04,3.9918795665e-04,4.9612764997e-04,5.9445188526e-04,6.9818539487e-04,7.8397984907e-04
2.3414400000e-01,3.0060147765e-04,3.9607173676e-04,4.9558857427e-04,5.9556346969e-04,7.0672147558e-04,7.9521523730e-04
2.3514400000e-01,2.9858596463e-04,4.0184404497e-04,4.9548580137e-04,5.9503589000e-04,7.0262751251e-04,7.8998324170e-04
2.3614400000e-01,2.9393799196e-04,4.0075930883e-04,4.9321130064e-04,5.9004891227e-04,7.0824527938e-04,7.9048622865e-04
2.3714400000e-01,3.0674204027e-04,3.9923816075e-04,4.9878908612e-04,5.8903893660e-04,6.9429879659e-04,7.9191057011e-04
2.3814400000e-01,3.0009354305e-04,3.9207407099e-04,5.0042133807e-04,5.9301994042e-04,7.0255700848e-04,7.9006866144e-04
2.3914400000e-01,3.0261870052e-04,3.9195685531e-04,5.0478120102e-04,5.9440000769e-04,6.9912450272e-04,7.9285564425e-04
2.4014400000e-01,2.9501932659e-04,3.8809859689e-04,4.9371952628e-04,5.8655703469e-04,6.9966255978e-04,7.9244906374e-04
2.4114400000e-01,3.0054563467e-04,3.9604135964e-04,4.9881891755e-04,5.9096073528e-04,7.0164525823e-04,7.9802499386e-04
2.4214400000e-01,2.9874316169e-04,3.9178779843e-04,4.9911523092e-04,5.9399328165e-04,6.9874462497e-04,7.8650991782e-04
2.4314400000e-01,3.0467421311e-04,3.9493286749e-04,5.0553175242e-04,6.0212645622e-04,6.9976587838e-04,7.9053701484e-04
2.4414400000e-01,3.1019008020e-04,3.9621310862e-04,4.9928756198e-04,5.9617304942e-04,6.9417852501e-04,7.9290781287e-04
2.4514400000e-01,3.1031660910e-04,3.9229151298e-04,5.0035574532e-04,6.0332331486e-04,7.0429538027e-04,7.9964309407e-04
2.4614400000e-01,3.0362964026e-04,4.0405760956e-04,4.9631904403e-04,5.9674461227e-04,6.9955385698e-04,7.9041106801e-04
2.4714400000e-01,3.0201857953e-04,4.0703896957e-04,4.9265316193e-04,5.9542111558e-04,7.0030000643e-04,7.9191864643e-04
2.4814400000e-01,3.0925970350e-04,4.1126593715e-04,4.9162499636e-04,5.9533093008e-04,6.9109577453e-04,7.8808596299e-04
2.4914400000e-01,3.0751591112e-04,4.0238308429e-04,4.9536891311e-04,5.9347530623e-04,7.0025518653e-04,7.8613898950e-04
2.5014400000e-01,3.0739898648e-04,4.0021346649e-04,4.9809128541e-04,5.9701167629e-04,6.9697453000e-04,7.8613193182e-04
2.5114400000e-01,2.9574088330e-04,3.9557355194e-04,4.9089649110e-04,5.9121561208e-04,7.0161600888e-04,7.8540171671e-04
2.5214400000e-01,2.9739463571e-04,4.0812228690e-04,4.9281887186e-04,5.8867124608e-04,7.0404646976e-04,7.9136545537e-04
2.5314400000e-01,2.9176795579e-04,3.9777525672e-04,4.9460082664e-04,5.8707813878e-04,7.0672998845e-04,7.8639372077e-04
2.5414400000e-01,2.9776643714e-04,3.9928014303e-04,5.0221278798e-04,6.0050380853e-04,7.0476096880e-04,7.8767443483e-04
2.5514400000e-01,3.0172212064e-04,3.9305672544e-04,4.9879188737e-04,5.9525897086e-04,6.9914996857e-04,7.8924334957e-04
2.5614400000e-01,3.0021314160e-04,3.8963513362e-04,5.0505434046e-04,5.9554058680e-04,7.0565933129e-04,7.9841360275e-04
2.5714400000e-01,2.9829234336e-04,3.8745041820e-04,4.9509861128e-04,5.8947931393e-04,7.0403148129e-04,7.9468089098e-04
2.5814400000e-01,3.0005268854e-04,3.9493723307e-04,4.9710957683e-04,5.9559937654e-04,7.0165348006e-04,7.9740348156e-04
2.5914400000e-01,3.0580406019e-04,3.9577003918e-04,4.9639424105e-04,5.9448622778e-04,6.9281653850e-04,7.8513367043e-04
2.6014400000e-01,3.0639286706e-04,3.8994716306e-04,4.9607446272e-04,5.9731308284e-04,6.9715293648e-04,7.9244229710e-04
2.6114400000e-01,3.1107956602e-04,3.8990969188e-04,4.9765047152e-04,6.0226571804e-04,6.9335139415e-04,7.8937780927e-04
2.6214400000e-01,3.0021299608e-04,3.9235765144e-04,4.9385540478e-04,6.0104255681e-04,7.0444315497e-04,7.8927667346e-04
2.6314400000e-01,3.0574115954e-04,4.0206174162e-04,4.9094258429e-04,5.9866993979e-04,6.9654241088e-04,7.9097881098e-04
2.6414400000e-01,3.0442568459e-04,3.9972375816e-04,4.8815916671e-04,5.9680794948e-04,6.9985457230e-04,7.8971774201e-04
2.6514400000e-01,3.1072559068e-04,4.0396516852e-04,4.9882244639e-04,6.0378995840e-04,7.0013418735e-04,7.9044286394e-04
2.6614400000e-01,3.0645762308e-04,3.9270231355e-04,4.9453636166e-04,5.9822476032e-04,6.9885631092e-04,7.8427416156e-04
2.6714400000e-01,3.0726696423e-04,3.9801827370e-04,4.9500020395e-04,5.9814658016e-04,7.0121030149e-04,7.9517354607e-04
2.6814400000e-01,3.0186985896e-04,3.9981041482e-04,4.8652025725e-04,5.8958605223e-04,7.0163252531e-04,7.8962868429e-04
2.6914400000e-01,2.9587929021e-04,3.9766469854e-04,4.9203368690e-04,5.9311678342e-04,7.0718924690e-04,7.8856515756e-04
2.7014400000e-01,2.9557859307e-04,4.0204675315e-04,4.9285263231e-04,5.8631107095e-04,6.9694469857e-04,7.8218894487e-04
2.7114400000e-01,3.0137802241e-04,3.9856862713e-04,4.9544141802e-04,5.9362188040e-04,7.0075679105e-04,7.9101213487e-04
2.7214400000e-01,3.0245117159e-04,3.9154674596e-04,5.0068938435e-04,5.9500420321e-04,7.0053167292e-04,7.8926183050e-04
2.7314400000e-01,2.9521384931e-04,3.8868343836e-04,5.0194430514e-04,5.9348789364e-04,7.0843729191e-04,7.9288896814e-04
2.7414400000e-01,2.9840952266e-04,4.0330029151e-04,4.9932699767e-04,5.9477715695e-04,7.0031244832e-04,7.9525554611e-04
2.7514400000e-01,2.9921053283e-04,4.0434613766e-04,4.9459420552e-04,5.9091817093e-04,7.0252062869e-04,7.9517492850e-04
2.7614400000e-01,3.1012841646e-04,4.0172457375e-04,5.0237733376e-04,5.9685942688e-04,6.9830188295e-04,7.9636884038e-04
2.7714400000e-01,3.0741397495e-04,3.9390299207e-04,5.0031856517e-04,5.9879039327e-04,6.9767629611e-04,7.8833669249e-04
2.7814400000e-01,3.1436571589e-04,4.0157727199e-04,4.9856982514e-04,6.0013382608e-04,6.9432826422e-04,7.9499033745e-04
2.7914400000e-01,3.0645322113e-04,3.9260252379e-04,4.8814657930e-04,5.8753208577e-04,6.9552181230e-04,7.9484481830e-04
2.8014400000e-01,3.0579558370e-04,4.0588100092e-04,4.9256792408e-04,5.9521273215e-04,7.0184942160e-04,7.9379475210e-04
2.8114400000e-01,3.0557828723e-04,4.0845043259e-04,4.8621757742e-04,5.9604117268e-04,6.9758905738e-04,7.8268880316e-04
2.8214400000e-01,3.0569335649e-04,4.0380993596e-04,4.9554546422e-04,6.0248286900e-04,6.9988054747e-04,7.8717508586e-04
2.8314400000e-01,3.0616116419e-04,4.0016766434e-04,4.9366539315e-04,5.9714584495e-04,7.0020993007e-04,7.8469813161e-04
2.8414400000e-01,3.0106926715e-04,4.0022943722e-04,4.9337162636e-04,5.9430611145e-04,7.0894901000e-04,7.9550678493e-04
2.8514400000e-01,2.9923061447e-04,4.0331993659e-04,4.9330094043e-04,5.9530888393e-04,7.0402755227e-04,7.8895398474e-04
2.8614400000e-01,2.9163604268e-04,4.0263428673e-04,4.9180820497e-04,5.8763922425e-04,7.0939648140e-04,7.9014796938e-04
2.8714400000e-01,3.0312705348e-04,4.0026592615e-04,4.9694517656e-04,5.9275360400e-04,6.9605746830e-04,7.9147757788e-04
2.8814400000e-01,2.9800648917e-04,3.9192691474e-04,4.9875558034e-04,5.9216508816e-04,7.0473237429e-04,7.8787772509e-04
2.8914400000e-01,2.9973205528e-04,3.9427661250e-04,5.0280865253e-04,5.9670277551e-04,7.0151494583e-04,7.9201163317e-04
2.9014400000e-01,2.9301030736e-04,3.8924961700e-04,4.9182883231e-04,5.8590350818e-04,6.9934729254e-04,7.9084180470e-04
2.9114400000e-01,2.9787515814e-04,4.0116672608e-04,4.9725294957e-04,5.8986188378e-04,7.0236215834e-04,7.9706791439e-04
2.9214400000e-01,2.9778509997e-04,3.9344566176e-04,4.9758149544e-04,5.9004069044e-04,7.0065216278e-04,7.8656659753e-04
2.9314400000e-01,3.0299530408e-04,3.9486301830e-04,5.0291411753e-04,6.0039084929e-04,7.0008609327e-04,7.9068391642e-04
2.9414400000e-01,3.0820196116e-04,3.9264519728e-04,4.9724218115e-04,5.9569098084e-04,6.9406924013e-04,7.9208519310e-04
2.9514400000e-01,3.0868064641e-04,4.0043611079e-04,4.9796119129e-04,6.0263551859e-04,7.0458081609e-04,8.0003585026e-04
2.9614400000e-01,3.0325571061e-04,4.0700531827e-04,4.9366299208e-04,5.9678492107e-04,7.0118767326e-04,7.8952522017e-04
2.9714400000e-01,3.0155701097e-04,4.0668695874e-04,4.8850211897e-04,5.9586982388e-04,6.9854941103e-04,7.9279227066e-04
2.9814400000e-01,3.0936262192e-04,4.1303959733e-04,4.8747744586e-04,5.9611185861e-04,6.9061228714e-04,7.8733850387e-04
2.9914400000e-01,3.0486760807e-04,4.0283306589e-04,4.9088888773e-04,5.9587193391e-04,6.9859030191e-04,7.8615012171e-04
3.0014400000e-01,3.0473373045e-04,4.0504211938e-04,4.9556569138e-04,5.9636266087e-04,6.9705019996e-04,7.8545548604e-04
3.0114400000e-01,2.9309512684e-04,4.0416845877e-04,4.8792036978e-04,5.8914880356e-04,7.0274545578e-04,7.8364704677e-04
3.0214400000e-01,2.9578583053e-04,4.1302133468e-04,4.8913389037e-04,5.8681929659e-04,7.0444133598e-04,7.9115096014e-04
3.0314400000e-01,2.8940734410e-04,4.0593684389e-04,4.9171587307e-04,5.8552206610e-04,7.0527668868e-04,7.8584438597e-04
3.0414400000e-01,2.9736933357e-04,4.0692008042e-04,5.0187107263e-04,5.9855516156e-04,7.0413509093e-04,7.8715682321e-04
3.0514400000e-01,2.9805922168e-04,4.0111033741e-04,4.9719994422e-04,5.9280930145e-04,6.9888075814e-04,7.8881355876e-04
3.0614400000e-01,2.9846254620e-04,3.9772676246e-04,5.0409907999e-04,5.9199825046e-04,7.0545691415e-04,7.9833233031e-04
3.0714400000e-01,2.9567188903e-04,3.9693397412e-04,4.9431357183e-04,5.8716126659e-04,7.0500173024e-04,7.9394973000e-04
3.0814400000e-01,2.9429451388e-04,3.9977196138e-04,4.9658639909e-04,5.9168640291e-04,7.0290036092e-04,7.9663092038e-04
3.0914400000e-01,3.0091432563e-04,4.0399132558e-04,4.9636611948e-04,5.9250734921e-04,6.9437628554e-04,7.8387718531e-04
3.1014400000e-01,3.0510991564e-04,3.9757847844e-04,4.9753554777e-04,5.9360096202e-04,6.9638881541e-04,7.9121855379e-04
3.1114400000e-01,3.0881128623e-04,3.9903148718e-04,4.9880574807e-04,5.9811012761e-04,6.9313857239e-04,7.9015830124e-04
3.1214400000e-01,2.9745797292e-04,4.0056973376e-04,4.9411832151e-04,5.9619284002e-04,7.0619840699e-04,7.8921220847e-04
3.1314400000e-01,3.0314953619e-04,4.1021710786e-04,4.9165551900e-04,5.9142712416e-04,6.9989495387e-04,7.9196441220e-04
3.1414400000e-01,3.0105104088e-04,4.1039158532e-04,4.8802667152e-04,5.9000478359e-04,7.0140100433e-04,7.8933691839e-04
3.1514400000e-01,3.0777191569e-04,4.1674815293e-04,4.9848018534e-04,6.0047848820e-04,7.0045505709e-04,7.9043973528e-04
3.1614400000e-01,3.0352868635e-04,3.9277922042e-04,4.9348160246e-04,5.9693280491e-04,7.0048081398e-04,7.8420132922e-04
3.1714400000e-01,3.0383942430e-04,4.0094761061e-04,4.9371530622e-04,5.9719219280e-04,7.0263573434e-04,7.9436758824e-04
3.1814400000e-01,2.9905022529e-04,3.9611357352e-04,4.8715315643e-04,5.8275461924e-04,7.0356509241e-04,7.9121673480e-04
3.1914400000e-01,2.9333914426e-04,3.9816331991e-04,4.9294540077e-04,5.9080961364e-04,7.0504524047e-04,7.8836543253e-04
3.2014400000e-01,2.9242744858e-04,4.0159789933e-04,4.9305381253e-04,5.8254623582e-04,6.9823203376e-04,7.8045362898e-04
3.2114400000e-01,2.9773180358e-04,3.9417751395e-04,4.9687914725e-04,5.8840505517e-04,7.0131267421e-04,7.9113924585e-04
3.2214400000e-01,2.9949991585e-04,3.9760841901e-04,5.0021819334e-04,5.8990641264e-04,7.0275826147e-04,7.8867276898e-04
3.2314400000e-01,2.9148604881e-04,3.8900718209e-04,5.0193582865e-04,5.9022193454e-04,7.1203729021e-04,7.9316494521e-04
3.2414400000e-01,2.9521583201e-04,3.9535130782e-04,4.9887981731e-04,5.9069978306e-04,7.0240144851e-04,7.9437704699e-04
3.2514400000e-01,2.9484204788e-04,3.9357088099e-04,4.9562237109e-04,5.8880101278e-04,7.0397749369e-04,7.9531208030e-04
3.2614400000e-01,3.0649240216e-04,3.9984479372e-04,5.0080656365e-04,5.9446374507e-04,6.9852227170e-04,7.9578880104e-04
3.2714400000e-01,3.0441000490e-04,3.8994981878e-04,4.9900452723e-04,5.9830788814e-04,6.9783745857e-04,7.8816425230e-04
3.2814400000e-01,3.1168037822e-04,3.9295253373e-04,4.9774236686e-04,6.0077367380e-04,6.9565074227e-04,7.9488148913e-04
3.2914400000e-01,3.0341023376e-04,3.9217626181e-04,4.8825597332e-04,5.8415080275e-04,6.9563051511e-04,7.9338533396e-04
3.3014400000e-01,3.0217959647e-04,3.9791197196e-04,4.9194306484e-04,5.9279063862e-04,7.0065580076e-04,7.9363446275e-04
3.3114400000e-01,3.0155559216e-04,4.0323935536e-04,4.8654808779e-04,5.8979840105e-04,6.9782188802e-04,7.8199453128e-04
3.3214400000e-01,3.0444292861e-04,4.0357990656e-04,4.9446425692e-04,5.9849775425e-04,6.9874906330e-04,7.8594392107e-04
3.3314400000e-01,3.0368391890e-04,4.0303239075e-04,4.9670725275e-04,5.9293412050e-04,6.9870715379e-04,7.8354867583e-04
3.3414400000e-01,2.9778086173e-04,3.9551050577e-04,4.9347367167e-04,5.9677404352e-04,7.0855545346e-04,7.9548299254e-04
3.3514400000e-01,2.9500744859e-04,4.0065497160e-04,4.9297890655e-04,5.9215857618e-04,7.0398084063e-04,7.8807519458e-04
3.3614400000e-01,2.9092991099e-04,4.0053622797e-04,4.9144742661e-04,5.8858488046e-04,7.0768532169e-04,7.9069774074e-04
3.3714400000e-01,3.0296929253e-04,3.9935253881e-04,4.9580557970e-04,5.8634697780e-04,6.9548987085e-04,7.9216617451e-04
3.3814400000e-01,2.9717410143e-04,3.8935635530e-04,4.9937687436e-04,5.8939564042e-04,7.0410766057e-04,7.8896227933e-04
3.3914400000e-01,2.9961429391e-04,3.9447622839e-04,5.0128001021e-04,5.9150104789e-04,7.0141642937e-04,7.9238896433e-04
